session,max(zerocrossing(zerocrossing)),mean(zerocrossing(zerocrossing)),var(zerocrossing(zerocrossing))
Ses03M_impro05b_F010,7498.0,6998.125,139328.359375
Ses03M_impro05b_F011,7671.0,7193.92307692,88211.3017751
Ses03M_impro05b_F012,7227.0,6751.28571429,83356.7755102
Ses03M_impro05b_F013,7453.0,7272.71428571,28247.0612245
Ses03M_impro05b_F014,6965.0,6672.5,151310.75
Ses03M_impro05b_F015,7654.0,7057.0,117880.333333
Ses03M_impro05b_F016,7772.0,7178.0,123642.588235
Ses03M_impro05b_F018,7007.0,6892.33333333,6958.22222222
Ses03M_impro05b_F019,7538.0,7059.21428571,48240.5969388
Ses03M_impro05b_F020,7612.0,7053.08333333,118109.743056
Ses03M_impro05b_F021,7724.0,7194.42857143,87113.244898
Ses03M_impro05b_F022,7346.0,7310.0,1296.0
Ses03M_impro05b_F023,7148.0,6787.69230769,61330.3668639
Ses03M_impro05b_F027,6532.0,6398.0,24178.6666667
Ses03M_impro05b_F028,7355.0,7031.83333333,61117.4722222
Ses03M_impro05b_F029,7316.0,7093.8,22704.56
Ses03M_impro05b_F030,7406.0,7133.0,59734.6666667
Ses03M_impro05b_M008,6897.0,6432.66666667,123716.222222
Ses03M_impro05b_M011,7309.0,6869.28571429,73565.0612245
Ses03M_impro05b_M013,7043.0,6782.15384615,44397.6686391
Ses03M_impro05b_M014,6967.0,6741.25,22031.1875
Ses03M_impro05b_M015,6982.0,6744.6,52462.24
Ses03M_impro05b_M016,7083.0,6808.42857143,24845.6734694
Ses03M_impro05b_M019,7122.0,6943.66666667,17105.5555556
Ses03M_impro05b_M020,7418.0,6599.85714286,162221.836735
Ses03M_impro05b_M021,7402.0,7288.66666667,7148.22222222
Ses03M_impro05b_M022,7362.0,7166.0,35763.5
Ses03M_impro05b_M023,7143.0,6981.875,39931.109375
Ses03M_impro05b_M024,7182.0,6971.66666667,14357.3333333
Ses03M_impro05b_M025,7309.0,6819.0,123049.2
Ses03M_impro05b_M026,7193.0,7010.88888889,21261.654321
Ses03M_impro05b_M027,7207.0,6951.5,53693.25
Ses03M_impro05b_M029,7275.0,6784.41176471,71935.6539792
Ses03M_impro05b_M031,7240.0,6721.81818182,224954.512397
Ses03M_impro05b_M032,7248.0,6716.125,94059.859375
Ses03M_impro05b_M033,7407.0,7054.16666667,86417.8055556
Ses03M_impro06_F000,7497.0,7209.4,48126.44
Ses03M_impro06_F001,7578.0,7229.33333333,45465.8888889
Ses03M_impro06_F002,7076.0,7021.14285714,2227.26530612
Ses03M_impro06_F003,7218.0,7168.2,2131.76
Ses03M_impro06_F004,7360.0,7163.5,13969.5833333
Ses03M_impro06_F005,7437.0,7216.14285714,26924.6938776
Ses03M_impro06_F007,7713.0,7311.91666667,53717.7430556
Ses03M_impro06_F008,7200.0,7154.5,4130.25
Ses03M_impro06_F009,7746.0,7321.5,62624.5833333
Ses03M_impro06_F010,8233.0,7392.5,118701.5
Ses03M_impro06_F011,7633.0,7328.42857143,46100.8163265
Ses03M_impro06_F012,7347.0,7264.25,2902.6875
Ses03M_impro06_F013,7949.0,7362.85714286,98775.4081633
Ses03M_impro06_F014,7103.0,6974.5,13017.25
Ses03M_impro06_F015,7135.0,7024.75,7787.1875
Ses03M_impro06_F016,7783.0,7401.61538462,40030.2366864
Ses03M_impro06_F017,7327.0,7150.5,15381.5833333
Ses03M_impro06_F018,7432.0,7217.0,32793.5
Ses03M_impro06_F019,7313.0,7188.6,10797.04
Ses03M_impro06_F020,7392.0,7261.14285714,8071.26530612
Ses03M_impro06_M000,7468.0,7317.83333333,17103.1388889
Ses03M_impro06_M001,7215.0,7156.6,1593.04
Ses03M_impro06_M002,7408.0,7067.33333333,79749.8888889
Ses03M_impro06_M003,7398.0,6964.875,103926.859375
Ses03M_impro06_M004,7381.0,7175.5,22376.5
Ses03M_impro06_M005,7418.0,7200.625,35111.484375
Ses03M_impro06_M006,7467.0,7106.0,60329.7777778
Ses03M_impro06_M007,7391.0,7204.2,29901.36
Ses03M_impro06_M008,7360.0,7154.0,29588.1333333
Ses03M_impro06_M009,7438.0,7300.36363636,10965.5041322
Ses03M_impro06_M010,7297.0,6996.18181818,74368.8760331
Ses03M_impro06_M011,7438.0,7177.1,16474.09
Ses03M_impro06_M012,7081.0,6950.5,14402.9166667
Ses03M_impro06_M013,7489.0,7086.83333333,46863.8055556
Ses03M_impro06_M014,7425.0,7097.0,30202.0
Ses03M_impro06_M015,7268.0,7011.66666667,24610.6666667
Ses03M_impro06_M016,7342.0,7038.44444444,38661.1358025
Ses03M_impro06_M017,7539.0,7313.11111111,36101.2098765
Ses03M_impro06_M018,7456.0,7069.88888889,154543.876543
Ses03M_impro06_M019,7494.0,7128.3125,97782.3398438
Ses03M_impro06_M020,7222.0,6992.14285714,58472.122449
Ses03M_impro06_M021,7499.0,7189.33333333,41408.6666667
Ses03M_impro06_M022,7417.0,6998.66666667,108728.222222
Ses03M_impro06_M023,7365.0,7251.33333333,5572.88888889
Ses03M_impro06_M024,7482.0,7303.4,11870.24
Ses03M_impro06_M025,7425.0,7061.75,133945.4375
Ses03M_impro06_M026,7562.0,7175.55555556,43631.2469136
Ses03M_impro06_M027,7547.0,7302.1,17902.09
Ses03M_impro06_M028,7316.0,7116.57142857,27837.6734694
Ses03M_impro06_M029,7375.0,7085.0,78563.4285714
Ses03M_impro06_M030,7364.0,7256.0,10122.0
Ses03M_impro06_M031,7314.0,6846.6,108176.64
Ses03M_impro06_M032,7254.0,7038.0,44308.5
Ses03M_impro07_F000,7945.0,7542.6,77619.44
Ses03M_impro07_F001,7491.0,7247.66666667,108955.555556
Ses03M_impro07_F008,7392.0,7094.0,61891.5
Ses03M_impro07_F010,7349.0,7160.33333333,22171.5555556
Ses03M_impro07_F011,7425.0,7048.25,96097.1875
Ses03M_impro07_F012,7020.0,6927.0,4986.0
Ses03M_impro07_F013,7391.0,7025.75,44543.0625
Ses03M_impro07_F014,7186.0,6964.8,35786.96
Ses03M_impro07_F017,7493.0,7060.375,78004.984375
Ses03M_impro07_F019,7047.0,6978.25,2840.6875
Ses03M_impro07_F023,7677.0,7345.66666667,52975.8888889
Ses03M_impro07_M009,7169.0,7110.0,3481.0
Ses03M_impro07_M014,7415.0,6805.91666667,302322.409722
Ses03M_impro07_M025,7516.0,7030.64705882,119446.581315
Ses03M_impro08a_F004,7140.0,6651.16666667,196571.138889
Ses03M_impro08a_F013,7912.0,7204.8,136105.36
Ses03M_impro08a_F014,7189.0,6952.2,28835.36
Ses03M_impro08a_F015,7345.0,6901.22222222,69674.1728395
Ses03M_impro08a_F020,7481.0,7020.625,85933.234375
Ses03M_impro08a_F021,7797.0,7310.06666667,56825.5288889
Ses03M_impro08a_F022,7606.0,7192.25,74426.1875
Ses03M_impro08a_M000,7293.0,6683.55555556,220296.024691
Ses03M_impro08a_M001,7264.0,7041.83333333,40266.8055556
Ses03M_impro08a_M002,7388.0,6993.26666667,75250.9955556
Ses03M_impro08a_M003,7192.0,6868.0,29882.3333333
Ses03M_impro08a_M004,7336.0,6783.8,102741.16
Ses03M_impro08a_M005,7023.0,6921.2,5032.16
Ses03M_impro08a_M006,7590.0,7042.29411765,71449.8546713
Ses03M_impro08a_M007,7111.0,6968.0,14683.6
Ses03M_impro08a_M008,7343.0,6955.22222222,80779.5061728
Ses03M_impro08a_M009,7140.0,6969.0,23075.2
Ses03M_impro08a_M010,7624.0,7080.54545455,58008.4297521
Ses03M_impro08a_M012,7432.0,6917.75,84575.5625
Ses03M_impro08a_M013,7412.0,7034.08333333,36971.2430556
Ses03M_impro08a_M016,7780.0,7290.83333333,48699.8055556
Ses03M_impro08a_M017,7077.0,6984.25,4373.6875
Ses03M_impro08a_M018,7219.0,6915.125,95333.859375
Ses03M_impro08a_M019,7282.0,6995.73684211,25981.5623269
Ses03M_impro08a_M020,7251.0,7048.22222222,13309.2839506
Ses03M_impro08a_M021,7460.0,7088.57142857,63209.1020408
Ses03M_impro08a_M022,7252.0,6910.0,71956.0
Ses03M_impro08a_M023,7452.0,7127.14285714,57704.4081633
Ses03M_impro08a_M024,7327.0,7096.33333333,59699.5555556
Ses03M_impro08a_M025,7304.0,6818.42857143,89738.5306122
Ses03M_impro08a_M026,7286.0,7019.0,46903.2
Ses03M_impro08a_M027,7444.0,7103.85714286,68641.4081633
Ses03M_impro08b_F005,7354.0,7291.5,1310.25
Ses03M_impro08b_F006,7569.0,6888.53846154,118023.47929
Ses03M_impro08b_F021,7158.0,6861.88888889,28809.2098765
Ses03M_impro08b_F023,6944.0,6936.0,64.0
Ses03M_impro08b_F024,7265.0,7017.6,35999.44
Ses03M_impro08b_M000,6568.0,6399.0,34522.5
Ses03M_impro08b_M001,6836.0,6421.33333333,205356.088889
Ses03M_impro08b_M002,6681.0,6482.0,22636.5
Ses03M_impro08b_M003,7003.0,6834.57142857,50250.8163265
Ses03M_impro08b_M004,7107.0,6802.5,83054.0
Ses03M_impro08b_M005,7153.0,6668.57142857,40768.0544218
Ses03M_impro08b_M006,7058.0,6835.8,24428.16
Ses03M_impro08b_M007,7069.0,6751.36363636,73803.8677686
Ses03M_impro08b_M008,6869.0,6594.45454545,20517.338843
Ses03M_impro08b_M009,7017.0,6660.06666667,40230.7288889
Ses03M_impro08b_M010,7052.0,6564.27777778,75857.3117284
Ses03M_impro08b_M011,7039.0,6646.0,115322.571429
Ses03M_impro08b_M012,6957.0,6643.58333333,18860.0763889
Ses03M_impro08b_M013,7113.0,6742.75,64266.1875
Ses03M_impro08b_M014,7166.0,6676.71428571,39962.9183673
Ses03M_impro08b_M015,6945.0,6764.2,18047.36
Ses03M_impro08b_M016,7246.0,6768.33333333,81642.5555556
Ses03M_impro08b_M017,7523.0,6940.63636364,124166.231405
Ses03M_impro08b_M018,7396.0,6772.8,142089.36
Ses03M_impro08b_M019,7115.0,6738.0952381,70730.7528345
Ses03M_impro08b_M020,7174.0,6499.75,210254.1875
Ses03M_impro08b_M021,6628.0,6378.83333333,38777.8055556
Ses03M_impro08b_M022,6825.0,6648.375,16056.984375
Ses03M_script01_1_F000,7398.0,6986.4,54401.84
Ses03M_script01_1_F004,7608.0,7433.0,24045.5
Ses03M_script01_1_F005,7258.0,7222.66666667,794.888888889
Ses03M_script01_1_F008,8057.0,7280.45454545,131774.247934
Ses03M_script01_1_F016,7739.0,7093.88235294,77876.8096886
Ses03M_script01_1_F017,7247.0,7159.25,3720.6875
Ses03M_script01_1_F020,7680.0,7307.875,34948.109375
Ses03M_script01_1_F021,7693.0,7231.88888889,66375.8765432
Ses03M_script01_1_F028,7357.0,7149.33333333,19238.2222222
Ses03M_script01_1_F030,8583.0,7603.3,210968.81
Ses03M_script01_1_F038,7923.0,7149.55555556,273387.135802
Ses03M_script01_1_F040,7483.0,7173.0,51195.5555556
Ses03M_script01_1_F043,7341.0,7049.30769231,92331.1360947
Ses03M_script01_1_F045,7737.0,7373.83333333,57796.8055556
Ses03M_script01_1_F046,7280.0,7193.28571429,2055.06122449
Ses03M_script01_1_M000,7498.0,7132.66666667,108692.888889
Ses03M_script01_1_M001,7258.0,7066.8,20528.56
Ses03M_script01_1_M002,7704.0,6999.11111111,103436.876543
Ses03M_script01_1_M003,7354.0,6980.90909091,67182.8099174
Ses03M_script01_1_M004,7449.0,7163.09090909,31951.3553719
Ses03M_script01_1_M005,7475.0,7299.0,14042.5
Ses03M_script01_1_M006,7559.0,7135.0,98766.0
Ses03M_script01_1_M007,7415.0,7210.0,27077.3333333
Ses03M_script01_1_M009,7590.0,7312.05882353,49337.9377163
Ses03M_script01_1_M011,7610.0,7123.81481481,53634.1508916
Ses03M_script01_1_M012,7455.0,7138.66666667,30604.8888889
Ses03M_script01_1_M017,7527.0,7111.0,92261.4285714
Ses03M_script01_1_M019,7640.0,7184.66666667,131224.555556
Ses03M_script01_1_M021,7320.0,6976.16666667,50711.4722222
Ses03M_script01_1_M022,7380.0,6878.86956522,95523.852552
Ses03M_script01_1_M027,7141.0,7054.5,13131.25
Ses03M_script01_1_M028,7226.0,6835.16666667,66158.4722222
Ses03M_script01_1_M029,7221.0,6906.0,76461.0
Ses03M_script01_1_M030,7346.0,7042.22222222,66846.617284
Ses03M_script01_1_M031,7457.0,7141.90909091,77343.1735537
Ses03M_script01_1_M036,7559.0,7023.09090909,66508.7190083
Ses03M_script01_1_M037,7516.0,7191.16666667,56050.4722222
Ses03M_script01_1_M038,7585.0,7127.09090909,97777.3553719
Ses03M_script01_1_M039,7279.0,6932.36363636,110820.77686
Ses03M_script01_1_M040,7197.0,6885.14285714,49284.9795918
Ses03M_script01_1_M041,7575.0,6984.92857143,169882.280612
Ses03M_script01_1_M043,7439.0,6987.71428571,70518.2040816
Ses03M_script01_1_M045,7645.0,6896.14285714,261360.693878
Ses03M_script01_1_M046,7408.0,7293.42857143,15278.8163265
Ses03M_script01_1_M047,7441.0,7306.875,11660.109375
Ses03M_script01_2_F000,7628.0,7406.0,39342.5
Ses03M_script01_2_F001,7304.0,6947.5,108013.85
Ses03M_script01_2_F006,7251.0,7071.375,8717.984375
Ses03M_script01_2_F009,7603.0,7092.0,71112.6666667
Ses03M_script01_2_F010,7577.0,7229.0,60085.4
Ses03M_script01_2_F011,7775.0,7250.84615385,63535.2071006
Ses03M_script01_2_F012,7541.0,7145.55555556,44495.9135802
Ses03M_script01_2_F015,7804.0,6953.64285714,121945.229592
Ses03M_script01_2_F017,7766.0,7002.0,118885.714286
Ses03M_script01_2_F019,7411.0,7231.33333333,17520.2222222
Ses03M_script01_2_M001,7245.0,6893.0,115475.0
Ses03M_script01_2_M004,7538.0,7241.71428571,39763.9183673
Ses03M_script01_2_M005,7034.0,6861.66666667,16977.5555556
Ses03M_script01_2_M008,7303.0,6936.0,122706.333333
Ses03M_script01_2_M014,7453.0,6985.0625,63166.3085938
Ses03M_script01_2_M015,7444.0,7288.42857143,14187.9591837
Ses03M_script01_2_M016,7276.0,6832.75,121129.6875
Ses03M_script01_2_M017,7462.0,7074.63636364,53480.231405
Ses03M_script01_3_F004,7360.0,7159.58333333,12934.0763889
Ses03M_script01_3_F006,7263.0,6954.8,32726.56
Ses03M_script01_3_F007,7457.0,7101.06666667,85262.5955556
Ses03M_script01_3_F008,7482.0,7202.25,36463.3541667
Ses03M_script01_3_F011,7367.0,7141.25,34493.1875
Ses03M_script01_3_F012,7348.0,7209.4,17105.04
Ses03M_script01_3_F013,7850.0,7334.57142857,165935.959184
Ses03M_script01_3_F014,7384.0,7020.14285714,75299.8367347
Ses03M_script01_3_F015,7439.0,7227.4,13709.44
Ses03M_script01_3_F016,7527.0,7238.0,37807.5
Ses03M_script01_3_F017,7973.0,7268.0,323313.428571
Ses03M_script01_3_F018,7337.0,7138.28571429,12167.9183673
Ses03M_script01_3_F019,7681.0,7357.25,89856.1875
Ses03M_script01_3_F020,7430.0,7167.69230769,44755.7514793
Ses03M_script01_3_F021,7677.0,7222.57142857,101455.387755
Ses03M_script01_3_F029,7598.0,7320.0,48770.0
Ses03M_script01_3_F030,7115.0,6914.0,18729.5
Ses03M_script01_3_F031,7680.0,7176.16666667,114005.138889
Ses03M_script01_3_F033,7835.0,7220.24,164500.9024
Ses03M_script01_3_F034,7540.0,7207.0,22016.5714286
Ses03M_script01_3_M001,7473.0,7092.5,97092.25
Ses03M_script01_3_M004,7368.0,7260.75,9937.6875
Ses03M_script01_3_M008,7183.0,6929.09090909,24489.5371901
Ses03M_script01_3_M010,7299.0,7191.75,7407.6875
Ses03M_script01_3_M016,7359.0,7095.4,24821.84
Ses03M_script01_3_M018,7502.0,7266.5,29271.25
Ses03M_script01_3_M021,7261.0,7009.08333333,69757.7430556
Ses03M_script01_3_M023,7375.0,7077.53846154,79503.0177515
Ses03M_script01_3_M027,7500.0,7014.90909091,94294.2644628
Ses03M_script01_3_M028,7369.0,7062.6,56705.84
Ses03M_script01_3_M029,7485.0,7302.4,10290.24
Ses03M_script01_3_M030,7266.0,6839.45454545,54934.6115702
Ses03M_script01_3_M031,7288.0,6806.08695652,94545.6446125
Ses03M_script01_3_M032,7903.0,7054.75,129145.2875
Ses03M_script01_3_M033,7347.0,6873.43478261,81688.6805293
Ses03M_script01_3_M034,7529.0,7127.6,56652.7733333
Ses03M_script01_3_M035,7339.0,6947.47619048,63284.8208617
Ses03M_script01_3_M036,7629.0,7238.96,78619.7984
Ses03M_script01_3_M037,7605.0,7004.82608696,91599.4480151
Ses03M_script01_3_M038,7439.0,6955.78947368,74882.9030471
Ses03M_script01_3_M039,7770.0,7288.5,100373.416667
Ses03M_script01_3_M040,7516.0,7062.83333333,50174.8888889
Ses03M_script01_3_M041,7736.0,7192.44444444,75810.4691358
Ses03M_script01_3_M042,7553.0,7153.69230769,70571.9053254
Ses03M_script01_3_M045,7559.0,7190.28571429,55508.4897959
Ses03M_script01_3_M046,7359.0,7111.5,23016.75
Ses03M_script02_1_F005,7145.0,7126.33333333,696.888888889
Ses03M_script02_1_F016,7497.0,7235.5,25922.75
Ses03M_script02_1_M017,7355.0,7238.4,7536.64
Ses03M_script02_2_F000,7261.0,7150.0,7465.5
Ses03M_script02_2_F001,7074.0,6886.75,13398.6875
Ses03M_script02_2_F002,7771.0,7174.28571429,114751.77551
Ses03M_script02_2_F003,7701.0,7072.65217391,119105.879017
Ses03M_script02_2_F004,7127.0,6573.66666667,144297.222222
Ses03M_script02_2_F009,7487.0,7185.625,30613.484375
Ses03M_script02_2_F011,7144.0,6821.66666667,38107.3888889
Ses03M_script02_2_F013,7508.0,6743.94117647,222187.114187
Ses03M_script02_2_F016,7181.0,6853.36363636,98023.8677686
Ses03M_script02_2_F018,7352.0,7205.0,16066.2857143
Ses03M_script02_2_F023,7645.0,7404.28571429,32039.0612245
Ses03M_script02_2_F024,7472.0,7254.57142857,25485.6734694
Ses03M_script02_2_F025,7479.0,7174.75,68612.1875
Ses03M_script02_2_F031,7205.0,6654.5,133735.25
Ses03M_script02_2_F033,7714.0,7205.27272727,55580.7438017
Ses03M_script02_2_F034,8067.0,7267.77272727,157354.721074
Ses03M_script02_2_F035,7917.0,7602.09090909,92991.7190083
Ses03M_script02_2_F036,7869.0,7253.375,117675.234375
Ses03M_script02_2_F037,7364.0,7280.25,4238.1875
Ses03M_script02_2_F038,7700.0,7279.18181818,45209.4214876
Ses03M_script02_2_F040,7829.0,7315.2,52898.06
Ses03M_script02_2_F041,7379.0,7183.5625,16489.1210938
Ses03M_script02_2_F042,7791.0,7431.0,45649.75
Ses03M_script02_2_F044,7261.0,6901.33333333,48847.5555556
Ses03M_script02_2_F046,7994.0,7386.45454545,112861.157025
Ses03M_script02_2_F047,7277.0,7111.11111111,11061.8765432
Ses03M_script02_2_F048,7207.0,7059.8,17045.36
Ses03M_script02_2_F049,7505.0,7129.55555556,28230.691358
Ses03M_script02_2_M014,7625.0,7285.63636364,31496.9586777
Ses03M_script02_2_M017,7499.0,6993.33333333,92440.8888889
Ses03M_script02_2_M019,7425.0,7127.55555556,19062.4691358
Ses03M_script02_2_M020,7266.0,7086.16666667,18914.1388889
Ses03M_script02_2_M021,7487.0,6969.05882353,74338.2906574
Ses03M_script02_2_M022,7345.0,7099.75,33054.6875
Ses03M_script02_2_M028,7348.0,6567.66666667,576575.555556
Ses03M_script02_2_M029,7271.0,6857.63157895,110904.022161
Ses03M_script02_2_M030,7472.0,7007.20689655,101901.612366
Ses03M_script02_2_M031,7380.0,6880.52941176,98871.4256055
Ses03M_script02_2_M032,7051.0,6649.0,105898.5
Ses03M_script02_2_M033,7422.0,6945.0,140564.666667
Ses03M_script02_2_M036,7829.0,7125.85714286,155033.55102
Ses03M_script02_2_M037,7612.0,7221.66666667,48834.8888889
Ses03M_script02_2_M041,7469.0,7307.66666667,10115.2222222
Ses03M_script02_2_M042,7412.0,7278.375,6416.234375
Ses03M_script02_2_M045,7602.0,6840.41666667,334077.909722
Ses03M_script02_2_M046,7326.0,7232.8,11819.76
Ses03M_script03_1_F018,7219.0,7003.33333333,26029.5555556
Ses03M_script03_1_M035,7255.0,7044.0,24708.5
Ses03M_script03_2_F000,7691.0,7277.83333333,92522.4722222
Ses03M_script03_2_F001,7444.0,7094.66666667,62839.8888889
Ses03M_script03_2_F003,7922.0,7459.25,79993.1875
Ses03M_script03_2_F004,7138.0,6910.5,32979.9166667
Ses03M_script03_2_F006,7986.0,7507.125,103461.609375
Ses03M_script03_2_F010,7510.0,7020.28571429,127008.204082
Ses03M_script03_2_F011,7770.0,7276.375,124648.984375
Ses03M_script03_2_F012,7395.0,7170.33333333,14369.8888889
Ses03M_script03_2_F014,6707.0,6414.33333333,51040.8888889
Ses03M_script03_2_F016,7678.0,7190.875,68875.109375
Ses03M_script03_2_F017,7802.0,7402.36363636,55453.1404959
Ses03M_script03_2_F024,6960.0,6652.4,32324.24
Ses03M_script03_2_F025,6870.0,6478.66666667,88541.5555556
Ses03M_script03_2_F028,7257.0,6807.5,132843.25
Ses03M_script03_2_F029,7225.0,6771.125,124106.859375
Ses03M_script03_2_F030,6813.0,6627.33333333,17396.2222222
Ses03M_script03_2_F031,7752.0,7163.61538462,148350.544379
Ses03M_script03_2_F032,7000.0,6573.33333333,98094.8888889
Ses03M_script03_2_F033,7628.0,7233.0,84877.5
Ses03M_script03_2_F036,7846.0,7492.0,67983.5
Ses03M_script03_2_F038,7245.0,6710.41666667,301592.076389
Ses03M_script03_2_F039,6874.0,6687.77777778,22321.7283951
Ses03M_script03_2_F040,7000.0,6773.57142857,59597.9591837
Ses03M_script03_2_F041,7861.0,6982.10526316,221480.725762
Ses03M_script03_2_F042,7432.0,6904.23076923,99462.9467456
Ses03M_script03_2_F043,6979.0,6565.75,124440.1875
Ses03M_script03_2_F044,7401.0,6753.07142857,64750.2806122
Ses03M_script03_2_F045,6993.0,6600.88888889,50986.3209877
Ses03M_script03_2_M000,7176.0,6781.0,136054.181818
Ses03M_script03_2_M003,7293.0,7041.57142857,31377.1020408
Ses03M_script03_2_M004,7306.0,7187.33333333,7754.88888889
Ses03M_script03_2_M005,7132.0,6790.0,40072.0
Ses03M_script03_2_M006,7293.0,7035.8,40210.16
Ses03M_script03_2_M007,7203.0,6889.33333333,41476.8888889
Ses03M_script03_2_M008,7000.0,6646.0,56314.8
Ses03M_script03_2_M009,7309.0,7270.66666667,2572.22222222
Ses03M_script03_2_M010,7086.0,7037.25,1533.6875
Ses03M_script03_2_M011,7273.0,7107.125,11941.109375
Ses03M_script03_2_M012,7217.0,6889.5,99509.85
Ses03M_script03_2_M014,7484.0,6982.88888889,68777.8765432
Ses03M_script03_2_M019,7307.0,6889.16666667,157498.472222
Ses03M_script03_2_M020,7431.0,6955.25,116214.1875
Ses03M_script03_2_M021,7343.0,7185.6,12704.64
Ses03M_script03_2_M029,7308.0,7086.5,18598.75
Ses03M_script03_2_M030,7333.0,6920.77777778,34669.2839506
Ses03M_script03_2_M031,7220.0,6609.17647059,330864.262976
Ses03M_script03_2_M032,7493.0,6765.5,182343.25
Ses03M_script03_2_M033,7481.0,7145.375,213784.734375
Ses03M_script03_2_M034,7101.0,6975.8,12477.36
Ses03M_script03_2_M038,7077.0,6833.8,46496.96
Ses03M_script03_2_M039,7443.0,6973.375,73551.234375
Ses03M_script03_2_M040,6904.0,6684.57142857,25536.244898
Ses03M_script03_2_M041,7524.0,7379.2,15522.56
Ses03M_script03_2_M042,7455.0,6944.95454545,229146.86157
Ses03M_script03_2_M043,7226.0,6906.33333333,144742.888889
Ses03M_script03_2_M044,6977.0,6267.33333333,251841.555556
Ses03M_script03_2_M045,7398.0,6768.875,173195.859375
Ses03M_script03_2_M046,6849.0,6745.33333333,6634.88888889
Ses04F_impro01_F004,7534.0,7241.5,27020.9166667
Ses04F_impro01_F008,7220.0,6964.375,34848.734375
Ses04F_impro01_F009,7658.0,7353.78571429,80563.7397959
Ses04F_impro01_F010,7767.0,7338.38461538,77528.3905325
Ses04F_impro01_F012,7219.0,6984.81818182,44011.4214876
Ses04F_impro01_F014,7171.0,6798.65,64300.5275
Ses04F_impro01_F016,7722.0,7071.375,107746.734375
Ses04F_impro01_F019,7074.0,6967.75,5783.6875
Ses04F_impro01_F021,7423.0,7063.42857143,69189.9591837
Ses04F_impro01_F022,7215.0,6929.0,39133.3846154
Ses04F_impro01_M005,6810.0,6736.66666667,2769.55555556
Ses04F_impro01_M008,7402.0,7114.33333333,44479.8888889
Ses04F_impro01_M011,7023.0,6905.4,17116.24
Ses04F_impro01_M014,7428.0,7127.22222222,43105.9506173
Ses04F_impro01_M021,6961.0,6808.8,41220.16
Ses04F_impro01_M023,6949.0,6757.4,16566.64
Ses04F_impro01_M024,7240.0,6855.5,46660.25
Ses04F_impro02_F000,7659.0,7447.71428571,39421.0612245
Ses04F_impro02_F001,7955.0,7574.4,65391.04
Ses04F_impro02_F002,7867.0,7432.8,83927.76
Ses04F_impro02_F003,7707.0,7489.0,20856.8
Ses04F_impro02_F005,7641.0,7431.85714286,11338.122449
Ses04F_impro02_F006,7476.0,7315.33333333,9968.88888889
Ses04F_impro02_F007,7781.0,7302.85714286,67777.6938776
Ses04F_impro02_F009,7628.0,7237.78947368,57410.2714681
Ses04F_impro02_F011,7461.0,7202.2,37409.36
Ses04F_impro02_F012,7503.0,7245.55555556,29974.0246914
Ses04F_impro02_F017,7538.0,7353.0,32489.2
Ses04F_impro02_F018,7427.0,7146.5,27148.25
Ses04F_impro02_F022,7511.0,7342.8,18977.76
Ses04F_impro02_F023,7630.0,7311.33333333,43931.6666667
Ses04F_impro02_F024,7600.0,7449.66666667,18580.2222222
Ses04F_impro02_M000,7234.0,7071.0,12950.25
Ses04F_impro02_M001,7156.0,6997.375,8501.484375
Ses04F_impro02_M004,7260.0,7004.64705882,20550.3460208
Ses04F_impro02_M012,7258.0,7010.76923077,21147.8698225
Ses04F_impro02_M018,7667.0,7273.8,87551.76
Ses04F_impro02_M020,7640.0,7196.82352941,173914.145329
Ses04F_impro02_M021,7460.0,7048.76923077,75022.6390533
Ses04F_impro02_M024,7377.0,7235.07692308,9083.91715976
Ses04F_impro02_M025,7285.0,7108.28571429,18751.3469388
Ses04F_impro02_M026,7397.0,7144.94736842,26101.6288089
Ses04F_impro03_F010,7927.0,7163.38888889,93824.7932099
Ses04F_impro03_F012,7151.0,7134.33333333,461.555555556
Ses04F_impro03_M000,7049.0,6508.2,143606.96
Ses04F_impro03_M001,7235.0,6608.0,214941.538462
Ses04F_impro03_M018,7461.0,7413.0,2304.0
Ses04F_impro03_M019,7585.0,7185.2,77403.36
Ses04F_impro03_M020,7390.0,7130.11764706,42639.8685121
Ses04F_impro03_M021,7057.0,6891.6,10785.04
Ses04F_impro03_M027,7074.0,6746.6,30769.04
Ses04F_impro03_M028,7031.0,7017.5,182.25
Ses04F_impro03_M029,7103.0,6813.25,54745.1875
Ses04F_impro03_M030,7183.0,6997.16666667,30769.1388889
Ses04F_impro03_M031,7161.0,7161.0,0.0
Ses04F_impro03_M032,7305.0,6890.29411765,144684.442907
Ses04F_impro03_M033,7384.0,6871.42857143,88807.8639456
Ses04F_impro03_M034,7148.0,6690.0,78008.2857143
Ses04F_impro03_M035,7065.0,6870.66666667,14245.5555556
Ses04F_impro03_M047,7332.0,6865.18181818,59664.5123967
Ses04F_impro04_F000,7390.0,7087.71428571,53508.4897959
Ses04F_impro04_F005,7656.0,7217.8,59381.56
Ses04F_impro04_F006,7455.0,7299.57142857,16688.244898
Ses04F_impro04_F008,7929.0,7375.68,77103.8976
Ses04F_impro04_F011,7382.0,7291.4,4425.04
Ses04F_impro04_F013,7481.0,7070.57142857,51758.6734694
Ses04F_impro04_F014,7262.0,7017.0,34440.6666667
Ses04F_impro04_F015,7325.0,6984.36363636,48161.1404959
Ses04F_impro04_F016,7581.0,7368.75,16161.1875
