session,max(energy(energy)),mean(energy(energy)),var(energy(energy))
Ses03F_script01_3_M033,185.707429049,94.6431479733,3180.75128002
Ses03F_script01_3_M034,730.554865027,288.196405303,48458.1141564
Ses03F_script01_3_M035,726.206080115,210.501844641,52193.0325222
Ses03F_script01_3_M036,319.816373292,135.232136861,9856.48121652
Ses03F_script01_3_M037,2578.65009303,592.556174802,439175.367653
Ses03F_script01_3_M038,611.190920265,127.849272393,26999.5794088
Ses03F_script01_3_M039,1725.05544235,509.403785898,261701.977262
Ses03F_script01_3_M040,2182.79098112,483.831709758,264806.706272
Ses03F_script01_3_M041,260.611255224,137.743398652,7235.89660171
Ses03F_script01_3_M042,245.063702374,122.627609026,7131.6821133
Ses03F_script01_3_M043,120.867484069,43.5151261477,1868.90285391
Ses03F_script01_3_M045,49.659732516,23.0987328777,447.497603938
Ses03F_script01_3_M046,368.049338698,170.651617675,20791.4090855
Ses03F_script02_1_F000,95.5542030768,93.6015823253,3.81272779896
Ses03F_script02_1_F003,1043.66371485,445.991334816,84121.6326028
Ses03F_script02_1_F010,83.5317443522,41.6457670972,920.077512737
Ses03F_script02_1_F011,707.040400359,325.885032016,79352.6635017
Ses03F_script02_1_F012,2988.77999698,1040.24114414,871572.08029
Ses03F_script02_1_M017,250.329015948,104.008509233,12704.5480689
Ses03F_script02_1_M019,646.129513262,424.743240293,88023.6776452
Ses03F_script02_1_M020,2491.00367689,1364.90582983,855229.816703
Ses03F_script02_1_M022,678.304755043,371.857621606,46014.5912945
Ses03F_script02_1_M023,289.883058581,147.511622893,14178.5940305
Ses03F_script02_1_M044,299.983832418,159.812381291,11901.7009653
Ses03F_script02_2_F000,160.275488115,70.5324990658,5096.10869491
Ses03F_script02_2_F005,19320.8144835,9719.12150444,34428462.3438
Ses03F_script02_2_F012,3601.65263535,1424.6429356,1148030.56305
Ses03F_script02_2_F016,405.569583468,136.364105319,24971.8452334
Ses03F_script02_2_F017,156.033943123,64.6962759671,3111.83577627
Ses03F_script02_2_F018,89.7368748878,41.3134861203,1138.82172137
Ses03F_script02_2_F019,313.796113058,84.206192042,9119.03510628
Ses03F_script02_2_F020,314.508212259,98.2270387449,9600.15987057
Ses03F_script02_2_F021,292.520699921,97.7081961617,10045.4573545
Ses03F_script02_2_F022,170.141752866,70.5784611315,2681.96800143
Ses03F_script02_2_F023,1699.57481195,403.074320378,316264.021328
Ses03F_script02_2_F024,325.096198782,118.882576278,16537.1411783
Ses03F_script02_2_F025,75.3261735936,39.7859114409,561.690309246
Ses03F_script02_2_F026,63.2723907758,35.47423844,399.750590742
Ses03F_script02_2_F027,51.562288982,35.9750759288,410.995863861
Ses03F_script02_2_F028,125.269107995,70.9565230883,1496.43198602
Ses03F_script02_2_F031,14700.2625756,7529.43238195,27025037.0199
Ses03F_script02_2_F035,7836.61583688,2895.18297492,6503973.04388
Ses03F_script02_2_F036,2521.44079202,934.211429536,807473.342888
Ses03F_script02_2_F038,1229.74622078,440.709701081,248478.312602
Ses03F_script02_2_F039,1028.315663,217.183442022,89382.8947811
Ses03F_script02_2_F040,155.511106249,82.6636956532,2828.78624888
Ses03F_script02_2_F043,155.790393706,52.0011409536,2303.82643573
Ses03F_script02_2_F044,99.4171598899,39.6209874284,1098.68494207
Ses03F_script02_2_F045,201.279916315,65.5860940123,5380.95408379
Ses03F_script02_2_F048,902.050450749,275.153033124,125576.824378
Ses03F_script02_2_F050,76.4390430031,31.8994424834,603.550956701
Ses03F_script02_2_F051,159.014623542,58.9580420283,4298.8940422
Ses03F_script02_2_M001,636.223080342,220.045581444,60987.53181
Ses03F_script02_2_M005,170.9354944,71.5964201515,1887.74642372
Ses03F_script02_2_M008,271.316466962,101.609487714,10968.3248248
Ses03F_script02_2_M016,56.8777918985,31.5789487163,430.909142325
Ses03F_script02_2_M026,7914.87025622,3642.04023676,6630045.31848
Ses03F_script02_2_M038,135.346967303,47.5785690766,1836.26197106
Ses03F_script02_2_M039,331.649031811,79.0716420136,9378.70027581
Ses03F_script02_2_M040,102.813837484,37.6448216106,1348.36281258
Ses03F_script02_2_M041,197.85831392,70.7416675428,4301.9592566
Ses03F_script02_2_M042,78.062929865,33.6489223609,648.048498105
Ses03F_script02_2_M043,12.9752781862,6.45368916169,15.3928864673
Ses03F_script02_2_M044,71.693731185,32.1349167955,612.871607239
Ses03F_script02_2_M045,86.4755759557,59.3031350502,592.495713993
Ses03F_script03_1_F000,52.7365466507,35.7327022413,393.518219292
Ses03F_script03_1_F001,219.946433149,114.67845663,5780.17315945
Ses03F_script03_1_F014,1004.49184995,704.91816006,85949.5276683
Ses03F_script03_1_F015,1127.68585822,465.679254036,82246.3825597
Ses03F_script03_1_F021,3296.98914654,1383.23531839,797707.558599
Ses03F_script03_1_F025,2668.24098531,1053.96057062,871917.679916
Ses03F_script03_1_F026,15546.1415711,6683.66511091,21871151.3305
Ses03F_script03_1_M004,5506.74304335,2329.22396346,4247489.13251
Ses03F_script03_1_M005,827.168563233,424.212263437,149619.082828
Ses03F_script03_2_F004,1092.78332614,438.198388776,206028.135577
Ses03F_script03_2_F008,1166.83320018,585.502717668,253464.734452
Ses03F_script03_2_F013,897.230053145,460.745054503,141336.601708
Ses03F_script03_2_F014,119.300550638,87.9021742736,551.069661083
Ses03F_script03_2_F015,5193.95795617,3325.34258985,3491723.38723
Ses03F_script03_2_F017,3656.94971215,1157.39213858,1458212.40394
Ses03F_script03_2_F018,94.3136795952,83.9202006253,108.024405098
Ses03F_script03_2_F023,140703.707228,57369.8463197,1489255947.61
Ses03F_script03_2_F026,5224.6677759,2769.41590762,3651478.83132
Ses03F_script03_2_F035,5793.97346379,2958.58348148,4209170.19741
Ses03F_script03_2_F037,57531.9457993,27666.6145303,400921672.103
Ses03F_script03_2_F038,25650.3621276,10992.0370734,67192102.3001
Ses03F_script03_2_F039,187676.258161,46552.5584881,3535658520.17
Ses03F_script03_2_F040,22533.9130795,6147.85035512,82259190.0733
Ses03F_script03_2_F041,1789.35962563,1281.9175058,425406.896006
Ses03F_script03_2_F042,283910.560265,88327.8354691,7431637124.22
Ses03F_script03_2_F043,184107.730985,107492.840803,5000645493.5
Ses03F_script03_2_M000,648.938365225,290.11707457,47049.1732999
Ses03F_script03_2_M001,654.064059293,283.91734897,36358.4479228
Ses03F_script03_2_M002,853.641484614,263.931774724,60964.8231696
Ses03F_script03_2_M005,322.394150552,174.118226714,8582.55892819
Ses03F_script03_2_M007,2561.12386135,1721.40708132,1119438.88068
Ses03F_script03_2_M008,313.279555777,144.15927529,8877.7497512
Ses03F_script03_2_M009,2208.33479482,1083.16551497,668795.980925
Ses03F_script03_2_M010,990.499183389,347.141957726,86447.9392498
Ses03F_script03_2_M011,542.046309868,275.12183169,46527.1932685
Ses03F_script03_2_M012,239.497009729,138.220679588,5790.22657877
Ses03F_script03_2_M014,1244.98848165,562.871687609,128217.842999
Ses03F_script03_2_M015,2012.22761354,1382.84812444,586357.637276
Ses03F_script03_2_M016,98.1684787944,52.5725309163,2078.99046291
Ses03F_script03_2_M017,546.957527521,318.827944467,26431.6516028
Ses03F_script03_2_M020,65.7574128815,53.4372860505,151.785525132
Ses03F_script03_2_M024,3278.30025309,1716.8730242,2438054.99112
Ses03F_script03_2_M026,582.657768423,208.809683065,26872.9633295
Ses03F_script03_2_M027,546.935614052,284.201438797,26404.8967878
Ses03F_script03_2_M028,1007.54992064,479.137145454,88603.1326146
Ses03F_script03_2_M029,6778.48964303,3759.08795149,5826119.93145
Ses03F_script03_2_M030,6923.25755399,3457.77387132,4132752.42368
Ses03F_script03_2_M034,175.982825342,87.0081447127,4809.80065692
Ses03F_script03_2_M035,231.233609751,130.62660157,7394.18499704
Ses03F_script03_2_M038,285.628104364,280.398360739,27.3502183846
Ses03F_script03_2_M039,3485.49917204,2040.19158965,1195598.71685
Ses03F_script03_2_M040,6634.92653897,3594.46666337,7005929.53103
Ses03F_script03_2_M041,10322.1714394,7898.52504217,3698493.47243
Ses03F_script03_2_M042,39044.7782236,9255.94703307,210565457.031
Ses03F_script03_2_M043,76572.1018507,35093.6964661,1088645921.44
Ses03F_script03_2_M044,44281.9287042,15758.4745509,119038671.973
Ses03M_impro01_F000,1224.30683571,415.268502051,309722.060219
Ses03M_impro01_F003,3494.59771903,2062.48998455,1137286.28739
Ses03M_impro01_F022,3370.00503382,2295.89853352,658691.442683
Ses03M_impro01_F025,95743.2154737,26163.503735,995914154.985
Ses03M_impro01_M004,17072.109687,9180.51899929,33760006.6656
Ses03M_impro01_M011,23757.9612696,8194.28371482,92307502.4419
Ses03M_impro01_M012,3710.2919024,1280.04335527,1191883.16701
Ses03M_impro01_M014,13725.5269273,6946.02968969,25186293.6585
Ses03M_impro01_M015,34322.1625827,13227.7103061,104960440.892
Ses03M_impro01_M017,7278.41985742,3992.70797178,4037772.11068
Ses03M_impro01_M019,8045.04030427,4828.22675932,6235442.44698
Ses03M_impro01_M023,38118.5088844,13759.7274855,155107390.896
Ses03M_impro01_M028,83764.3619236,48064.8116828,519275466.582
Ses03M_impro01_M029,131521.624126,71971.2328934,3538444709.33
Ses03M_impro02_F000,63.2728893552,27.4444471073,506.282173811
Ses03M_impro02_F003,113.625858151,47.6571620658,1839.80613466
Ses03M_impro02_F013,122.47966243,56.8598027107,1820.67675401
Ses03M_impro02_F014,1841.33865529,758.845481382,385547.563008
Ses03M_impro02_F015,93.8235562707,44.2395110973,936.397256922
Ses03M_impro02_F016,48.6707187245,21.6146941309,294.650130223
Ses03M_impro02_F017,83.629686645,47.3090091905,678.611424622
Ses03M_impro02_F022,146.838306489,81.0400979834,1538.72713879
Ses03M_impro02_F023,275.109744488,123.38174673,10251.9670223
Ses03M_impro02_F024,1674.53145599,607.881086241,238068.769151
Ses03M_impro02_F025,56.74570314,25.9638212039,441.791444357
Ses03M_impro02_F026,1054.91477094,320.701282452,92354.8802067
Ses03M_impro02_F027,118.460173264,44.4505717709,1741.41985039
Ses03M_impro02_F028,647.42424506,221.478180351,30979.9167015
Ses03M_impro02_F029,197.950207434,106.778604825,5406.15050388
Ses03M_impro02_F030,48.0355008712,17.77019898,245.933376709
Ses03M_impro02_F031,54.5216584292,20.0671517592,484.041440117
Ses03M_impro02_F032,183.530275054,96.8082310228,3482.20678382
Ses03M_impro02_F033,285.691174794,129.137204018,13215.9709564
Ses03M_impro02_F034,96.4512423802,69.5766058977,1319.47658611
Ses03M_impro02_M000,174.403221032,65.7754256079,4500.88345203
Ses03M_impro02_M001,66.4823406375,38.503074705,625.92894921
Ses03M_impro02_M002,143.659084265,66.6753654847,2600.29942607
Ses03M_impro02_M003,175.681075196,71.2098287147,3252.95321362
Ses03M_impro02_M004,416.420279481,140.949342586,20152.871804
Ses03M_impro02_M005,142.501983799,76.0644107979,4311.44290244
Ses03M_impro02_M006,89.4652645217,58.6551441131,551.569360086
Ses03M_impro02_M011,45.7930358063,29.8702895658,250.959401336
Ses03M_impro02_M012,1817.95661713,814.44096505,383195.912892
Ses03M_impro02_M013,900.282308611,459.231722514,70815.3830915
Ses03M_impro02_M015,2335.83870343,878.041965301,601179.212002
Ses03M_impro02_M016,351.99138724,135.843706164,18185.3148726
Ses03M_impro02_M019,82.3281216363,45.3776244407,1098.43165446
Ses03M_impro02_M024,190.669515674,150.923818745,561.021816384
Ses03M_impro02_M025,726.964006835,463.451325304,56851.0978295
Ses03M_impro02_M026,856.310656801,542.545098085,58103.3118137
Ses03M_impro02_M027,294.04972901,126.082145344,11360.6478334
Ses03M_impro02_M028,107.001370715,44.9890970354,1493.71331463
Ses03M_impro02_M029,308.564983737,100.561731563,13300.5443106
Ses03M_impro02_M030,222.829517501,80.3201840178,8499.32176834
Ses03M_impro02_M031,121.889921169,45.91872748,2656.50629622
Ses03M_impro03_F012,3792.34106308,1159.79222899,1590221.83598
Ses03M_impro03_F015,560.716918482,247.93160733,47542.5706807
Ses03M_impro03_F016,7021.26563578,1567.49066289,5544367.5222
Ses03M_impro03_F017,644.907567512,284.433053704,57556.7340471
Ses03M_impro03_F018,710.152205796,192.589235234,65440.7013726
Ses03M_impro03_F021,2374.24570078,825.671025904,719983.463707
Ses03M_impro03_F022,49.5153102772,32.2411921121,246.429110206
Ses03M_impro03_F025,639.29055318,327.266452959,60309.3996943
Ses03M_impro03_F026,1883.61799309,1106.50264674,220201.339016
Ses03M_impro03_F027,669.547432713,349.958983842,76669.8130921
Ses03M_impro03_F033,2624.71144486,1074.84114837,1033777.25468
Ses03M_impro03_F036,1432.90916829,817.102079093,201840.336552
Ses03M_impro03_M012,3545.28792376,2893.18310306,188326.995403
Ses03M_impro03_M014,4733.80838355,2002.29641345,3307501.3388
Ses03M_impro03_M015,5129.54097563,1258.77614199,2832233.52933
Ses03M_impro03_M016,1853.00966815,929.117635059,445691.823655
Ses03M_impro03_M017,2796.07104438,1327.97879993,688180.816915
Ses03M_impro03_M018,2323.12977011,1285.42647274,312503.069545
Ses03M_impro03_M019,452.438626909,242.075875707,24460.9813046
Ses03M_impro03_M020,8644.18553783,2157.42923992,7094474.48649
Ses03M_impro03_M021,12143.7310295,3722.23560339,13249762.0924
Ses03M_impro03_M028,695.338375438,367.118066755,72446.1383517
Ses03M_impro03_M029,2235.20763139,1040.10162566,422415.316869
Ses03M_impro03_M030,4051.6393231,2042.3448645,2043339.12196
Ses03M_impro03_M031,6625.47305443,2608.47824108,3218374.28975
Ses03M_impro03_M032,2619.02100576,1746.08351349,570092.25682
Ses03M_impro03_M033,936.006698725,491.846980065,114574.108181
Ses03M_impro03_M038,2128.75650753,559.951380679,428536.19732
Ses03M_impro03_M039,2715.96244275,896.683639169,929790.6104
Ses03M_impro04_F001,132.92269253,81.6720223947,1401.43583982
Ses03M_impro04_F003,363.714473643,260.042538101,5373.96706684
Ses03M_impro04_F004,309.677902187,245.604381253,3298.42066998
Ses03M_impro04_F007,26.91139434,18.5825628771,130.550757618
Ses03M_impro04_F008,81.6903614788,74.9161875648,45.8894322166
Ses03M_impro04_F014,529.230840689,224.391995521,45981.4785643
Ses03M_impro04_F015,397.430020266,169.452422574,15832.6146841
Ses03M_impro04_F023,1037.34064429,435.706979702,69593.7179165
Ses03M_impro04_F025,1521.75462912,444.799747743,232026.392341
Ses03M_impro04_F029,856.748288136,360.533458694,82765.0923025
Ses03M_impro04_F030,673.278001771,241.42766909,73417.5770375
Ses03M_impro04_F031,74.053780456,39.5178026584,651.691290297
Ses03M_impro04_F032,200.183640419,103.838322974,5981.97562366
Ses03M_impro04_M000,314.000009749,126.348255411,13352.7927453
Ses03M_impro04_M004,2618.93018753,1897.84476514,684037.808925
Ses03M_impro04_M008,4057.32929936,2168.75475922,1689403.92964
Ses03M_impro04_M014,186.823302576,139.662776676,4243.63941787
Ses03M_impro04_M024,483.329885121,251.378851408,31402.13932
Ses03M_impro04_M026,32.3908184639,22.9950032353,166.483685944
Ses03M_impro04_M030,273.064782914,189.04039592,10792.2262599
Ses03M_impro04_M031,53.7680620259,36.2890376969,339.164516216
Ses03M_impro04_M038,222.818445925,117.990844536,5771.57280106
Ses03M_impro04_M041,1830.80822739,745.474054047,366887.348991
Ses03M_impro05a_F000,225.18665189,154.827485792,2577.02302434
Ses03M_impro05a_F001,505.295357464,282.515023324,23703.8372959
Ses03M_impro05a_F002,374.042884531,159.478399157,8748.83908005
Ses03M_impro05a_F005,752.673108679,582.442407867,29295.607975
Ses03M_impro05a_F007,1135.72335644,504.345272722,107833.00702
Ses03M_impro05a_F008,431.177843304,146.874351324,22073.5529697
Ses03M_impro05a_F009,539.39069556,205.640763242,42089.7032711
Ses03M_impro05a_F011,140.947449538,98.8155906535,1345.37501146
Ses03M_impro05a_F012,7158.38936726,1419.19019024,6121429.64476
Ses03M_impro05a_F014,1293.31509365,1241.43959939,2691.06690567
Ses03M_impro05a_F016,1885.65775804,876.485653599,248625.866677
Ses03M_impro05a_F018,18337.2122307,6155.85929265,52405106.5378
Ses03M_impro05a_F021,115.433048601,114.971163599,0.213337755325
Ses03M_impro05a_F023,2219.2724266,1012.83726864,380583.074792
Ses03M_impro05a_F024,829.2764858,772.889868909,3179.45056445
Ses03M_impro05a_F025,222.420650644,129.703371846,6548.37812087
Ses03M_impro05a_F028,1217.80701932,713.834211468,253988.591057
Ses03M_impro05a_M000,96950.1928004,35633.4767735,1158091897.23
Ses03M_impro05a_M001,39129.8113441,21233.5861558,158856089.931
Ses03M_impro05a_M002,36348.2979958,13759.9007416,134613543.342
Ses03M_impro05a_M003,12623.1402638,8555.81539289,31512416.2189
Ses03M_impro05a_M004,3243.44698054,2946.22201162,88342.6821494
Ses03M_impro05a_M005,10534.7309829,5890.35585398,21570220.3378
Ses03M_impro05a_M006,134142.880466,66605.9343679,2888208517.34
Ses03M_impro05a_M007,22023.9058077,14509.7502557,81921101.3077
Ses03M_impro05a_M010,45637.4509516,30529.9958737,116749443.398
Ses03M_impro05a_M011,91321.1762519,40800.5614832,1059023735.03
Ses03M_impro05a_M012,20702.8778582,13423.3354877,23761387.7713
Ses03M_impro05a_M013,32921.5689012,16660.3415242,78733643.4281
Ses03M_impro05a_M014,30621.5033728,20137.0244264,200322868.496
Ses03M_impro05a_M016,239331.388351,86709.7646393,6527866035.28
Ses03M_impro05a_M017,460675.924066,220072.007241,28955238969.7
Ses03M_impro05a_M018,358764.659186,182046.009143,12205496771.1
Ses03M_impro05a_M020,88264.3068711,56832.9705685,800192092.644
Ses03M_impro05a_M021,197499.575569,133865.531287,5058876616.87
Ses03M_impro05a_M022,1288.43987342,757.71076294,191304.036063
Ses03M_impro05a_M023,130878.302049,113731.617699,294008784.214
Ses03M_impro05a_M024,120629.214307,78528.9167945,1532644947.27
Ses03M_impro05a_M025,54076.0935212,27054.3088583,358031260.723
Ses03M_impro05a_M026,37706.305329,15792.2113847,117907688.001
Ses03M_impro05a_M027,31566.8695896,16236.5394611,164466371.833
Ses03M_impro05a_M028,8938.13936743,4405.62667222,5551753.04071
Ses03M_impro05a_M029,9214.20398433,6329.04475474,7362228.5827
Ses03M_impro05b_F000,102.266738528,43.2287215623,1405.40603419
Ses03M_impro05b_F001,396.093563683,150.432528836,15711.8698322
Ses03M_impro05b_F002,374.466628999,195.653479062,15530.0614519
Ses03M_impro05b_F003,40.2909275814,23.1582324873,173.730497118
Ses03M_impro05b_F004,133.715725284,99.082980347,836.352249532
Ses03M_impro05b_F005,646.443727287,288.668471229,40048.4660052
Ses03M_impro05b_F006,75.5702497035,51.276943194,590.164741163
Ses03M_impro05b_F007,428.605140853,280.190969914,10532.0984168
Ses03M_impro05b_F008,755.6272447,404.488410195,84488.3072464
Ses03M_impro05b_F009,1559.78843244,910.508650124,347303.809427
Ses03M_impro05b_F010,791.99193971,455.162055324,63285.2553992
Ses03M_impro05b_F011,561.214305185,252.330658111,24558.5290368
Ses03M_impro05b_F012,297.030472026,149.710425955,9584.88754087
Ses03M_impro05b_F013,1060.9162372,472.102211193,75707.1745393
Ses03M_impro05b_F014,677.908069263,424.208276598,53938.0557642
Ses03M_impro05b_F015,923.876071645,385.584266767,104305.946655
Ses03M_impro05b_F016,573.418740914,197.862340999,17509.2874307
Ses03M_impro05b_F018,207.782912086,142.414908465,7966.77806048
Ses03M_impro05b_F019,172.900261697,88.8592995216,2619.7366034
Ses03M_impro05b_F020,482.15993335,306.959845958,10245.8741619
Ses03M_impro05b_F021,611.895367998,372.412405876,25084.1552973
Ses03M_impro05b_F022,854.256494157,816.364336331,1435.81562474
Ses03M_impro05b_F023,958.741755404,490.84115979,76496.4175972
Ses03M_impro05b_F027,315.711162071,299.629468723,479.614858476
Ses03M_impro05b_F028,547.320307731,238.850953181,35420.6153941
Ses03M_impro05b_F029,33.4029806151,16.6780425242,125.584746039
Ses03M_impro05b_F030,440.448905069,231.406229629,24027.7075935
Ses03M_impro05b_M008,3282.66589484,1711.4900519,1600741.5749
Ses03M_impro05b_M011,4626.19869176,1562.33395961,1741279.94095
Ses03M_impro05b_M013,27971.344086,9756.39210901,70778911.021
Ses03M_impro05b_M014,7698.39656241,4031.63984541,6312602.52633
Ses03M_impro05b_M015,4516.97891358,2220.1377275,2834373.44473
Ses03M_impro05b_M016,53520.1952033,19325.3270565,391232102.723
Ses03M_impro05b_M019,688.380791908,465.062312251,26918.3194958
Ses03M_impro05b_M020,7332.48783746,3465.06045274,5550984.49852
Ses03M_impro05b_M021,14615.1845756,9860.99059309,24561863.2383
Ses03M_impro05b_M022,37336.0134814,20641.4289353,158703880.772
Ses03M_impro05b_M023,11867.0425115,5259.03648242,15394662.1629
Ses03M_impro05b_M024,8707.68911228,4952.49114834,4330555.02296
Ses03M_impro05b_M025,4535.4201216,3515.64634096,595730.619178
Ses03M_impro05b_M026,25486.3482056,10663.7937269,59827892.9018
Ses03M_impro05b_M027,2950.03032285,1705.40485787,806713.954197
Ses03M_impro05b_M029,12315.7110687,7469.72062013,10160187.7753
Ses03M_impro05b_M031,48839.8578484,17428.6379529,284236069.6
Ses03M_impro05b_M032,17655.2940968,6541.33251785,26521051.323
Ses03M_impro05b_M033,892.196004309,341.972957762,145782.304336
Ses03M_impro06_F000,69.5811604292,19.2970373935,520.57911199
Ses03M_impro06_F001,21.143888834,8.81208776044,56.49922139
Ses03M_impro06_F002,17.6641984694,7.02420052349,30.2881471422
Ses03M_impro06_F003,7.17675315435,4.58166468524,4.30699344763
Ses03M_impro06_F004,29.8475964173,13.1027788714,106.613692789
Ses03M_impro06_F005,14.7228663642,7.30659463301,16.6965379303
Ses03M_impro06_F007,60.9623117565,18.9890295856,381.042421549
Ses03M_impro06_F008,10.5785158784,8.18272687875,4.14963650201
Ses03M_impro06_F009,29.6901823112,11.9638502834,143.69382549
Ses03M_impro06_F010,45.7156092072,17.2674114831,166.783623248
Ses03M_impro06_F011,32.5338616558,13.3102747542,137.987089409
Ses03M_impro06_F012,6.47859712614,4.64562216985,2.15994661609
Ses03M_impro06_F013,51.0030071827,21.4084996026,258.958009663
Ses03M_impro06_F014,4.28284802798,3.56527847347,0.466502368905
Ses03M_impro06_F015,6.52076174601,4.93097142174,2.02629286809
Ses03M_impro06_F016,48.8605688088,22.7390389337,190.752068907
Ses03M_impro06_F017,21.0410759626,9.02108312739,54.2647402937
Ses03M_impro06_F018,10.142328828,6.19009613208,14.9320078112
Ses03M_impro06_F019,24.1784311209,11.43712042,72.162733456
Ses03M_impro06_F020,9.75494628267,5.37105060567,7.64550948302
Ses03M_impro06_M000,314.530512887,156.657793434,14327.7100667
Ses03M_impro06_M001,87.6194664111,40.2771862644,919.709034071
Ses03M_impro06_M002,23.4256582152,12.1287635734,63.6586595239
Ses03M_impro06_M003,201.297313043,65.8787457508,4861.88607937
Ses03M_impro06_M004,242.739938983,78.8513588523,7452.71958056
Ses03M_impro06_M005,164.720815995,60.8858341159,3028.14076896
Ses03M_impro06_M006,467.347022022,178.640977725,30837.4833335
Ses03M_impro06_M007,22.2559653903,14.5082265038,27.4232805491
Ses03M_impro06_M008,418.963025951,144.300396825,18580.3008948
Ses03M_impro06_M009,91.3540879871,26.1772270466,742.806672044
Ses03M_impro06_M010,72.9547244142,33.2815817843,600.398543484
Ses03M_impro06_M011,368.748867325,160.139510145,12117.1319578
Ses03M_impro06_M012,157.148736033,96.5606647214,2221.12885144
Ses03M_impro06_M013,212.361139973,99.4077887255,4334.04799487
Ses03M_impro06_M014,154.210195844,70.0539444523,2962.0485304
Ses03M_impro06_M015,119.876482336,47.7173109699,1258.38274967
Ses03M_impro06_M016,290.170985527,75.9605272121,9497.58240535
Ses03M_impro06_M017,137.510414152,41.0200207013,1897.79427606
Ses03M_impro06_M018,142.452292727,61.04737437,3183.62668532
Ses03M_impro06_M019,466.289497553,132.450890965,20234.375219
Ses03M_impro06_M020,238.087600436,78.3132860996,6985.86852446
Ses03M_impro06_M021,812.055574139,274.022053088,87461.6001266
Ses03M_impro06_M022,172.576797139,67.2211156538,4081.81341299
Ses03M_impro06_M023,12.1445763095,8.96708671332,3.69370337034
Ses03M_impro06_M024,51.3501834976,25.0008262983,455.282520703
Ses03M_impro06_M025,303.103075722,107.172805904,12234.7007989
Ses03M_impro06_M026,888.905816013,329.280599012,70755.3522072
Ses03M_impro06_M027,374.575487917,93.5627073685,16823.2765232
Ses03M_impro06_M028,156.071576406,85.852849551,3055.60101431
Ses03M_impro06_M029,82.1988063884,33.708225939,758.604567711
Ses03M_impro06_M030,15.300856459,11.1984068515,14.6818465046
Ses03M_impro06_M031,33.3192407087,19.776857255,111.272738012
Ses03M_impro06_M032,141.097278013,76.5401662569,2562.82806966
Ses03M_impro07_F000,383.310745059,216.021647449,9157.60619715
Ses03M_impro07_F001,894.761414996,597.760776972,81588.2152965
Ses03M_impro07_F008,1529.40677925,799.163758327,281937.99525
Ses03M_impro07_F010,109.207091715,53.1439862434,1923.78761915
Ses03M_impro07_F011,676.199582119,345.247112641,47213.2081847
Ses03M_impro07_F012,89.2667184693,60.1913834428,1266.75546328
Ses03M_impro07_F013,923.097036454,346.524165393,69230.9450472
Ses03M_impro07_F014,263.644715546,214.727649312,2911.33201605
Ses03M_impro07_F017,733.440847649,324.310131846,51678.6679772
Ses03M_impro07_F019,169.964452651,116.774563943,2055.02518858
Ses03M_impro07_F023,64.5861813773,40.7363694804,450.662527637
Ses03M_impro07_M009,114.064697295,113.584419615,0.230666650137
Ses03M_impro07_M014,5266.77527548,1548.49710685,2415319.81535
Ses03M_impro07_M025,1337.60553221,627.175003591,150296.656581
Ses03M_impro08a_F004,71.199104673,26.5462477951,651.806237905
Ses03M_impro08a_F013,2045.72936291,838.792619979,348435.932431
Ses03M_impro08a_F014,1479.83009023,687.620343116,363920.050206
Ses03M_impro08a_F015,1742.59135463,656.409528682,284179.637305
Ses03M_impro08a_F020,3225.3431801,1082.34154334,1332398.09502
Ses03M_impro08a_F021,10030.0287928,1806.31667883,5365475.49878
Ses03M_impro08a_F022,442.784681516,251.231673993,20737.9965334
Ses03M_impro08a_M000,237.277138986,136.589288925,5836.35891963
Ses03M_impro08a_M001,163.438244435,101.563075806,2733.212826
Ses03M_impro08a_M002,1223.66223967,459.44123315,116355.249718
Ses03M_impro08a_M003,301.081175412,125.900577719,12597.5549588
Ses03M_impro08a_M004,5117.90719954,2205.31374627,3325555.02062
Ses03M_impro08a_M005,1539.89084216,1290.83769385,26420.3805537
Ses03M_impro08a_M006,1750.48212425,649.185016037,233241.811224
Ses03M_impro08a_M007,1749.37516126,998.754127245,192254.720505
Ses03M_impro08a_M008,1402.85490003,563.801471754,141112.193264
Ses03M_impro08a_M009,4111.11998406,1832.51700566,2638074.12232
Ses03M_impro08a_M010,919.403745591,477.085421918,83545.1223901
Ses03M_impro08a_M012,1502.39041003,620.661677278,186815.43985
Ses03M_impro08a_M013,1593.24935243,762.963519383,302997.245051
Ses03M_impro08a_M016,1746.60777077,772.633301617,234271.517546
Ses03M_impro08a_M017,1420.87773715,878.846606733,159176.670813
Ses03M_impro08a_M018,497.199783257,257.901762898,31751.9675133
Ses03M_impro08a_M019,2691.84467867,1094.06333886,581817.863947
Ses03M_impro08a_M020,3244.83180984,1825.49659253,784502.705344
Ses03M_impro08a_M021,2433.96067418,1063.65539994,410761.606327
Ses03M_impro08a_M022,410.49632642,222.368884964,13687.629771
Ses03M_impro08a_M023,1050.14370258,445.001150806,132531.615092
Ses03M_impro08a_M024,747.453023056,399.308304428,87873.7578306
Ses03M_impro08a_M025,324.71123503,174.862041138,10706.6952251
Ses03M_impro08a_M026,692.420285234,326.325232653,77996.5458727
Ses03M_impro08a_M027,2825.11879288,1013.04260628,690308.50603
Ses03M_impro08b_F005,20584.5957161,16343.3191166,14627167.2871
Ses03M_impro08b_F006,14477.9249804,5861.00659623,19705753.5713
Ses03M_impro08b_F021,1581.66473219,984.064812459,143561.781073
