session,averageAmplitude
Ses04F_impro03_F047,1220.9583333333333
Ses04F_impro03_F048,957.0417791801935
Ses04F_impro03_F049,386.1929404761905
Ses04F_impro03_F050,764.5682932595936
Ses04F_impro03_F051,933.2700591715976
Ses04F_impro03_F052,778.6920164233577
Ses04F_impro03_M000,147.1484589041096
Ses04F_impro03_M001,403.85663360778443
Ses04F_impro03_M002,387.8751900383696
Ses04F_impro03_M003,457.22763461395374
Ses04F_impro03_M004,786.7188244047619
Ses04F_impro03_M005,463.0326867816092
Ses04F_impro03_M006,335.18016712141883
Ses04F_impro03_M007,440.2871764305177
Ses04F_impro03_M008,277.57279626965624
Ses04F_impro03_M009,374.8512127049019
Ses04F_impro03_M010,337.52962591240873
Ses04F_impro03_M011,735.9899507751384
Ses04F_impro03_M012,516.0930160142349
Ses04F_impro03_M013,467.80762761380333
Ses04F_impro03_M014,449.852793112673
Ses04F_impro03_M015,210.3478813559322
Ses04F_impro03_M016,312.7760416666667
Ses04F_impro03_M017,356.5391768538835
Ses04F_impro03_M018,248.01849315068492
Ses04F_impro03_M019,488.2026685393258
Ses04F_impro03_M020,296.9612255212523
Ses04F_impro03_M021,501.23651433691754
Ses04F_impro03_M022,320.05985795454546
Ses04F_impro03_M023,454.6083744517544
Ses04F_impro03_M024,628.7887446108319
Ses04F_impro03_M025,980.6463607953259
Ses04F_impro03_M026,1256.9452936746989
Ses04F_impro03_M027,206.82209582049956
Ses04F_impro03_M028,340.9370835270417
Ses04F_impro03_M029,209.74536944547503
Ses04F_impro03_M030,388.5269185804585
Ses04F_impro03_M031,122.57570153061225
Ses04F_impro03_M032,247.11322503784066
Ses04F_impro03_M033,304.235363224643
Ses04F_impro03_M034,449.7428674736135
Ses04F_impro03_M035,392.54912082913035
Ses04F_impro03_M036,597.3016928568255
Ses04F_impro03_M037,619.5888993749888
Ses04F_impro03_M038,691.8148036253776
Ses04F_impro03_M039,654.6048728064594
Ses04F_impro03_M040,160.86003054989817
Ses04F_impro03_M041,445.6017342830598
Ses04F_impro03_M042,333.0899253259081
Ses04F_impro03_M043,328.44421641791047
Ses04F_impro03_M044,307.56100751187785
Ses04F_impro03_M045,580.8455792682927
Ses04F_impro03_M046,529.2278512548879
Ses04F_impro03_M047,635.6282713210702
Ses04F_impro03_M048,308.9579545454545
Ses04F_impro03_M049,229.69003558718862
Ses04F_impro03_M050,202.31760778509118
Ses04F_impro04_F000,147.35381060841922
Ses04F_impro04_F001,370.46985725720384
Ses04F_impro04_F002,280.990275579454
Ses04F_impro04_F003,632.4355921601334
Ses04F_impro04_F004,877.5085640132681
Ses04F_impro04_F005,1131.7608255913951
Ses04F_impro04_F006,1095.7453039617487
Ses04F_impro04_F007,816.2998617072864
Ses04F_impro04_F008,850.9012211538461
Ses04F_impro04_F009,565.8543230563002
Ses04F_impro04_F010,742.4060483870968
Ses04F_impro04_F011,998.3827557021636
Ses04F_impro04_F012,271.01028876429484
Ses04F_impro04_F013,1499.8192074435685
Ses04F_impro04_F014,881.9704391083899
Ses04F_impro04_F015,1143.7751692047377
Ses04F_impro04_F016,640.1962741588034
Ses04F_impro04_F017,1134.72442864747
Ses04F_impro04_F018,1049.2299567930868
Ses04F_impro04_F019,888.6732168079096
Ses04F_impro04_F020,751.0439796587926
Ses04F_impro04_F021,1289.5866106208323
Ses04F_impro04_F022,699.355094844358
Ses04F_impro04_F023,472.04101288056205
Ses04F_impro04_F024,755.3504313151042
Ses04F_impro04_F025,1086.967311853993
Ses04F_impro04_F026,781.217384383378
Ses04F_impro04_F027,1157.8265435306973
Ses04F_impro04_F028,773.0480475701327
Ses04F_impro04_F029,1062.9770506279435
Ses04F_impro04_F030,2046.6062095469256
Ses04F_impro04_F031,716.7890754847646
Ses04F_impro04_F032,1097.1772569444445
Ses04F_impro04_F033,405.4456501831502
Ses04F_impro04_M000,128.6129119318182
Ses04F_impro04_M001,124.04450325732898
Ses04F_impro04_M002,114.96338183421517
Ses04F_impro04_M003,264.08785078091137
Ses04F_impro04_M004,191.615298124938
Ses04F_impro04_M005,166.07547498692696
Ses04F_impro04_M006,357.07819625407166
Ses04F_impro04_M007,442.6013277202073
Ses04F_impro04_M008,397.98114359266975
Ses04F_impro04_M009,438.5789526049204
Ses04F_impro04_M010,126.35176015639493
Ses04F_impro04_M011,328.55341346153847
Ses04F_impro04_M012,478.91977848101266
Ses04F_impro04_M013,330.6341043307087
Ses04F_impro04_M014,341.3244865913359
Ses04F_impro04_M015,715.839015858209
Ses04F_impro04_M016,536.9194993188011
Ses04F_impro04_M017,389.274968003413
Ses04F_impro04_M018,381.46500767940057
Ses04F_impro04_M019,236.295498434238
Ses04F_impro04_M020,418.69053665657935
Ses04F_impro04_M021,506.2915440872411
Ses04F_impro04_M022,192.09981446739704
Ses04F_impro04_M023,264.4318079007376
Ses04F_impro04_M024,470.2867531446541
Ses04F_impro04_M025,526.0529194110179
Ses04F_impro04_M026,318.38910363081277
Ses04F_impro04_M027,395.84167713567837
Ses04F_impro04_M028,406.81761964707704
Ses04F_impro04_M029,164.07122115801215
Ses04F_impro04_M030,784.5437403334817
Ses04F_impro04_M031,326.74830609253576
Ses04F_impro04_M032,188.13235200204355
Ses04F_impro04_M033,386.6574849968196
Ses04F_impro04_M034,86.85549499891617
Ses04F_impro05_F000,648.6041015625
Ses04F_impro05_F001,330.4910409687433
Ses04F_impro05_F002,1052.3951675435446
Ses04F_impro05_F003,633.2805833333333
Ses04F_impro05_F004,1259.0428179529963
Ses04F_impro05_F005,1379.6857169117648
Ses04F_impro05_F006,1853.2974784551548
Ses04F_impro05_F007,244.34265075376885
Ses04F_impro05_F008,1193.8260509422241
Ses04F_impro05_F009,1581.8375432152118
Ses04F_impro05_F010,1967.6605791284403
Ses04F_impro05_F011,2308.769596628537
Ses04F_impro05_F012,1239.5249870600414
Ses04F_impro05_F013,1603.428449601095
Ses04F_impro05_F014,1682.440800681431
Ses04F_impro05_F015,1929.7670178386763
Ses04F_impro05_F016,746.7239635678392
Ses04F_impro05_F017,1793.0489545863309
Ses04F_impro05_F018,898.4809720594585
Ses04F_impro05_F019,1430.2647677541108
Ses04F_impro05_M000,291.2653516548463
Ses04F_impro05_M001,282.9416739510489
Ses04F_impro05_M002,163.43893425460635
Ses04F_impro05_M003,212.7645537898526
Ses04F_impro05_M004,426.4183371099878
Ses04F_impro05_M005,504.55667979537327
Ses04F_impro05_M006,241.4878978779841
Ses04F_impro05_M007,362.7964860243042
Ses04F_impro05_M008,478.11281459731543
Ses04F_impro05_M009,304.37689220183483
Ses04F_impro05_M010,617.0699277854195
Ses04F_impro05_M011,727.4169546454141
Ses04F_impro05_M012,604.514450867052
Ses04F_impro05_M013,204.45066176470587
Ses04F_impro05_M014,445.8078649239731
Ses04F_impro05_M015,393.3273976987483
Ses04F_impro05_M016,681.5546564440841
Ses04F_impro05_M017,379.15416311754683
Ses04F_impro05_M018,638.2598719265739
Ses04F_impro05_M019,782.7345938532791
Ses04F_impro05_M020,112.56423076923078
Ses04F_impro05_M021,512.7559077380953
Ses04F_impro05_M022,395.2501372943853
Ses04F_impro05_M023,289.09550455034946
Ses04F_impro05_M024,269.61539386108564
Ses04F_impro06_F000,83.07609032818414
Ses04F_impro06_F001,200.14545833333332
Ses04F_impro06_F002,191.08055213531205
Ses04F_impro06_F003,269.6578415974871
Ses04F_impro06_F004,200.6313560653677
Ses04F_impro06_F005,322.4114102820891
Ses04F_impro06_F006,184.63382698785992
Ses04F_impro06_F007,141.40816282852495
Ses04F_impro06_F008,436.9408465770171
Ses04F_impro06_F009,649.4902049180328
Ses04F_impro06_F010,85.1697244623656
Ses04F_impro06_M000,72.0392670020864
Ses04F_impro06_M001,126.29239788587849
Ses04F_impro06_M002,49.92900457263454
Ses04F_impro06_M003,38.69597333232319
Ses04F_impro06_M004,129.2709529488993
Ses04F_impro06_M005,187.14697056857227
Ses04F_impro06_M006,165.72834627924098
Ses04F_impro06_M007,127.01916384140145
Ses04F_impro06_M008,42.75055901290444
Ses04F_impro06_M009,86.80012832687422
Ses04F_impro06_M010,57.38045205959212
Ses04F_impro06_M011,117.15654485967593
Ses04F_impro06_M012,53.68158677352689
Ses04F_impro06_M013,129.0858695652174
Ses04F_impro06_M014,46.58713231399414
Ses04F_impro07_F000,573.8516388391678
Ses04F_impro07_F001,558.2607785430383
Ses04F_impro07_F002,1754.7869212962962
Ses04F_impro07_F003,1944.6558878423543
Ses04F_impro07_F004,1773.2376773962483
Ses04F_impro07_F005,1111.4516129032259
Ses04F_impro07_F006,1496.9970542278234
Ses04F_impro07_F007,1319.6274362191552
Ses04F_impro07_F008,1377.8833483446601
Ses04F_impro07_F009,869.1549673048137
Ses04F_impro07_F010,990.1888014874141
Ses04F_impro07_F011,753.163707544902
Ses04F_impro07_F012,868.7791104289624
Ses04F_impro07_F013,924.8871443089431
Ses04F_impro07_F014,922.3442791005291
Ses04F_impro07_F015,1060.106525
Ses04F_impro07_F016,1004.483867872807
Ses04F_impro07_F017,469.9234358150487
Ses04F_impro07_F018,730.5727949463195
Ses04F_impro07_F019,233.1201394314562
Ses04F_impro07_F020,891.0342307692308
Ses04F_impro07_F021,1035.9298511904763
Ses04F_impro07_F022,1305.3006641211705
Ses04F_impro07_F023,658.8571898496241
Ses04F_impro07_F024,917.8724706059268
Ses04F_impro07_F025,922.1190751445087
Ses04F_impro07_F026,775.3897451456311
Ses04F_impro07_F027,1216.805562200957
Ses04F_impro07_F028,751.6339945652173
Ses04F_impro07_F029,749.6668416030534
Ses04F_impro07_F030,1489.7972673160173
Ses04F_impro07_F031,1180.386011904762
Ses04F_impro07_F032,631.7154761904762
Ses04F_impro07_F033,485.6370168799694
Ses04F_impro07_F034,615.5249812874251
Ses04F_impro07_F035,458.9343201754386
Ses04F_impro07_F036,1211.2004761904761
Ses04F_impro07_F037,1033.7726627423822
Ses04F_impro07_F038,830.3351553310731
Ses04F_impro07_F039,1021.047380952381
Ses04F_impro07_F040,441.74968434343435
Ses04F_impro07_F041,1433.76406835206
Ses04F_impro07_F042,470.690394295302
Ses04F_impro07_F043,788.9375243133899
Ses04F_impro07_F044,854.9915082546662
Ses04F_impro07_F045,851.62185828877
Ses04F_impro07_F046,1063.2865650520357
Ses04F_impro07_F047,614.1057373162637
Ses04F_impro07_F048,1007.0430815553765
Ses04F_impro07_F049,1003.9824604973147
Ses04F_impro07_F050,421.12926350161996
Ses04F_impro07_F051,672.7042531636876
Ses04F_impro07_F052,1115.8491409016374
Ses04F_impro07_F053,789.7626728518565
Ses04F_impro07_F054,590.7290783898305
Ses04F_impro07_F055,445.7356870229008
Ses04F_impro07_F056,376.3980153999807
Ses04F_impro07_F057,785.1239603481624
Ses04F_impro07_F058,640.1670315442561
Ses04F_impro07_F059,316.3315074265248
Ses04F_impro07_F060,1571.0159282221887
Ses04F_impro07_F061,1036.2975347222223
Ses04F_impro07_F062,500.3251785714286
Ses04F_impro07_F063,801.4097530834858
Ses04F_impro07_F064,685.2279275328093
Ses04F_impro07_F065,500.9923793859649
Ses04F_impro07_F066,503.82931884273864
Ses04F_impro07_F067,674.22194092827
Ses04F_impro07_F068,452.5265909090909
Ses04F_impro07_F069,215.45535825158325
Ses04F_impro07_F070,1176.8337577236061
Ses04F_impro07_F071,951.2371323802313
Ses04F_impro07_F072,668.529449648712
Ses04F_impro07_F073,942.9542962003454
Ses04F_impro07_F074,1402.8700515717092
Ses04F_impro07_F075,386.9328416149068
Ses04F_impro07_F076,517.743466828479
Ses04F_impro07_F077,734.0231756756757
Ses04F_impro07_F078,1283.944361608693
Ses04F_impro07_F079,628.3787820122794
Ses04F_impro07_M000,203.465962543554
Ses04F_impro07_M001,164.72748161764707
Ses04F_impro07_M002,378.94753289473687
Ses04F_impro07_M003,580.64565
Ses04F_impro07_M004,630.6460239021484
Ses04F_impro07_M005,681.3793676053415
Ses04F_impro07_M006,783.1681798245614
Ses04F_impro07_M007,338.10780326783186
Ses04F_impro07_M008,392.6686095505618
Ses04F_impro07_M009,349.5444210526316
Ses04F_impro07_M010,447.5191098655949
Ses04F_impro07_M011,239.4093467154231
Ses04F_impro07_M012,338.322332741555
Ses04F_impro07_M013,618.4192055821937
Ses04F_impro07_M014,305.0654060509554
Ses04F_impro07_M015,482.47409454258366
Ses04F_impro07_M016,487.6320092419799
Ses04F_impro07_M017,293.1634412790595
Ses04F_impro07_M018,112.74010714285714
Ses04F_impro07_M019,339.4962460459621
Ses04F_impro07_M020,176.44550544728503
Ses04F_impro07_M021,312.43838636363637
Ses04F_impro07_M022,389.53642430876795
Ses04F_impro07_M023,890.5706437358175
Ses04F_impro07_M024,489.1464787086976
Ses04F_impro07_M025,380.952489731875
Ses04F_impro07_M026,416.37935560738697
Ses04F_impro07_M027,120.67083359118757
Ses04F_impro07_M028,460.90492217080356
Ses04F_impro07_M029,302.1759845890411
Ses04F_impro07_M030,338.39749684377875
Ses04F_impro07_M031,576.8990367383512
Ses04F_impro07_M032,428.6262758498269
Ses04F_impro07_M033,129.62858344852455
Ses04F_impro07_M034,447.61529876253854
Ses04F_impro07_M035,201.94609127066616
Ses04F_impro07_M036,578.1724751679394
Ses04F_impro07_M037,280.823328313253
Ses04F_impro07_M038,218.74603436079806
Ses04F_impro07_M039,360.34506355932206
Ses04F_impro07_M040,284.2331939385764
Ses04F_impro07_M041,354.71703175211536
Ses04F_impro07_M042,595.7257501174452
Ses04F_impro07_M043,442.58300408719344
Ses04F_impro07_M044,178.3743106617647
Ses04F_impro07_M045,479.0445461783439
Ses04F_impro07_M046,223.16136122881355
Ses04F_impro07_M047,297.24663886501344
Ses04F_impro07_M048,199.02976941747573
Ses04F_impro07_M049,400.9471030042918
Ses04F_impro07_M050,315.3267703862661
Ses04F_impro07_M051,341.6856513231634
Ses04F_impro07_M052,181.54122528248587
Ses04F_impro07_M053,175.62424812030076
Ses04F_impro07_M054,530.5097046413503
Ses04F_impro07_M055,255.1037778551532
Ses04F_impro07_M056,678.3343788531008
Ses04F_impro07_M057,273.15503246753246
Ses04F_impro07_M058,261.2047297297297
Ses04F_impro07_M059,487.40111063648015
Ses04F_impro07_M060,375.3821590909091
Ses04F_impro07_M061,280.7182888903593
Ses04F_impro07_M062,238.92147837270696
Ses04F_impro07_M063,174.46244918699188
Ses04F_impro07_M064,361.3684983221477
Ses04F_impro07_M065,504.8510964912281
Ses04F_impro07_M066,200.0060546875
Ses04F_impro07_M067,467.373050644934
Ses04F_impro07_M068,389.85571548043487
Ses04F_impro07_M069,208.79241071428572
Ses04F_impro07_M070,262.5465508237193
Ses04F_impro07_M071,334.49432073709335
Ses04F_impro07_M072,185.23913378375406
Ses04F_impro07_M073,112.16937343101593
Ses04F_impro07_M074,712.6174266168815
Ses04F_impro07_M075,414.1918429844098
Ses04F_impro07_M076,583.2791558441559
Ses04F_impro07_M077,279.0362136174636
Ses04F_impro07_M078,293.33110367892976
Ses04F_impro07_M079,310.55774946109005
Ses04F_impro07_M080,470.47892002764587
Ses04F_impro07_M081,426.64262962598104
Ses04F_impro07_M082,203.1196568627451
Ses04F_impro07_M083,166.76268602174926
Ses04F_impro07_M084,606.7469493038791
Ses04F_impro07_M085,674.1728284829376
Ses04F_impro07_M086,229.59852498424627
Ses04F_impro08_F000,768.7402842994279
Ses04F_impro08_F001,601.6890575396825
Ses04F_impro08_F002,704.4763255337588
Ses04F_impro08_F003,706.192831938006
Ses04F_impro08_F004,360.3974317312228
Ses04F_impro08_F005,323.83175885390546
Ses04F_impro08_F006,612.3003877200788
Ses04F_impro08_F007,474.1574166666667
Ses04F_impro08_F008,499.8892403364352
Ses04F_impro08_F009,748.994875
Ses04F_impro08_F010,722.3496333886826
Ses04F_impro08_F011,963.8766927203283
Ses04F_impro08_F012,775.5685041238949
Ses04F_impro08_F013,759.2664599236641
Ses04F_impro08_F014,496.2666475032851
Ses04F_impro08_F015,167.58683930601916
Ses04F_impro08_F016,647.748462167813
Ses04F_impro08_F017,785.0448709239131
Ses04F_impro08_F018,1184.760946598052
Ses04F_impro08_F019,587.6121894881874
Ses04F_impro08_F020,1161.6221948818898
Ses04F_impro08_F021,959.2529318541997
Ses04F_impro08_F022,856.9629407051282
Ses04F_impro08_F023,1150.2413243024137
Ses04F_impro08_F024,429.97477593366796
Ses04F_impro08_F025,220.75052083333333
Ses04F_impro08_M000,393.3152463054187
Ses04F_impro08_M001,357.8492461199792
Ses04F_impro08_M002,308.87950315005725
Ses04F_impro08_M003,380.9356115107914
Ses04F_impro08_M004,480.08830359015906
Ses04F_impro08_M005,376.2099539634434
Ses04F_impro08_M006,295.6259447869204
Ses04F_impro08_M007,330.88117036813213
Ses04F_impro08_M008,559.4135883328967
Ses04F_impro08_M009,616.3137813807531
Ses04F_impro08_M010,512.7423946734015
Ses04F_impro08_M011,546.1184679037111
Ses04F_impro08_M012,241.28145903010034
Ses04F_impro08_M013,898.3218411591519
Ses04F_impro08_M014,1264.3510736411572
Ses04F_impro08_M015,959.6619101731602
Ses04F_impro08_M016,972.5242830953941
Ses04F_impro08_M017,1095.229004322049
Ses04F_impro08_M018,907.5387052670413
Ses04F_impro08_M019,749.3487749726878
Ses04F_impro08_M020,143.57377699427062
Ses04F_impro08_M021,264.25259533621994
Ses04F_impro08_M022,469.4692896035933
Ses04F_impro08_M023,796.3224371189025
Ses04F_impro08_M024,996.4283078880408
Ses04F_impro08_M025,702.417763741528
Ses04F_impro08_M026,253.88520077720207
Ses04F_impro08_M027,325.3570704460523
Ses04F_impro08_M028,416.9221921865046
Ses04F_impro08_M029,590.3780864197531
Ses04F_impro08_M030,315.2584232954545
Ses04F_impro08_M031,133.44331395348837
Ses04F_script01_1_F000,192.648075
Ses04F_script01_1_F001,365.61898816868694
Ses04F_script01_1_F002,177.83977272727273
Ses04F_script01_1_F003,387.71924386310695
Ses04F_script01_1_F004,112.11573093220339
Ses04F_script01_1_F005,119.28341049382716
Ses04F_script01_1_F006,277.8295440935063
Ses04F_script01_1_F007,226.94204628595634
Ses04F_script01_1_F008,534.2498804171051
Ses04F_script01_1_F009,81.23085624185919
Ses04F_script01_1_F010,322.010594795539
Ses04F_script01_1_F011,900.1512019230769
Ses04F_script01_1_F012,762.1858469578729
Ses04F_script01_1_F013,911.1712861782307
Ses04F_script01_1_F014,1142.6517196969696
Ses04F_script01_1_F015,904.4729308731759
Ses04F_script01_1_F016,98.58467642824537
Ses04F_script01_1_F017,356.81458788682266
Ses04F_script01_1_F018,258.85552440747864
Ses04F_script01_1_F019,1050.5357968458363
Ses04F_script01_1_F020,588.624748697329
Ses04F_script01_1_F021,452.3700599110334
Ses04F_script01_1_F022,742.5852782513906
Ses04F_script01_1_F023,1019.400221391377
Ses04F_script01_1_F024,754.2306589127832
Ses04F_script01_1_F025,596.1228952353972
Ses04F_script01_1_F026,375.79102352076444
Ses04F_script01_1_F027,948.2623334510128
Ses04F_script01_1_F028,674.9270693979934
Ses04F_script01_1_F029,982.4783239700374
Ses04F_script01_1_F030,857.855852456666
Ses04F_script01_1_F031,305.548871089179
Ses04F_script01_1_F032,756.9828534124069
Ses04F_script01_1_F033,155.8933604720068
Ses04F_script01_1_F034,393.03384696929544
Ses04F_script01_1_F035,467.91947625236
Ses04F_script01_1_F036,1040.565196793003
Ses04F_script01_1_F037,1103.549271241579
Ses04F_script01_1_F038,411.41148387096774
Ses04F_script01_1_F039,437.3033247015068
Ses04F_script01_1_F040,275.98232684703584
Ses04F_script01_1_F041,1038.2742551210429
Ses04F_script01_1_F042,517.5930611624411
Ses04F_script01_1_F043,271.8883325090669
Ses04F_script01_1_F044,124.11800416382371
Ses04F_script01_1_M000,91.82347651656637
Ses04F_script01_1_M001,281.4473335049607
Ses04F_script01_1_M002,142.66791715831874
Ses04F_script01_1_M003,152.9229004024493
Ses04F_script01_1_M004,124.25479074889869
Ses04F_script01_1_M005,140.29976821133465
Ses04F_script01_1_M006,167.53426829268292
Ses04F_script01_1_M007,221.8256658374186
Ses04F_script01_1_M008,241.50487215367002
Ses04F_script01_1_M009,478.04241733401597
Ses04F_script01_1_M010,433.8504681680941
Ses04F_script01_1_M011,290.3997509339975
Ses04F_script01_1_M012,463.4237904692616
Ses04F_script01_1_M013,572.7714607080324
Ses04F_script01_1_M014,207.42715046572144
Ses04F_script01_1_M015,469.0255283094099
Ses04F_script01_1_M016,180.26927748318866
Ses04F_script01_1_M017,86.0684841707477
Ses04F_script01_1_M018,455.007654494382
Ses04F_script01_1_M019,422.5775848353297
Ses04F_script01_1_M020,476.37930826584136
Ses04F_script01_1_M021,425.1658723631932
Ses04F_script01_1_M022,320.22611735948885
Ses04F_script01_1_M023,183.90622051244827
Ses04F_script01_1_M024,135.95754209860795
Ses04F_script01_1_M025,351.566736863217
Ses04F_script01_1_M026,103.89826535396156
Ses04F_script01_1_M027,316.05598798306704
Ses04F_script01_1_M028,370.4907975460123
Ses04F_script01_1_M029,724.90685583119
Ses04F_script01_1_M030,452.12565406976745
Ses04F_script01_1_M031,101.3747853814079
Ses04F_script01_1_M032,105.54136218486671
Ses04F_script01_1_M033,69.75558847293294
Ses04F_script01_1_M034,426.55233837128776
Ses04F_script01_1_M035,248.8802794818811
Ses04F_script01_1_M036,232.3366610922482
Ses04F_script01_1_M037,178.30533018383485
Ses04F_script01_1_M038,400.33123410727444
Ses04F_script01_1_M039,443.91618253373315
Ses04F_script01_1_M040,224.65904692502508
Ses04F_script01_1_M041,76.21482198142415
Ses04F_script01_1_M042,80.0545283180533
Ses04F_script01_1_M043,297.13018217964316
Ses04F_script01_1_M044,105.18725415137675
Ses04F_script01_1_M045,72.77651248060923
Ses04F_script01_2_F000,327.4780282303949
Ses04F_script01_2_F001,560.2581619444844
Ses04F_script01_2_F002,385.8406954887218
Ses04F_script01_2_F003,260.30159746889495
Ses04F_script01_2_F004,187.54046838975853
Ses04F_script01_2_F005,536.1412769145832
Ses04F_script01_2_F006,157.17878485080035
Ses04F_script01_2_F007,684.5005980558972
Ses04F_script01_2_F008,881.3595981588196
Ses04F_script01_2_F009,463.85625243474874
Ses04F_script01_2_F010,738.3392496522013
Ses04F_script01_2_F011,674.0516889049164
Ses04F_script01_2_F012,895.8777795300426
Ses04F_script01_2_F013,1467.7998244538776
Ses04F_script01_2_F014,1141.2857304493768
Ses04F_script01_2_F015,1077.2283123284117
Ses04F_script01_2_F016,804.8041589385076
Ses04F_script01_2_F017,868.3675750684192
Ses04F_script01_2_F018,1319.971743486974
Ses04F_script01_2_F019,1472.8926913004248
Ses04F_script01_2_F020,716.9806069958847
Ses04F_script01_2_F021,196.04850998167615
Ses04F_script01_2_M000,140.70505712622906
Ses04F_script01_2_M001,148.46650516795864
Ses04F_script01_2_M002,248.39591867484063
Ses04F_script01_2_M003,190.80277326839825
Ses04F_script01_2_M004,154.8891386946649
Ses04F_script01_2_M005,93.10913688002216
Ses04F_script01_2_M006,124.24455499218725
Ses04F_script01_2_M007,102.58254700693725
Ses04F_script01_2_M008,181.47654914529915
Ses04F_script01_2_M009,298.8925806451613
Ses04F_script01_2_M010,279.9525108381503
Ses04F_script01_2_M011,597.8160928143712
Ses04F_script01_2_M012,147.01711955566492
Ses04F_script01_2_M013,317.8054788961039
Ses04F_script01_2_M014,244.71812252206163
Ses04F_script01_2_M015,677.1178571428571
Ses04F_script01_2_M016,634.0850297619047
Ses04F_script01_2_M017,344.8853932335243
Ses04F_script01_2_M018,132.3578753699704
Ses04F_script01_3_F000,456.6672177910209
Ses04F_script01_3_F001,259.63500508228987
Ses04F_script01_3_F002,350.5017482293574
Ses04F_script01_3_F003,213.77143729020446
Ses04F_script01_3_F004,361.1437613617584
Ses04F_script01_3_F005,501.86246468926555
Ses04F_script01_3_F006,505.3779974552217
Ses04F_script01_3_F007,364.02960486002905
Ses04F_script01_3_F008,311.272579188725
Ses04F_script01_3_F009,116.18392077387544
Ses04F_script01_3_F010,713.6140452257486
Ses04F_script01_3_F011,345.66582813810203
Ses04F_script01_3_F012,139.43437035639315
Ses04F_script01_3_F013,212.6908447265625
Ses04F_script01_3_F014,772.987839475269
Ses04F_script01_3_F015,844.1964064281493
Ses04F_script01_3_F016,292.73352531196525
Ses04F_script01_3_F017,295.7960874647597
Ses04F_script01_3_F018,118.79616396440099
Ses04F_script01_3_F019,309.8524273185553
Ses04F_script01_3_F020,514.6737351000154
Ses04F_script01_3_F021,137.27475699558173
Ses04F_script01_3_F022,233.58163328451494
Ses04F_script01_3_F023,137.30165106027803
Ses04F_script01_3_F024,112.94158016147635
Ses04F_script01_3_F025,146.040267654439
Ses04F_script01_3_F026,152.52913078726527
Ses04F_script01_3_F027,714.6302635941645
Ses04F_script01_3_F028,901.0570103919684
Ses04F_script01_3_F029,856.2658940397351
Ses04F_script01_3_F030,510.0424317134886
Ses04F_script01_3_M000,163.2459734852635
Ses04F_script01_3_M001,83.77071078431372
Ses04F_script01_3_M002,66.47410326844222
Ses04F_script01_3_M003,130.23418820377995
Ses04F_script01_3_M004,148.6724358974359
Ses04F_script01_3_M005,159.51401574280115
Ses04F_script01_3_M006,69.81676701524594
Ses04F_script01_3_M007,62.872729140978215
Ses04F_script01_3_M008,83.71889020542383
Ses04F_script01_3_M009,66.19025714222325
Ses04F_script01_3_M010,104.5527117709988
Ses04F_script01_3_M011,163.02200933494933
Ses04F_script01_3_M012,129.30390654367753
Ses04F_script01_3_M013,114.55327463690709
Ses04F_script01_3_M014,78.70444818098441
Ses04F_script01_3_M015,82.27657097337541
Ses04F_script01_3_M016,136.4455706521739
Ses04F_script01_3_M017,126.21057722747898
Ses04F_script01_3_M018,99.10615438655991
Ses04F_script01_3_M019,119.60856055659379
Ses04F_script01_3_M020,153.88534515558055
Ses04F_script01_3_M021,70.00258299052904
Ses04F_script01_3_M022,124.95099600183985
Ses04F_script01_3_M023,98.33009386467995
Ses04F_script01_3_M024,78.58991618821355
Ses04F_script01_3_M025,142.41110955121906
Ses04F_script01_3_M026,85.0040709339952
Ses04F_script01_3_M027,257.0872199496808
Ses04F_script01_3_M028,123.13980990085493
Ses04F_script01_3_M029,71.64573525891646
Ses04F_script01_3_M030,127.11746591147472
Ses04F_script01_3_M031,148.61057393827258
Ses04F_script01_3_M032,149.3658414933803
Ses04F_script01_3_M033,258.60160284693393
Ses04F_script01_3_M034,203.99805243159642
Ses04F_script01_3_M035,139.04449145539286
Ses04F_script01_3_M036,204.24253742582607
Ses04F_script01_3_M037,196.05531823394494
Ses04F_script01_3_M038,223.00595542927
Ses04F_script01_3_M039,141.78506964741442
Ses04F_script01_3_M040,161.19837999673925
Ses04F_script01_3_M041,328.1005206247497
Ses04F_script01_3_M042,340.5240051903114
Ses04F_script01_3_M043,375.4443578447984
Ses04F_script01_3_M044,245.095557793443
Ses04F_script01_3_M045,94.06661222170933
Ses04F_script01_3_M046,103.05665508384952
Ses04F_script01_3_M047,108.39998187530207
Ses04F_script02_1_F000,139.5447934274146
Ses04F_script02_1_F001,247.0336853409701
Ses04F_script02_1_F002,285.3092867943548
Ses04F_script02_1_F003,488.5541447368421
Ses04F_script02_1_F004,731.6781442801503
Ses04F_script02_1_F005,115.41442307692307
Ses04F_script02_1_F006,273.5617771570724
Ses04F_script02_1_F007,531.8348940097169
Ses04F_script02_1_F008,606.9847328244275
Ses04F_script02_1_F009,375.5851354252937
Ses04F_script02_1_F010,344.08685897435896
Ses04F_script02_1_F011,557.090625
Ses04F_script02_1_F012,589.6417259786477
Ses04F_script02_1_F013,942.1774479203895
Ses04F_script02_1_F014,942.9119675925926
Ses04F_script02_1_F015,587.5812720178794
Ses04F_script02_1_F016,492.19844198441984
Ses04F_script02_1_F017,263.952467207995
Ses04F_script02_1_F018,1145.778756420343
Ses04F_script02_1_F019,1228.3237964384816
Ses04F_script02_1_F020,208.3825523330798
Ses04F_script02_1_F021,256.1581845238095
