session,max(energy(energy)),mean(energy(energy)),var(energy(energy))
Ses03M_impro04_M036,9790964.0,4750284.0,5.57625794942e+12
Ses03M_impro04_M037,7740491.0,4545563.25806,2.88677665912e+12
Ses03M_impro04_M038,6759594.0,3938523.73913,1.5794114117e+12
Ses03M_impro04_M039,8431526.0,4296466.85185,2.97392182545e+12
Ses03M_impro04_M040,8393881.0,4147546.04,3.74124040084e+12
Ses03M_impro04_M041,8609748.0,4598649.05455,3.32525279231e+12
Ses03M_impro05a_F000,9896163.0,3708366.94118,5.97278197283e+12
Ses03M_impro05a_F001,8696410.0,4838498.9697,5.09136914001e+12
Ses03M_impro05a_F002,10850449.0,4741859.22917,5.26618492276e+12
Ses03M_impro05a_F003,8301123.0,5262493.02778,1.93520710069e+12
Ses03M_impro05a_F004,9586201.0,4725331.31034,4.68298856175e+12
Ses03M_impro05a_F005,7183780.0,4695344.5,2.42967560559e+12
Ses03M_impro05a_F006,9421843.0,4697282.375,3.26483655469e+12
Ses03M_impro05a_F007,9367157.0,5438284.04545,3.16239832902e+12
Ses03M_impro05a_F008,9047833.0,4893750.2,4.02930667122e+12
Ses03M_impro05a_F009,9339057.0,3676486.75,4.75410186796e+12
Ses03M_impro05a_F010,6935261.0,3391116.47368,4.82676383508e+12
Ses03M_impro05a_F011,8928176.0,5836425.41176,3.57421441544e+12
Ses03M_impro05a_F012,10204702.0,4271394.90909,5.16589480705e+12
Ses03M_impro05a_F013,9503540.0,4355960.04082,4.55903575548e+12
Ses03M_impro05a_F014,7383221.0,3095786.0,3.62292966532e+12
Ses03M_impro05a_F015,7906147.0,3685804.25714,4.58438648137e+12
Ses03M_impro05a_F016,8344216.0,4067845.93333,3.60097421097e+12
Ses03M_impro05a_F017,8697592.0,3061281.27273,6.05491333578e+12
Ses03M_impro05a_F018,8275551.0,4574005.55263,4.91389612462e+12
Ses03M_impro05a_F019,11156526.0,5000143.6,4.80261900445e+12
Ses03M_impro05a_F020,8086509.0,4580479.58462,3.55574731872e+12
Ses03M_impro05a_F021,7940065.0,4126011.41667,3.13817415018e+12
Ses03M_impro05a_F022,7738747.0,4180383.82143,4.58845093423e+12
Ses03M_impro05a_F023,7613650.0,4233091.27273,3.68513386769e+12
Ses03M_impro05a_F024,8213174.0,5021180.53846,4.531782023e+12
Ses03M_impro05a_F025,8030071.0,4141448.0,6.16255776877e+12
Ses03M_impro05a_F026,8276502.0,4279259.0303,4.28947761723e+12
Ses03M_impro05a_F027,7233799.0,2629035.88889,4.10655627477e+12
Ses03M_impro05a_F028,6135706.0,3667895.91667,2.59043729663e+12
Ses03M_impro05a_M000,9283213.0,2628854.86667,5.84432224133e+12
Ses03M_impro05a_M001,7378001.0,2236376.61538,5.3583940746e+12
Ses03M_impro05a_M002,8597320.0,3038175.75,7.65050641693e+12
Ses03M_impro05a_M003,7498649.0,3912162.82353,4.68446228481e+12
Ses03M_impro05a_M004,7066196.0,4105887.9,4.62610278871e+12
Ses03M_impro05a_M005,7966659.0,4170517.7,5.24886276841e+12
Ses03M_impro05a_M006,8312654.0,3112021.57143,8.38610510428e+12
Ses03M_impro05a_M007,9044482.0,3972508.33333,6.03029359021e+12
Ses03M_impro05a_M008,8341788.0,2910807.21951,4.95881049426e+12
Ses03M_impro05a_M009,8567981.0,3066395.10417,3.51286125113e+12
Ses03M_impro05a_M010,11106636.0,3961402.10526,9.44665751037e+12
Ses03M_impro05a_M011,7117052.0,2730438.96774,4.83923691651e+12
Ses03M_impro05a_M012,8580585.0,2677957.85185,5.32925560919e+12
Ses03M_impro05a_M013,8427536.0,2568867.8,6.37462785051e+12
Ses03M_impro05a_M014,9521771.0,4630561.33333,9.86815171217e+12
Ses03M_impro05a_M015,7432728.0,2098268.35,5.28378439356e+12
Ses03M_impro05a_M016,7137943.0,2437243.2439,4.38337479658e+12
Ses03M_impro05a_M017,8150906.0,1404478.54839,6.05262827547e+12
Ses03M_impro05a_M018,7673425.0,1795203.66667,5.97029866559e+12
Ses03M_impro05a_M019,8748880.0,2643204.675,5.59892340768e+12
Ses03M_impro05a_M020,9194675.0,2964214.59259,9.86773970248e+12
Ses03M_impro05a_M021,8197393.0,3460814.61111,9.55417348294e+12
Ses03M_impro05a_M022,8411155.0,4268108.54054,3.80790690833e+12
Ses03M_impro05a_M023,7987136.0,4043190.76923,7.63568307348e+12
Ses03M_impro05a_M024,8067532.0,2880508.5,7.50071594538e+12
Ses03M_impro05a_M025,7895717.0,2680137.84,6.51651983806e+12
Ses03M_impro05a_M026,8077399.0,2180149.4918,4.43790394009e+12
Ses03M_impro05a_M027,8594242.0,3340854.26087,6.80607093367e+12
Ses03M_impro05a_M028,7216888.0,3813367.23529,4.5212372681e+12
Ses03M_impro05a_M029,7332843.0,2944726.125,4.04046712423e+12
Ses03M_impro05a_M030,8426070.0,3961584.32609,2.98388137747e+12
Ses03M_impro05b_F000,6108123.0,2008699.61538,3.04095002456e+12
Ses03M_impro05b_F001,9331339.0,5174865.36957,5.59177641124e+12
Ses03M_impro05b_F002,7636440.0,4980947.0,4.11344263375e+12
Ses03M_impro05b_F003,6347708.0,2634461.09091,1.94670647745e+12
Ses03M_impro05b_F004,8484444.0,5518516.52941,5.21909587755e+12
Ses03M_impro05b_F005,12680607.0,4735614.72308,6.18330349936e+12
Ses03M_impro05b_F006,7317122.0,2754151.1,4.62110360935e+12
Ses03M_impro05b_F007,8340939.0,4800099.66667,3.79257551786e+12
Ses03M_impro05b_F008,8313141.0,4361367.77778,4.58826608268e+12
Ses03M_impro05b_F009,7710544.0,4613547.125,4.09350969919e+12
Ses03M_impro05b_F010,8379020.0,4969716.4,2.68937131854e+12
Ses03M_impro05b_F011,10287965.0,5033501.49254,5.6864345588e+12
Ses03M_impro05b_F012,10020489.0,5504356.17949,4.28762063478e+12
Ses03M_impro05b_F013,8272214.0,3962162.45946,4.43952395257e+12
Ses03M_impro05b_F014,8297933.0,4977319.28571,2.97629514364e+12
Ses03M_impro05b_F015,9113523.0,4516015.9,4.29775699557e+12
Ses03M_impro05b_F016,10624649.0,5642717.44186,3.84350054571e+12
Ses03M_impro05b_F017,7132085.0,2338686.51351,2.77104054635e+12
Ses03M_impro05b_F018,10008333.0,3400288.05263,7.40248746455e+12
Ses03M_impro05b_F019,9676653.0,3999389.83562,5.43202378099e+12
Ses03M_impro05b_F020,7747666.0,4389557.6875,3.78799076264e+12
Ses03M_impro05b_F021,8270877.0,4655923.57143,3.78468469201e+12
Ses03M_impro05b_F022,5628327.0,3333841.21429,1.49363305389e+12
Ses03M_impro05b_F023,10016295.0,5024611.07246,4.56521375749e+12
Ses03M_impro05b_F024,8583286.0,5517885.64706,2.35292648289e+12
Ses03M_impro05b_F025,8816419.0,4119588.7193,5.17580652503e+12
Ses03M_impro05b_F026,8218160.0,3708600.55,4.56632763353e+12
Ses03M_impro05b_F027,8460758.0,5424036.88235,2.53001015564e+12
Ses03M_impro05b_F028,8973341.0,5174068.3125,4.93991598202e+12
Ses03M_impro05b_F029,9632990.0,3107713.67857,7.48454989968e+12
Ses03M_impro05b_F030,10916753.0,4014411.25806,5.72251267324e+12
Ses03M_impro05b_F031,7358015.0,4159968.63636,2.3706568107e+12
Ses03M_impro05b_M000,8612035.0,4223397.10345,5.72640829836e+12
Ses03M_impro05b_M001,8806395.0,5037102.09524,4.0526842333e+12
Ses03M_impro05b_M002,7995177.0,5423303.57143,3.03288582336e+12
Ses03M_impro05b_M003,6455598.0,4243892.07692,2.89833714026e+12
Ses03M_impro05b_M004,8598991.0,3811012.20588,4.86143866994e+12
Ses03M_impro05b_M005,9455393.0,5126746.82759,8.034657867e+12
Ses03M_impro05b_M006,9634100.0,4736281.45455,4.27028723382e+12
Ses03M_impro05b_M007,8489296.0,3725877.31532,4.42345968231e+12
Ses03M_impro05b_M008,7884532.0,4030457.70588,4.57958523931e+12
Ses03M_impro05b_M009,8041371.0,4257175.32353,3.55628728758e+12
Ses03M_impro05b_M010,8574643.0,3445984.03509,5.52784204671e+12
Ses03M_impro05b_M011,10253781.0,4488888.8,6.30018345165e+12
Ses03M_impro05b_M012,8561960.0,2818459.24359,4.4931448264e+12
Ses03M_impro05b_M013,9109004.0,3298613.83824,5.74526308053e+12
Ses03M_impro05b_M014,8444787.0,3592616.27273,5.54327916133e+12
Ses03M_impro05b_M015,8054227.0,3812968.33333,5.3518123422e+12
Ses03M_impro05b_M016,9375426.0,3260741.05405,6.63386355825e+12
Ses03M_impro05b_M017,10740153.0,4594331.70093,3.68481334551e+12
Ses03M_impro05b_M018,8084110.0,4612043.75309,3.0071072813e+12
Ses03M_impro05b_M019,7241455.0,3782497.84211,2.45900279012e+12
Ses03M_impro05b_M020,8003443.0,3763579.89744,4.00481359247e+12
Ses03M_impro05b_M021,8024748.0,3529958.58824,6.64103013866e+12
Ses03M_impro05b_M022,8031559.0,2158791.95833,6.18215005131e+12
Ses03M_impro05b_M023,8318173.0,3069529.64286,4.38582429225e+12
Ses03M_impro05b_M024,7851907.0,2578084.16327,3.25162915945e+12
Ses03M_impro05b_M025,7289919.0,3589997.82759,3.56604336169e+12
Ses03M_impro05b_M026,8301451.0,2783304.70833,4.56724024702e+12
Ses03M_impro05b_M027,6768063.0,3412794.3913,3.12636274137e+12
Ses03M_impro05b_M028,7876536.0,3193154.91935,3.21824761503e+12
Ses03M_impro05b_M029,9051780.0,2971635.24719,4.82389708094e+12
Ses03M_impro05b_M030,9550431.0,3882677.46154,5.41946538749e+12
Ses03M_impro05b_M031,8325729.0,3234253.32143,3.98839853167e+12
Ses03M_impro05b_M032,8469091.0,2991479.14815,5.03488920642e+12
Ses03M_impro05b_M033,8460322.0,4473733.90323,4.42884517678e+12
Ses03M_impro06_F000,10144713.0,2703801.4,7.82005219249e+12
Ses03M_impro06_F001,11957522.0,2539390.1,1.12553340522e+13
Ses03M_impro06_F002,8115477.0,1899830.02857,4.19737151316e+12
Ses03M_impro06_F003,7552602.0,1499347.61538,2.05553578972e+12
Ses03M_impro06_F004,7828937.0,2267914.93939,4.27868426888e+12
Ses03M_impro06_F005,9037020.0,2275413.34211,3.39571350311e+12
Ses03M_impro06_F006,8462158.0,2408106.90476,4.25300683932e+12
Ses03M_impro06_F007,13075380.0,3011266.0,9.14917114456e+12
Ses03M_impro06_F008,7383123.0,2837760.14286,3.1320026422e+12
Ses03M_impro06_F009,7529492.0,2198066.83333,4.92539759812e+12
Ses03M_impro06_F010,13152817.0,3812790.66265,1.07985023791e+13
Ses03M_impro06_F011,8213923.0,2517528.36842,4.69423824931e+12
Ses03M_impro06_F012,7839096.0,1452301.69565,2.1546681189e+12
Ses03M_impro06_F013,9818259.0,4061578.125,9.4799870449e+12
Ses03M_impro06_F014,2760723.0,1208594.0,2.93771133734e+11
Ses03M_impro06_F015,4037405.0,1713809.71429,6.88744176742e+11
Ses03M_impro06_F016,11376950.0,3879997.53623,1.04461009156e+13
Ses03M_impro06_F017,9541365.0,2346719.42424,7.43439604949e+12
Ses03M_impro06_F018,9665025.0,1994312.65,5.37001483867e+12
Ses03M_impro06_F019,7699604.0,1916996.41379,3.41076752715e+12
Ses03M_impro06_F020,7523658.0,1690200.15385,1.96102556338e+12
Ses03M_impro06_M000,8139009.0,3938375.06667,2.69489661367e+12
Ses03M_impro06_M001,7353545.0,3621358.33333,1.9394387091e+12
Ses03M_impro06_M002,8343819.0,3433893.7,3.44964589284e+12
Ses03M_impro06_M003,8533783.0,4391372.92857,4.46250481581e+12
Ses03M_impro06_M004,8370205.0,3649656.71429,3.42951002646e+12
Ses03M_impro06_M005,9758792.0,4406258.84091,4.13679216905e+12
Ses03M_impro06_M006,7498412.0,4196655.88889,2.01537987557e+12
Ses03M_impro06_M007,9380330.0,3894402.32143,2.74784917083e+12
Ses03M_impro06_M008,9033749.0,4395896.24359,4.03668902675e+12
Ses03M_impro06_M009,9182470.0,3807365.41818,2.98214629494e+12
Ses03M_impro06_M010,8968034.0,4636938.62712,3.84677047551e+12
Ses03M_impro06_M011,8603059.0,4653806.13208,2.75077911328e+12
Ses03M_impro06_M012,7546536.0,4665207.29032,2.09463473753e+12
Ses03M_impro06_M013,10527508.0,5251443.70588,5.17072349279e+12
Ses03M_impro06_M014,10735169.0,4343322.90323,4.56200578397e+12
Ses03M_impro06_M015,9473842.0,4787997.04167,4.32003644296e+12
Ses03M_impro06_M016,8990547.0,3669094.8913,2.46478099633e+12
Ses03M_impro06_M017,9501295.0,4571199.10204,3.28089430028e+12
Ses03M_impro06_M018,9135989.0,4060676.93878,3.29480845306e+12
Ses03M_impro06_M019,9076303.0,4254679.73494,3.59235883522e+12
Ses03M_impro06_M020,9279501.0,4358528.02564,4.6691704361e+12
Ses03M_impro06_M021,8918891.0,4206614.59184,3.80461779625e+12
Ses03M_impro06_M022,7997465.0,3870612.23333,2.50672732557e+12
Ses03M_impro06_M023,5274730.0,3063499.16129,6.18482407352e+11
Ses03M_impro06_M024,7945360.0,3838745.12,2.62284371183e+12
Ses03M_impro06_M025,8003836.0,4101540.09091,2.93052100733e+12
Ses03M_impro06_M026,9454212.0,4723506.41489,3.80644570449e+12
Ses03M_impro06_M027,7319710.0,3823765.88462,1.51856740346e+12
Ses03M_impro06_M028,7830681.0,4647242.74359,3.36732359068e+12
Ses03M_impro06_M029,8919842.0,4709250.10526,4.36731309413e+12
Ses03M_impro06_M030,8394667.0,3918074.19048,2.23341199373e+12
Ses03M_impro06_M031,8064819.0,5120496.36,4.67604307004e+12
Ses03M_impro06_M032,7573119.0,4608909.40909,2.66077022284e+12
Ses03M_impro07_F000,9493094.0,5989834.56,4.36934781847e+12
Ses03M_impro07_F001,6731152.0,2691101.0,3.00949119978e+12
Ses03M_impro07_F002,9337654.0,5202337.0,3.41931172784e+12
Ses03M_impro07_F003,8489021.0,3300039.91667,4.92698405904e+12
Ses03M_impro07_F004,9329002.0,3489165.06897,5.94580270429e+12
Ses03M_impro07_F005,8651824.0,3648723.05714,4.99359165661e+12
Ses03M_impro07_F006,6725412.0,2445611.71875,2.52978835317e+12
Ses03M_impro07_F007,9576841.0,3371373.20833,6.12265651438e+12
Ses03M_impro07_F008,8620598.0,4075425.79167,4.56329073898e+12
Ses03M_impro07_F009,8296025.0,3868263.07353,4.24942463934e+12
Ses03M_impro07_F010,9341776.0,5060185.2,8.91460698723e+12
Ses03M_impro07_F011,8432276.0,4863577.225,5.02688731023e+12
Ses03M_impro07_F012,9230426.0,5082463.66667,5.61394287306e+12
Ses03M_impro07_F013,8835004.0,4284706.5375,4.83602745312e+12
Ses03M_impro07_F014,11287244.0,5680210.37037,5.0492673196e+12
Ses03M_impro07_F015,8718480.0,5037758.68,5.60647212757e+12
Ses03M_impro07_F016,9036346.0,4125726.92105,6.20255726647e+12
Ses03M_impro07_F017,8426668.0,4024624.25581,5.67913922328e+12
Ses03M_impro07_F018,8939668.0,3946150.39394,5.56644071857e+12
Ses03M_impro07_F019,8568991.0,3952412.34783,5.32411568495e+12
Ses03M_impro07_F020,9478497.0,4548438.0,6.94524353958e+12
Ses03M_impro07_F021,9832419.0,4197412.82192,5.27850436785e+12
Ses03M_impro07_F022,6287970.0,2680722.0,3.4559985907e+12
Ses03M_impro07_F023,9520223.0,4727523.71875,8.4144175651e+12
Ses03M_impro07_M000,9121559.0,4225141.21429,3.66378659662e+12
Ses03M_impro07_M001,8161962.0,5535280.11765,3.14361084536e+12
Ses03M_impro07_M002,8047420.0,3994483.8,3.36299660783e+12
Ses03M_impro07_M003,9377815.0,2376170.71053,5.63071253321e+12
Ses03M_impro07_M004,7429641.0,3998182.15385,4.18327787013e+12
Ses03M_impro07_M005,9150920.0,3394468.11111,4.77690606311e+12
Ses03M_impro07_M006,9125990.0,5306450.35714,5.09308805396e+12
Ses03M_impro07_M007,4329109.0,3093841.8,3.97400239847e+11
Ses03M_impro07_M008,8473129.0,3666123.79487,6.18358498208e+12
Ses03M_impro07_M009,9980131.0,4669810.07143,4.25157875315e+12
Ses03M_impro07_M010,8273227.0,4137025.625,5.31470682775e+12
Ses03M_impro07_M011,8247759.0,3123108.73333,4.71179317034e+12
Ses03M_impro07_M012,8751324.0,4133802.25397,2.88939281278e+12
Ses03M_impro07_M013,8758518.0,3309889.55556,6.3806994426e+12
Ses03M_impro07_M014,7127546.0,3625477.52381,2.63519949622e+12
Ses03M_impro07_M015,8482734.0,5021515.74359,5.25285807087e+12
Ses03M_impro07_M016,6893946.0,4045133.17647,2.05104037396e+12
Ses03M_impro07_M017,8672817.0,5184961.11111,3.63007593792e+12
Ses03M_impro07_M018,8969349.0,3295121.57895,4.45130944662e+12
Ses03M_impro07_M019,7472729.0,4181197.8,1.98332069015e+12
Ses03M_impro07_M020,8046690.0,3871949.54717,4.58862193623e+12
Ses03M_impro07_M021,7247190.0,4441965.58333,3.17481274146e+12
Ses03M_impro07_M022,9344464.0,4978262.55263,4.75187510928e+12
Ses03M_impro07_M023,8517352.0,4324210.03922,5.18200381264e+12
Ses03M_impro07_M024,8850619.0,4870519.04167,3.7122437909e+12
Ses03M_impro07_M025,9356025.0,4331398.15116,4.68560606093e+12
Ses03M_impro07_M026,7984172.0,5462316.30769,2.89276757109e+12
Ses03M_impro08a_F000,8664723.0,3647203.86667,3.78131124558e+12
Ses03M_impro08a_F001,8693547.0,4490055.42254,3.57260819982e+12
Ses03M_impro08a_F002,8349122.0,3837806.53333,4.21891630553e+12
Ses03M_impro08a_F003,9654244.0,5166774.60784,3.97183999836e+12
Ses03M_impro08a_F004,7904406.0,2526603.9,5.07969356675e+12
Ses03M_impro08a_F005,7183482.0,2275930.28,4.49367537059e+12
Ses03M_impro08a_F006,9808757.0,4678458.5,4.12237189045e+12
Ses03M_impro08a_F007,8064239.0,3701142.34667,4.62896830053e+12
Ses03M_impro08a_F008,8892476.0,4857121.63492,2.95989153544e+12
Ses03M_impro08a_F009,9175536.0,4625259.16364,5.10355210469e+12
Ses03M_impro08a_F010,8678596.0,3567447.16,3.90416089588e+12
Ses03M_impro08a_F011,10847310.0,4766058.66667,8.31297402275e+12
Ses03M_impro08a_F012,8269018.0,4755963.76087,3.76596959533e+12
Ses03M_impro08a_F013,8961843.0,4630094.5,3.35664786776e+12
Ses03M_impro08a_F014,8930276.0,5871033.25926,3.74031441761e+12
Ses03M_impro08a_F015,9589423.0,5304652.89796,5.02265786884e+12
Ses03M_impro08a_F016,8922662.0,2342668.47826,4.78372974386e+12
Ses03M_impro08a_F017,11731089.0,4970540.48,7.43351331149e+12
Ses03M_impro08a_F018,9060229.0,3828125.17284,6.70023588104e+12
Ses03M_impro08a_F019,9748062.0,4277691.44828,4.94307483821e+12
Ses03M_impro08a_F020,9279469.0,4674969.4186,4.31499575886e+12
Ses03M_impro08a_F021,8590573.0,3356656.07792,4.1098160156e+12
Ses03M_impro08a_F022,8343719.0,5424893.90476,3.51281291743e+12
Ses03M_impro08a_F023,8281327.0,4279531.34211,3.65880111346e+12
Ses03M_impro08a_F024,9505102.0,4382647.02632,4.47263368473e+12
Ses03M_impro08a_F025,9056058.0,3691565.39024,6.32535864007e+12
Ses03M_impro08a_F026,9312344.0,3379220.95181,5.1400610485e+12
Ses03M_impro08a_F027,9281218.0,3915782.35821,5.49207019486e+12
Ses03M_impro08a_F028,7244255.0,3898583.66667,4.07332616219e+12
Ses03M_impro08a_F029,9347468.0,3406557.85333,5.13726514983e+12
Ses03M_impro08a_F030,8030734.0,3531701.175,6.29478880582e+12
Ses03M_impro08a_F031,10094825.0,4436668.85556,4.28980167452e+12
Ses03M_impro08a_F032,7770430.0,3690239.46875,4.08833889836e+12
Ses03M_impro08a_F033,8761729.0,2445971.57143,3.83930621581e+12
Ses03M_impro08a_F034,9310476.0,4136256.92248,3.90017466138e+12
Ses03M_impro08a_F035,8518185.0,4340761.80723,4.91092986735e+12
Ses03M_impro08a_M000,9400691.0,5485275.10417,4.15964395556e+12
Ses03M_impro08a_M001,10266113.0,6270294.12903,3.76317868626e+12
Ses03M_impro08a_M002,9266002.0,4624953.60256,4.60724493523e+12
Ses03M_impro08a_M003,8344701.0,4301475.51515,2.43030431171e+12
Ses03M_impro08a_M004,8521256.0,3581114.51852,3.16936153514e+12
Ses03M_impro08a_M005,8629769.0,3615868.66667,3.75582683777e+12
Ses03M_impro08a_M006,9904176.0,4609557.22472,4.3733247565e+12
Ses03M_impro08a_M007,8973380.0,4167708.84615,4.02875295033e+12
Ses03M_impro08a_M008,9126658.0,4792767.46667,4.10027576689e+12
Ses03M_impro08a_M009,8622430.0,4020488.37037,5.25987450387e+12
Ses03M_impro08a_M010,11700898.0,4959689.96429,5.45842637756e+12
Ses03M_impro08a_M011,9342002.0,4064856.85246,4.41071184081e+12
Ses03M_impro08a_M012,9265953.0,4346779.74699,3.50294383839e+12
Ses03M_impro08a_M013,9196528.0,4452409.87097,4.35926266132e+12
Ses03M_impro08a_M014,5358326.0,1925742.48,2.4969475808e+12
Ses03M_impro08a_M015,7258731.0,3273442.10909,4.09584104878e+12
Ses03M_impro08a_M016,9465070.0,4275059.73333,4.59460353928e+12
Ses03M_impro08a_M017,8845212.0,3794245.28571,4.01453609407e+12
Ses03M_impro08a_M018,7651975.0,4187897.5,3.1932144732e+12
Ses03M_impro08a_M019,9145269.0,4140881.84694,4.90534683931e+12
Ses03M_impro08a_M020,7897926.0,3438080.08333,3.53674075977e+12
Ses03M_impro08a_M021,8971074.0,3936536.93151,4.2206207454e+12
Ses03M_impro08a_M022,9015935.0,5001674.97619,3.76053599444e+12
Ses03M_impro08a_M023,8382736.0,3873774.48718,4.18151901393e+12
Ses03M_impro08a_M024,10646216.0,5451569.90625,5.94609503393e+12
Ses03M_impro08a_M025,8188921.0,4258867.61111,2.77014639394e+12
Ses03M_impro08a_M026,7559346.0,4167724.11538,2.44341915149e+12
Ses03M_impro08a_M027,9582031.0,4466214.11111,4.52868296163e+12
Ses03M_impro08b_F000,8129673.0,4495896.69231,5.63195446575e+12
Ses03M_impro08b_F001,7590915.0,3023927.03896,4.65927830789e+12
Ses03M_impro08b_F002,6532380.0,1727982.2,1.64161649405e+12
Ses03M_impro08b_F003,8188161.0,4176885.025,6.72865277943e+12
Ses03M_impro08b_F004,5916577.0,1414630.68889,2.64096393108e+12
Ses03M_impro08b_F005,2816770.0,1282456.69565,9.44090187519e+11
Ses03M_impro08b_F006,7792331.0,2776061.63077,3.58166753209e+12
Ses03M_impro08b_F007,6756296.0,1896244.375,2.93388958518e+12
Ses03M_impro08b_F008,6800866.0,1219038.97368,2.50515122676e+12
Ses03M_impro08b_F009,7508671.0,3065165.32727,5.50002261746e+12
Ses03M_impro08b_F010,7319646.0,3312787.04615,5.33833970017e+12
Ses03M_impro08b_F011,6770783.0,2596769.27184,3.0844463444e+12
Ses03M_impro08b_F012,6939496.0,1206496.26562,2.153854809e+12
Ses03M_impro08b_F013,7959055.0,1439508.63415,3.5083597013e+12
Ses03M_impro08b_F014,7463994.0,3021741.04762,5.04897075056e+12
Ses03M_impro08b_F015,5420705.0,1437717.09756,2.38697925042e+12
Ses03M_impro08b_F016,3215526.0,1564459.625,8.46642307923e+11
Ses03M_impro08b_F017,6759917.0,1852312.29091,4.13001142024e+12
Ses03M_impro08b_F018,4340664.0,1827828.88235,1.33831434829e+12
Ses03M_impro08b_F019,7678311.0,3459704.90698,5.87566569371e+12
Ses03M_impro08b_F020,6901120.0,5595544.72727,1.33669876382e+12
Ses03M_impro08b_F021,8016025.0,4593663.12766,3.57955810154e+12
Ses03M_impro08b_F022,7228547.0,4968234.09524,3.96057208039e+12
Ses03M_impro08b_F023,6860260.0,5751490.61538,1.10019995526e+12
Ses03M_impro08b_F024,7740888.0,5000785.92308,3.63067603746e+12
Ses03M_impro08b_M000,9388095.0,6736287.13043,7.8890248378e+12
Ses03M_impro08b_M001,8092909.0,3699248.66234,5.56496819367e+12
Ses03M_impro08b_M002,8029745.0,3257580.46341,4.10360702224e+12
Ses03M_impro08b_M003,8659519.0,3214191.22857,7.03896042095e+12
Ses03M_impro08b_M004,8542550.0,3495571.7907,7.40099954033e+12
Ses03M_impro08b_M005,8472804.0,2129857.51852,4.81669961006e+12
Ses03M_impro08b_M006,8586948.0,3271712.64,8.47949114642e+12
Ses03M_impro08b_M007,8488182.0,3880258.06897,6.20966760785e+12
Ses03M_impro08b_M008,9502666.0,6310907.94643,4.56499854187e+12
Ses03M_impro08b_M009,8878756.0,5731756.94937,5.53326907914e+12
Ses03M_impro08b_M010,8651763.0,3374938.10989,5.85190663374e+12
Ses03M_impro08b_M011,5765170.0,1602515.59155,1.86964173321e+12
Ses03M_impro08b_M012,8767910.0,3009741.2459,8.64751039757e+12
Ses03M_impro08b_M013,8430285.0,3324016.11628,7.58837823e+12
Ses03M_impro08b_M014,8044888.0,2650317.84722,5.30256835187e+12
Ses03M_impro08b_M015,8278478.0,2745926.19231,7.08512350669e+12
Ses03M_impro08b_M016,8307038.0,3848530.93939,5.0513778142e+12
Ses03M_impro08b_M017,8997407.0,3393497.2069,5.39771989553e+12
Ses03M_impro08b_M018,8965970.0,5934411.58621,6.76543624428e+12
Ses03M_impro08b_M019,8558240.0,3799095.76415,5.55155408664e+12
Ses03M_impro08b_M020,9260654.0,5385754.77273,7.93231586601e+12
Ses03M_impro08b_M021,9148981.0,5900349.56667,5.99617390663e+12
Ses03M_impro08b_M022,9003162.0,6415573.43182,5.06928365602e+12
Ses03M_script01_1_F000,9302661.0,3558054.92157,6.84288099771e+12
Ses03M_script01_1_F001,8017710.0,3514864.17647,4.35050316642e+12
Ses03M_script01_1_F002,7360098.0,1917870.5,2.38732528294e+12
Ses03M_script01_1_F003,10660847.0,3017569.74074,5.53567386104e+12
Ses03M_script01_1_F004,9269352.0,2755380.43478,6.20728065661e+12
Ses03M_script01_1_F005,7692895.0,2645353.73684,5.28399154325e+12
Ses03M_script01_1_F006,11791603.0,3303589.39394,8.48793311567e+12
Ses03M_script01_1_F007,8916349.0,4098713.57143,6.02083641812e+12
Ses03M_script01_1_F008,8437726.0,3878399.59649,6.62638762556e+12
Ses03M_script01_1_F009,7093509.0,1896726.55,3.10952045166e+12
Ses03M_script01_1_F010,9997754.0,4520090.27778,7.62976999405e+12
Ses03M_script01_1_F011,9741087.0,3548510.89655,7.76611445629e+12
Ses03M_script01_1_F012,7721585.0,2838533.86207,5.51728129397e+12
Ses03M_script01_1_F013,7171569.0,3596040.59259,3.86507980743e+12
Ses03M_script01_1_F014,9146939.0,3366417.9,5.05020020086e+12
Ses03M_script01_1_F015,7572715.0,3417531.18987,3.85629891177e+12
Ses03M_script01_1_F016,11398613.0,3506169.96591,6.00161343729e+12
Ses03M_script01_1_F017,7237846.0,1787590.42857,2.35143681412e+12
Ses03M_script01_1_F018,8757726.0,3341390.13043,6.59360885042e+12
Ses03M_script01_1_F019,8219702.0,3415136.72414,6.6333459648e+12
Ses03M_script01_1_F020,9259103.0,3319052.85714,4.64475301828e+12
Ses03M_script01_1_F021,8997153.0,3149143.12766,6.0867067799e+12
Ses03M_script01_1_F022,7765037.0,3830385.80952,4.82381320028e+12
Ses03M_script01_1_F023,8428900.0,3405496.02857,5.38172048382e+12
Ses03M_script01_1_F024,8829390.0,3440818.0,5.07023397345e+12
Ses03M_script01_1_F025,10193678.0,3321695.96667,4.93301168746e+12
Ses03M_script01_1_F026,9072326.0,2575523.20536,3.21486634101e+12
Ses03M_script01_1_F027,10650694.0,3948269.56,8.07462564384e+12
Ses03M_script01_1_F028,11596665.0,2969460.13333,7.00018403132e+12
Ses03M_script01_1_F029,10024634.0,4106009.88,7.27081648147e+12
Ses03M_script01_1_F030,9185851.0,3969709.13208,7.39374753901e+12
Ses03M_script01_1_F031,8001418.0,3397603.61538,4.31309262501e+12
Ses03M_script01_1_F032,11831394.0,3930003.96667,7.34328023517e+12
