session,max(silence_ratio(silence_ratio)),mean(silence_ratio(silence_ratio)),var(silence_ratio(silence_ratio))
Ses03M_script01_2_F010,0.025,0.0101960784314,4.8000768935e-05
Ses03M_script01_2_F011,0.024375,0.0108557692308,4.96222263314e-05
Ses03M_script01_2_F012,0.02125,0.00465277777778,3.17978395062e-05
Ses03M_script01_2_F013,0.019375,0.00313368055556,1.9580002773e-05
Ses03M_script01_2_F014,0.02375,0.0072734375,3.64672241211e-05
Ses03M_script01_2_F015,0.02125,0.00455803571429,3.14536631059e-05
Ses03M_script01_2_F016,0.0225,0.00865740740741,3.88224451303e-05
Ses03M_script01_2_F017,0.023125,0.00332738095238,2.35676729025e-05
Ses03M_script01_2_F018,0.02,0.00963709677419,3.16979383455e-05
Ses03M_script01_2_F019,0.016875,0.00930147058824,2.30644463668e-05
Ses03M_script01_2_M000,0.01,0.00475543478261,1.03172258979e-05
Ses03M_script01_2_M001,0.009375,0.00195833333333,5.43576388889e-06
Ses03M_script01_2_M002,0.010625,0.00238911290323,8.00811735822e-06
Ses03M_script01_2_M003,0.01125,0.003125,1.43708881579e-05
Ses03M_script01_2_M004,0.0125,0.00472972972973,1.5404149927e-05
Ses03M_script01_2_M005,0.01625,0.00680555555556,2.04378858025e-05
Ses03M_script01_2_M006,0.009375,0.00375,6.35775862069e-06
Ses03M_script01_2_M007,0.0125,0.00603448275862,1.84880350773e-05
Ses03M_script01_2_M008,0.014375,0.00587121212121,1.51500803489e-05
Ses03M_script01_2_M009,0.016875,0.0056862745098,1.72220420031e-05
Ses03M_script01_2_M010,0.006875,0.00106481481481,2.80135459534e-06
Ses03M_script01_2_M011,0.015,0.00726973684211,1.5839248615e-05
Ses03M_script01_2_M012,0.010625,0.00253676470588,9.0136606113e-06
Ses03M_script01_2_M013,0.018125,0.0082421875,1.73934936523e-05
Ses03M_script01_2_M014,0.018125,0.00230654761905,1.54852696287e-05
Ses03M_script01_2_M015,0.010625,0.002875,1.07857142857e-05
Ses03M_script01_2_M016,0.014375,0.00423295454545,1.54095105888e-05
Ses03M_script01_2_M017,0.013125,0.00473516949153,1.77066126831e-05
Ses03M_script01_3_F000,0.02125,0.01,4.4140625e-05
Ses03M_script01_3_F001,0.025,0.0091006097561,4.37509295062e-05
Ses03M_script01_3_F002,0.021875,0.0133405172414,3.15807074911e-05
Ses03M_script01_3_F003,0.0225,0.0127291666667,2.42573784722e-05
Ses03M_script01_3_F004,0.02375,0.0118545081967,3.34780636926e-05
Ses03M_script01_3_F005,0.02125,0.00851785714286,2.65867346939e-05
Ses03M_script01_3_F006,0.0275,0.0133836206897,2.76809601665e-05
Ses03M_script01_3_F007,0.025625,0.00935855263158,4.46234959314e-05
Ses03M_script01_3_F008,0.02875,0.0111270491803,4.90627519484e-05
Ses03M_script01_3_F009,0.023125,0.00883223684211,3.57971022334e-05
Ses03M_script01_3_F010,0.021875,0.00852040816327,3.76386141191e-05
Ses03M_script01_3_F011,0.019375,0.013375,2.0640625e-05
Ses03M_script01_3_F012,0.028125,0.0133405172414,3.70494574911e-05
Ses03M_script01_3_F013,0.019375,0.00677083333333,3.92686631944e-05
Ses03M_script01_3_F014,0.02125,0.00782142857143,3.97850765306e-05
Ses03M_script01_3_F015,0.0225,0.0125223214286,3.81551937181e-05
Ses03M_script01_3_F016,0.02375,0.01,3.44429347826e-05
Ses03M_script01_3_F017,0.025,0.00861795774648,5.12974856179e-05
Ses03M_script01_3_F018,0.024375,0.0116666666667,3.12282986111e-05
Ses03M_script01_3_F019,0.020625,0.00790760869565,4.15967627599e-05
Ses03M_script01_3_F020,0.025,0.00521153846154,3.85369822485e-05
Ses03M_script01_3_F021,0.025625,0.0127403846154,3.73320389546e-05
Ses03M_script01_3_F022,0.024375,0.0079920212766,3.20634336804e-05
Ses03M_script01_3_F023,0.02625,0.0124702380952,4.97572987528e-05
Ses03M_script01_3_F024,0.025625,0.01,5.00837053571e-05
Ses03M_script01_3_F025,0.02375,0.00904713114754,4.4282870868e-05
Ses03M_script01_3_F026,0.0225,0.0116666666667,3.57060185185e-05
Ses03M_script01_3_F027,0.02125,0.0105357142857,3.05165816327e-05
Ses03M_script01_3_F028,0.020625,0.0123511904762,3.38506235828e-05
Ses03M_script01_3_F029,0.02375,0.0124147727273,4.29792419938e-05
Ses03M_script01_3_F030,0.021875,0.0139673913043,3.43617084121e-05
Ses03M_script01_3_F031,0.02125,0.0116360294118,2.68155952638e-05
Ses03M_script01_3_F032,0.02,0.00638059701493,2.94488959122e-05
Ses03M_script01_3_F033,0.0225,0.0045458984375,3.01252126694e-05
Ses03M_script01_3_F034,0.021875,0.0119711538462,2.28072608481e-05
Ses03M_script01_3_M000,0.01375,0.00542892156863,1.74247885429e-05
Ses03M_script01_3_M001,0.015,0.00767045454545,1.48265323691e-05
Ses03M_script01_3_M002,0.013125,0.0075,9.97869318182e-06
Ses03M_script01_3_M003,0.014375,0.00695,1.354125e-05
Ses03M_script01_3_M004,0.01375,0.00852272727273,8.54209710744e-06
Ses03M_script01_3_M005,0.015625,0.00501329787234,1.50596635921e-05
Ses03M_script01_3_M006,0.011875,0.00622159090909,1.11320054236e-05
Ses03M_script01_3_M007,0.014375,0.00645348837209,1.38212378313e-05
Ses03M_script01_3_M008,0.015,0.0057650862069,1.25948693891e-05
Ses03M_script01_3_M009,0.015625,0.00678209459459,1.39113432478e-05
Ses03M_script01_3_M010,0.015,0.00671195652174,1.44435255198e-05
Ses03M_script01_3_M011,0.0125,0.0034375,1.1888744213e-05
Ses03M_script01_3_M012,0.018125,0.00452818627451,1.69840400928e-05
Ses03M_script01_3_M013,0.015625,0.0053125,1.373046875e-05
Ses03M_script01_3_M014,0.015,0.00673828125,1.45198822021e-05
Ses03M_script01_3_M015,0.014375,0.007734375,1.43819173177e-05
Ses03M_script01_3_M016,0.01375,0.00597222222222,1.40432098765e-05
Ses03M_script01_3_M017,0.011875,0.00671370967742,1.47169289802e-05
Ses03M_script01_3_M018,0.013125,0.00761270491803,9.7657299785e-06
Ses03M_script01_3_M019,0.014375,0.00601883561644,1.39823078908e-05
Ses03M_script01_3_M020,0.0125,0.00476351351351,1.00158646822e-05
Ses03M_script01_3_M021,0.015,0.00642708333333,1.33215060764e-05
Ses03M_script01_3_M022,0.014375,0.00739130434783,6.17025047259e-06
Ses03M_script01_3_M023,0.015625,0.00569852941176,1.51140787197e-05
Ses03M_script01_3_M024,0.015625,0.00696759259259,1.3301611797e-05
Ses03M_script01_3_M025,0.01375,0.0064082278481,1.06751221759e-05
Ses03M_script01_3_M026,0.018125,0.0073185483871,1.77972164412e-05
Ses03M_script01_3_M027,0.011875,0.00626136363636,8.25981404959e-06
Ses03M_script01_3_M028,0.0125,0.00759615384615,1.21001294379e-05
Ses03M_script01_3_M029,0.013125,0.0081,1.28275e-05
Ses03M_script01_3_M030,0.015625,0.00559090909091,1.01621900826e-05
Ses03M_script01_3_M031,0.014375,0.00503151260504,1.17243220818e-05
Ses03M_script01_3_M032,0.015625,0.00537128712871,1.47136310166e-05
Ses03M_script01_3_M033,0.015,0.00489224137931,1.24681833383e-05
Ses03M_script01_3_M034,0.01375,0.00625811688312,1.10236759993e-05
Ses03M_script01_3_M035,0.013125,0.00392939814815,1.04893730174e-05
Ses03M_script01_3_M036,0.01375,0.00551587301587,1.44846190791e-05
Ses03M_script01_3_M037,0.014375,0.00387711864407,1.18217645791e-05
Ses03M_script01_3_M038,0.011875,0.00515625,1.1083984375e-05
Ses03M_script01_3_M039,0.0125,0.00416666666667,1.31448412698e-05
Ses03M_script01_3_M040,0.014375,0.00478150406504,1.24998967215e-05
Ses03M_script01_3_M041,0.0125,0.0063829787234,1.08200826166e-05
Ses03M_script01_3_M042,0.0175,0.00624094202899,1.31056697648e-05
Ses03M_script01_3_M043,0.011875,0.00604166666667,1.16030092593e-05
Ses03M_script01_3_M044,0.014375,0.00602678571429,1.74445950255e-05
Ses03M_script01_3_M045,0.015,0.00715277777778,1.24879436728e-05
Ses03M_script01_3_M046,0.013125,0.0074375,6.48046875e-06
Ses03M_script02_1_F000,0.0225,0.0136413043478,3.16118265595e-05
Ses03M_script02_1_F001,0.02875,0.0121875,5.3271484375e-05
Ses03M_script02_1_F002,0.02,0.0089,2.763375e-05
Ses03M_script02_1_F003,0.01875,0.00682065217391,3.16546550095e-05
Ses03M_script02_1_F004,0.019375,0.00509868421053,2.25711276547e-05
Ses03M_script02_1_F005,0.021875,0.0149671052632,3.373658241e-05
Ses03M_script02_1_F006,0.026875,0.0118958333333,2.30594618056e-05
Ses03M_script02_1_F007,0.0225,0.0108984375,2.92221069336e-05
Ses03M_script02_1_F008,0.020625,0.00684782608696,3.5274397448e-05
Ses03M_script02_1_F009,0.0225,0.0116666666667,3.55034722222e-05
Ses03M_script02_1_F010,0.0175,0.00526785714286,3.52519132653e-05
Ses03M_script02_1_F011,0.02,0.0105592105263,3.1903566482e-05
Ses03M_script02_1_F012,0.020625,0.01,3.48958333333e-05
Ses03M_script02_1_F013,0.023125,0.00494462025316,2.48040928938e-05
Ses03M_script02_1_F014,0.02375,0.00625744047619,3.44074967226e-05
Ses03M_script02_1_F015,0.02,0.00795454545455,4.16257747934e-05
Ses03M_script02_1_F016,0.019375,0.0113352272727,2.82420260847e-05
Ses03M_script02_1_F017,0.020625,0.0119583333333,2.66076388889e-05
Ses03M_script02_1_F018,0.028125,0.0059375,4.35546875e-05
Ses03M_script02_1_F019,0.01875,0.00537037037037,3.01579646776e-05
Ses03M_script02_1_F020,0.020625,0.0122443181818,3.22677233988e-05
Ses03M_script02_1_F021,0.020625,0.011875,2.86328125e-05
Ses03M_script02_1_F022,0.02125,0.0121153846154,2.01946190828e-05
Ses03M_script02_1_M000,0.014375,0.00428947368421,1.36810076177e-05
Ses03M_script02_1_M001,0.015625,0.0052818627451,1.841779604e-05
Ses03M_script02_1_M002,0.0175,0.00433252427184,1.65978620747e-05
Ses03M_script02_1_M003,0.013125,0.00420454545455,1.52357585596e-05
Ses03M_script02_1_M004,0.0125,0.00336458333333,1.18761935764e-05
Ses03M_script02_1_M005,0.013125,0.00282986111111,1.19897159529e-05
Ses03M_script02_1_M006,0.015625,0.00368902439024,1.61167088043e-05
Ses03M_script02_1_M007,0.010625,0.00435,8.79625e-06
Ses03M_script02_1_M008,0.01,0.00511029411765,9.15603373702e-06
Ses03M_script02_1_M009,0.01875,0.004578125,1.71462402344e-05
Ses03M_script02_1_M010,0.015625,0.00598214285714,1.78039965986e-05
Ses03M_script02_1_M011,0.016875,0.00431547619048,1.76055839002e-05
Ses03M_script02_1_M012,0.016875,0.00667763157895,2.47554536011e-05
Ses03M_script02_1_M013,0.01625,0.00652542372881,1.74161968544e-05
Ses03M_script02_1_M014,0.015625,0.00570512820513,1.474718524e-05
Ses03M_script02_1_M015,0.015625,0.00395833333333,1.64019097222e-05
Ses03M_script02_1_M016,0.01375,0.00547149122807,1.59715008464e-05
Ses03M_script02_1_M017,0.01375,0.00674107142857,1.61371970663e-05
Ses03M_script02_1_M018,0.013125,0.0029375,1.084375e-05
Ses03M_script02_1_M019,0.015,0.00720833333333,1.73368055556e-05
Ses03M_script02_1_M020,0.01375,0.00256944444444,9.16280864198e-06
Ses03M_script02_1_M021,0.01375,0.00423611111111,1.92515432099e-05
Ses03M_script02_1_M022,0.01125,0.00573529411765,1.11321366782e-05
Ses03M_script02_1_M023,0.014375,0.00234154929577,1.00156064025e-05
Ses03M_script02_1_M024,0.015625,0.00348657024793,1.48679756335e-05
Ses03M_script02_1_M025,0.013125,0.00384072580645,1.3997565199e-05
Ses03M_script02_1_M026,0.0125,0.00610795454545,1.62972946798e-05
Ses03M_script02_1_M027,0.015,0.00297089041096,1.02769779743e-05
Ses03M_script02_1_M028,0.01375,0.00471774193548,1.29999674818e-05
Ses03M_script02_1_M029,0.0125,0.00610576923077,1.52135724852e-05
Ses03M_script02_1_M030,0.01375,0.00388157894737,1.36202966297e-05
Ses03M_script02_1_M031,0.011875,0.00250919117647,7.54242471345e-06
Ses03M_script02_1_M032,0.013125,0.00560416666667,1.30594618056e-05
Ses03M_script02_1_M033,0.01375,0.003046875,1.41735839844e-05
Ses03M_script02_1_M034,0.010625,0.00546370967742,1.28520096254e-05
Ses03M_script02_1_M035,0.011875,0.00296875,1.11781529018e-05
Ses03M_script02_1_M036,0.013125,0.00385593220339,1.12837995547e-05
Ses03M_script02_1_M037,0.013125,0.00247983870968,7.24505723205e-06
Ses03M_script02_1_M038,0.0125,0.00248641304348,8.07556267722e-06
Ses03M_script02_1_M039,0.014375,0.00431919642857,1.22039172114e-05
Ses03M_script02_1_M040,0.013125,0.00326492537313,6.53942275562e-06
Ses03M_script02_1_M041,0.01,0.00271226415094,8.19492034532e-06
Ses03M_script02_1_M042,0.01125,0.00554924242424,9.81907139578e-06
Ses03M_script02_1_M043,0.014375,0.006875,1.36439732143e-05
Ses03M_script02_1_M044,0.014375,0.00584375,1.72763671875e-05
Ses03M_script02_2_F000,0.02,0.0112784090909,3.02371190599e-05
Ses03M_script02_2_F001,0.02125,0.0104166666667,2.73561507937e-05
Ses03M_script02_2_F002,0.02375,0.00611979166667,3.29637315538e-05
Ses03M_script02_2_F003,0.025625,0.00634239130435,3.78752953686e-05
Ses03M_script02_2_F004,0.019375,0.00587121212121,2.53063303489e-05
Ses03M_script02_2_F005,0.024375,0.0126086956522,2.4410739603e-05
Ses03M_script02_2_F006,0.02375,0.00931902985075,3.54912703275e-05
Ses03M_script02_2_F007,0.016875,0.00527243589744,1.82250575279e-05
Ses03M_script02_2_F008,0.013125,0.00151442307692,8.77923909024e-06
Ses03M_script02_2_F009,0.024375,0.00596590909091,4.4876678719e-05
Ses03M_script02_2_F010,0.024375,0.01234375,5.20914713542e-05
Ses03M_script02_2_F011,0.02125,0.00383064516129,2.84083149063e-05
Ses03M_script02_2_F012,0.025,0.0086875,3.384765625e-05
Ses03M_script02_2_F013,0.023125,0.00422965116279,2.18447894132e-05
Ses03M_script02_2_F014,0.009375,0.00361111111111,5.24691358025e-06
Ses03M_script02_2_F015,0.020625,0.00619791666667,3.61083984375e-05
Ses03M_script02_2_F016,0.024375,0.00741071428571,4.33235012755e-05
Ses03M_script02_2_F017,0.02125,0.00969387755102,2.9848891087e-05
Ses03M_script02_2_F018,0.020625,0.0108108108108,4.12133628561e-05
Ses03M_script02_2_F019,0.0225,0.00724576271186,3.11588803505e-05
Ses03M_script02_2_F020,0.021875,0.009046875,3.37888183594e-05
Ses03M_script02_2_F021,0.0225,0.011875,2.70057091346e-05
Ses03M_script02_2_F022,0.024375,0.0102140410959,4.00494346969e-05
Ses03M_script02_2_F023,0.021875,0.0113571428571,3.26224489796e-05
Ses03M_script02_2_F024,0.023125,0.00925347222222,2.84249011381e-05
Ses03M_script02_2_F025,0.023125,0.0108125,2.601953125e-05
Ses03M_script02_2_F026,0.0225,0.0141477272727,1.54668130165e-05
Ses03M_script02_2_F027,0.0175,0.008359375,2.01599121094e-05
Ses03M_script02_2_F028,0.025625,0.00946428571429,4.81784119898e-05
Ses03M_script02_2_F029,0.006875,0.00181547619048,3.53068310658e-06
Ses03M_script02_2_F030,0.01375,0.00282738095238,1.00676729025e-05
Ses03M_script02_2_F031,0.01875,0.00454545454545,2.50774793388e-05
Ses03M_script02_2_F032,0.020625,0.00515277777778,2.29540895062e-05
Ses03M_script02_2_F033,0.01875,0.00695175438596,2.81944925362e-05
Ses03M_script02_2_F034,0.029375,0.00825774336283,4.03239168102e-05
Ses03M_script02_2_F035,0.0225,0.0074451754386,3.35564789166e-05
Ses03M_script02_2_F036,0.02,0.00909090909091,2.9642303719e-05
Ses03M_script02_2_F037,0.0175,0.00877840909091,1.82697895145e-05
Ses03M_script02_2_F038,0.02375,0.00825211864407,4.09398789859e-05
Ses03M_script02_2_F039,0.024375,0.00895833333333,4.27004419192e-05
Ses03M_script02_2_F040,0.024375,0.0091150990099,3.38433425645e-05
Ses03M_script02_2_F041,0.024375,0.0129166666667,3.07508680556e-05
Ses03M_script02_2_F042,0.018125,0.00869186046512,2.79581023526e-05
Ses03M_script02_2_F043,0.02,0.00871710526316,3.44767139889e-05
Ses03M_script02_2_F044,0.023125,0.0104032258065,3.06589815297e-05
Ses03M_script02_2_F045,0.020625,0.0106060606061,3.30843950872e-05
Ses03M_script02_2_F046,0.023125,0.00970454545455,3.47280475207e-05
Ses03M_script02_2_F047,0.0225,0.011328125,1.88741048177e-05
Ses03M_script02_2_F048,0.0225,0.0134027777778,2.08719135802e-05
Ses03M_script02_2_F049,0.021875,0.0115625,2.7783203125e-05
Ses03M_script02_2_M000,0.0125,0.00787037037037,1.21024091221e-05
Ses03M_script02_2_M001,0.0125,0.00610576923077,1.28998705621e-05
Ses03M_script02_2_M002,0.011875,0.00304086538462,9.48060165496e-06
Ses03M_script02_2_M003,0.011875,0.00305147058824,8.45047577855e-06
Ses03M_script02_2_M004,0.013125,0.00542279411765,1.43088370458e-05
Ses03M_script02_2_M005,0.015625,0.005675,2.027875e-05
Ses03M_script02_2_M006,0.01375,0.00313508064516,1.17123479774e-05
Ses03M_script02_2_M007,0.00875,0.00215277777778,7.56172839506e-06
Ses03M_script02_2_M008,0.01,0.00205357142857,6.2181122449e-06
Ses03M_script02_2_M009,0.015,0.00630681818182,1.577565427e-05
Ses03M_script02_2_M010,0.0125,0.00508445945946,1.3157984843e-05
Ses03M_script02_2_M011,0.013125,0.00572916666667,1.16948784722e-05
Ses03M_script02_2_M012,0.0075,0.00257211538462,3.64564071746e-06
Ses03M_script02_2_M013,0.01375,0.00423913043478,1.37892840265e-05
Ses03M_script02_2_M014,0.015625,0.00794956140351,1.31134098954e-05
Ses03M_script02_2_M015,0.01375,0.00351641414141,1.63319591113e-05
Ses03M_script02_2_M016,0.01125,0.00225198412698,7.28595836483e-06
Ses03M_script02_2_M017,0.0125,0.00343452380952,1.05663973923e-05
Ses03M_script02_2_M018,0.015625,0.003375,1.12115384615e-05
Ses03M_script02_2_M019,0.0125,0.00724734042553,8.7709370756e-06
Ses03M_script02_2_M020,0.01625,0.00555327868852,1.17328171191e-05
Ses03M_script02_2_M021,0.015625,0.00497869318182,1.32674792581e-05
Ses03M_script02_2_M022,0.01625,0.00778125,1.86123046875e-05
Ses03M_script02_2_M023,0.015625,0.00596875,1.19456380208e-05
Ses03M_script02_2_M024,0.01375,0.00563953488372,1.16731172255e-05
Ses03M_script02_2_M025,0.0125,0.00575,1.290625e-05
Ses03M_script02_2_M026,0.01125,0.00477678571429,9.39027954932e-06
Ses03M_script02_2_M027,0.014375,0.00185534591195,8.89063179858e-06
Ses03M_script02_2_M028,0.014375,0.00407258064516,1.74614659209e-05
Ses03M_script02_2_M029,0.01,0.00195075757576,6.76509412305e-06
Ses03M_script02_2_M030,0.01125,0.00197212837838,6.77635577406e-06
Ses03M_script02_2_M031,0.015625,0.00396306818182,1.70266900181e-05
Ses03M_script02_2_M032,0.0075,0.0029347826087,5.24574669187e-06
Ses03M_script02_2_M033,0.01375,0.00707236842105,1.59972299169e-05
Ses03M_script02_2_M034,0.013125,0.00469758064516,1.24211433403e-05
Ses03M_script02_2_M035,0.013125,0.00627232142857,8.27238121811e-06
Ses03M_script02_2_M036,0.013125,0.005,1.12630208333e-05
Ses03M_script02_2_M037,0.01375,0.00600260416667,1.20074801975e-05
Ses03M_script02_2_M038,0.015625,0.00729166666667,1.14149305556e-05
Ses03M_script02_2_M039,0.0175,0.00754734848485,1.42910819846e-05
Ses03M_script02_2_M040,0.015,0.00669117647059,1.32704368512e-05
Ses03M_script02_2_M041,0.01625,0.00576171875,1.96956634521e-05
Ses03M_script02_2_M042,0.014375,0.00740625,9.6396484375e-06
Ses03M_script02_2_M043,0.013125,0.00703125,1.40380859375e-05
Ses03M_script02_2_M044,0.015625,0.00710597826087,1.59198148039e-05
Ses03M_script02_2_M045,0.013125,0.00623975409836,7.57545854609e-06
Ses03M_script02_2_M046,0.015,0.00747685185185,1.14143947188e-05
Ses03M_script03_1_F000,0.0225,0.00933333333333,3.97118055556e-05
Ses03M_script03_1_F001,0.0225,0.00692567567568,3.49742056245e-05
Ses03M_script03_1_F002,0.018125,0.009453125,3.97888183594e-05
Ses03M_script03_1_F003,0.020625,0.00714285714286,4.4106079932e-05
Ses03M_script03_1_F004,0.01625,0.0053125,2.82486979167e-05
Ses03M_script03_1_F005,0.01875,0.0051902173913,2.06329749527e-05
Ses03M_script03_1_F006,0.016875,0.00786764705882,2.48648356401e-05
Ses03M_script03_1_F007,0.023125,0.007703125,3.43630371094e-05
Ses03M_script03_1_F008,0.01875,0.00629032258065,2.0436882154e-05
Ses03M_script03_1_F009,0.015,0.0033277027027,1.06008035062e-05
Ses03M_script03_1_F010,0.02125,0.0105,4.353125e-05
Ses03M_script03_1_F011,0.015625,0.00460416666667,1.31896701389e-05
Ses03M_script03_1_F012,0.024375,0.00850961538462,5.74842825444e-05
Ses03M_script03_1_F013,0.019375,0.00754166666667,2.71423611111e-05
Ses03M_script03_1_F014,0.025,0.008125,3.84201388889e-05
Ses03M_script03_1_F015,0.019375,0.00875,2.109375e-05
Ses03M_script03_1_F016,0.015625,0.00482142857143,2.00852997449e-05
Ses03M_script03_1_F017,0.02125,0.0088164893617,4.27066828882e-05
Ses03M_script03_1_F018,0.020625,0.00980263157895,3.30202562327e-05
Ses03M_script03_1_F019,0.023125,0.00780303030303,4.21666953627e-05
Ses03M_script03_1_F020,0.02375,0.01083984375,4.39357757568e-05
Ses03M_script03_1_F021,0.0225,0.00921875,3.4110884233e-05
Ses03M_script03_1_F022,0.021875,0.00787946428571,4.17086854273e-05
Ses03M_script03_1_F023,0.0225,0.008125,3.44075520833e-05
Ses03M_script03_1_F024,0.01625,0.00484649122807,1.66019833026e-05
Ses03M_script03_1_F025,0.016875,0.00657169117647,1.59753291252e-05
Ses03M_script03_1_F026,0.024375,0.010859375,4.03015136719e-05
Ses03M_script03_1_F027,0.015,0.00384868421053,1.57386166898e-05
Ses03M_script03_1_F028,0.02125,0.00824074074074,3.27991040809e-05
Ses03M_script03_1_F029,0.02375,0.00388221153846,2.68229648206e-05
Ses03M_script03_1_F030,0.01875,0.00557926829268,2.1501338489e-05
Ses03M_script03_1_F031,0.0225,0.0103532608696,2.75756143667e-05
Ses03M_script03_1_M000,0.015,0.00598958333333,2.20024956597e-05
Ses03M_script03_1_M001,0.0125,0.00663461538462,1.38544748521e-05
Ses03M_script03_1_M002,0.0125,0.00631944444444,1.50125385802e-05
Ses03M_script03_1_M003,0.014375,0.00371323529412,1.51181336505e-05
Ses03M_script03_1_M004,0.01,0.00477941176471,1.36002378893e-05
Ses03M_script03_1_M005,0.015625,0.00516447368421,2.13956457756e-05
Ses03M_script03_1_M006,0.010625,0.0034375,1.42469618056e-05
Ses03M_script03_1_M007,0.01375,0.00480182926829,1.72149204343e-05
Ses03M_script03_1_M008,0.01125,0.00517045454545,1.0801911157e-05
Ses03M_script03_1_M009,0.015,0.00389772727273,1.51699380165e-05
Ses03M_script03_1_M010,0.01,0.00225,8.64285714286e-06
Ses03M_script03_1_M011,0.01125,0.00310661764706,9.66188635381e-06
Ses03M_script03_1_M012,0.016875,0.00439006024096,9.54420089999e-06
Ses03M_script03_1_M013,0.008125,0.0016375,4.27953125e-06
Ses03M_script03_1_M014,0.011875,0.003125,1.34954637097e-05
Ses03M_script03_1_M015,0.01125,0.00253676470588,7.58136894464e-06
Ses03M_script03_1_M016,0.015,0.00469594594595,1.56381254565e-05
Ses03M_script03_1_M017,0.01375,0.00738095238095,1.65780895692e-05
Ses03M_script03_1_M018,0.010625,0.00251453488372,6.22253583018e-06
Ses03M_script03_1_M019,0.0125,0.00408653846154,1.42196745562e-05
Ses03M_script03_1_M020,0.0125,0.00422619047619,1.15849985828e-05
Ses03M_script03_1_M021,0.01375,0.00392045454545,1.24354338843e-05
Ses03M_script03_1_M022,0.020625,0.005359375,2.09157714844e-05
Ses03M_script03_1_M023,0.014375,0.00359126984127,1.15199436256e-05
Ses03M_script03_1_M024,0.01875,0.00473684210526,1.54632314751e-05
Ses03M_script03_1_M025,0.015,0.0046484375,1.29135131836e-05
Ses03M_script03_1_M026,0.008125,0.00189285714286,3.96917517007e-06
Ses03M_script03_1_M027,0.014375,0.00420833333333,1.57013888889e-05
Ses03M_script03_1_M028,0.01375,0.00271990740741,8.74070323217e-06
Ses03M_script03_1_M029,0.006875,0.00346153846154,6.40717455621e-06
Ses03M_script03_1_M030,0.01125,0.00517045454545,1.34297520661e-05
Ses03M_script03_1_M031,0.015,0.00599537037037,2.0377872085e-05
Ses03M_script03_1_M032,0.01375,0.00463235294118,1.70523356401e-05
Ses03M_script03_1_M033,0.00875,0.00245689655172,5.25137485137e-06
Ses03M_script03_1_M034,0.010625,0.003775,9.04625e-06
Ses03M_script03_1_M035,0.01375,0.00522727272727,1.55733471074e-05
Ses03M_script03_1_M036,0.01125,0.0025,9.30989583333e-06
Ses03M_script03_1_M037,0.015625,0.005625,2.23011363636e-05
Ses03M_script03_1_M038,0.015625,0.00591346153846,1.98687130178e-05
Ses03M_script03_2_F000,0.01625,0.00683712121212,2.65610651974e-05
Ses03M_script03_2_F001,0.014375,0.00389583333333,1.23875868056e-05
Ses03M_script03_2_F002,0.02,0.0055487804878,3.99617972933e-05
Ses03M_script03_2_F003,0.015,0.00571220930233,1.99415224446e-05
Ses03M_script03_2_F004,0.020625,0.0080078125,3.69979858398e-05
Ses03M_script03_2_F005,0.020625,0.00645833333333,3.27951388889e-05
Ses03M_script03_2_F006,0.016875,0.00384943181818,2.08264059272e-05
Ses03M_script03_2_F007,0.02625,0.00769230769231,4.62971523669e-05
Ses03M_script03_2_F008,0.019375,0.00950255102041,2.70723786964e-05
Ses03M_script03_2_F009,0.014375,0.0090625,1.48297991071e-05
Ses03M_script03_2_F010,0.020625,0.00821180555556,5.85536627122e-05
Ses03M_script03_2_F011,0.025625,0.00727272727273,4.14611311983e-05
Ses03M_script03_2_F012,0.025,0.0111458333333,5.13302951389e-05
Ses03M_script03_2_F013,0.02,0.00836956521739,2.05074432892e-05
Ses03M_script03_2_F014,0.02,0.0087109375,3.74740600586e-05
Ses03M_script03_2_F015,0.01625,0.011375,8.55208333333e-06
Ses03M_script03_2_F016,0.020625,0.007375,2.53359375e-05
Ses03M_script03_2_F017,0.023125,0.0075,3.60795454545e-05
Ses03M_script03_2_F018,0.02,0.00923913043478,3.86873818526e-05
Ses03M_script03_2_F019,0.020625,0.012175,2.94725e-05
Ses03M_script03_2_F020,0.025,0.011,4.321875e-05
Ses03M_script03_2_F021,0.023125,0.0116964285714,4.78475765306e-05
Ses03M_script03_2_F022,0.018125,0.00740625,1.78623046875e-05
Ses03M_script03_2_F023,0.02375,0.00769097222222,4.83467761381e-05
Ses03M_script03_2_F024,0.0175,0.008425,1.794125e-05
Ses03M_script03_2_F025,0.02,0.00661764705882,3.06552768166e-05
Ses03M_script03_2_F026,0.0225,0.00406762295082,3.26667898414e-05
Ses03M_script03_2_F027,0.02,0.01162109375,2.712059021e-05
Ses03M_script03_2_F028,0.0175,0.00777173913043,2.50620274102e-05
Ses03M_script03_2_F029,0.02,0.007703125,3.03981933594e-05
Ses03M_script03_2_F030,0.01875,0.00705882352941,1.69009515571e-05
Ses03M_script03_2_F031,0.013125,0.00390625,1.1137120864e-05
Ses03M_script03_2_F032,0.018125,0.00638157894737,2.97113054017e-05
Ses03M_script03_2_F033,0.02125,0.00686046511628,3.28032044348e-05
Ses03M_script03_2_F034,0.02125,0.0099375,3.245703125e-05
Ses03M_script03_2_F035,0.018125,0.00860465116279,2.15995132504e-05
Ses03M_script03_2_F036,0.025,0.0100297619048,5.59328939909e-05
Ses03M_script03_2_F037,0.01125,0.00571875,9.0732421875e-06
