session,max(f0(f0)),mean(f0(f0)),var(f0(f0))
Ses03M_impro06_F001,172.265625,46.6366782707,4340.54876559
Ses03M_impro06_F002,430.6640625,32.9501363255,3312.49493252
Ses03M_impro06_F003,172.265625,29.4176682692,2307.59074158
Ses03M_impro06_F004,2670.1171875,39.1883886256,19173.7932216
Ses03M_impro06_F005,258.3984375,30.146484375,2738.7963295
Ses03M_impro06_F006,1205.859375,43.5502984551,9578.98855962
Ses03M_impro06_F007,430.6640625,46.0555912596,4553.95060166
Ses03M_impro06_F008,344.53125,45.4858672753,5349.89726738
Ses03M_impro06_F009,430.6640625,39.0498502267,4952.19802667
Ses03M_impro06_F010,3014.6484375,59.5293508699,20042.4363019
Ses03M_impro06_F011,689.0625,39.3446180556,6786.7712327
Ses03M_impro06_F012,258.3984375,28.909629109,2681.13303445
Ses03M_impro06_F013,3100.78125,51.201171875,13938.9872551
Ses03M_impro06_F014,2153.3203125,27.1158854167,18526.2911055
Ses03M_impro06_F015,1119.7265625,28.0729166667,6301.04556613
Ses03M_impro06_F016,516.796875,59.5843442207,6705.4436263
Ses03M_impro06_F017,2928.515625,97.0278937947,142149.915967
Ses03M_impro06_F018,258.3984375,44.43359375,4502.4394989
Ses03M_impro06_F019,2239.453125,37.6105542453,16302.7270471
Ses03M_impro06_F020,258.3984375,24.7329160392,2352.84795746
Ses03M_impro06_M000,258.3984375,43.4037410248,3326.75159321
Ses03M_impro06_M001,430.6640625,45.4520089286,5482.75227449
Ses03M_impro06_M002,1378.125,87.9461348684,61299.9349198
Ses03M_impro06_M003,3273.046875,68.4853001645,60113.2389911
Ses03M_impro06_M004,258.3984375,48.683763587,3506.07816123
Ses03M_impro06_M005,172.265625,47.1381392045,3133.06487142
Ses03M_impro06_M006,344.53125,57.3202433628,4225.16618684
Ses03M_impro06_M007,1205.859375,38.0139228352,7175.74149719
Ses03M_impro06_M008,516.796875,65.8714278895,6532.38221692
Ses03M_impro06_M009,344.53125,44.1320960699,4207.74527526
Ses03M_impro06_M010,3273.046875,65.2905142881,35797.0165927
Ses03M_impro06_M011,430.6640625,72.9413006757,6153.18111645
Ses03M_impro06_M012,344.53125,57.3486328125,5095.20471096
Ses03M_impro06_M013,344.53125,66.6120582652,5529.76196182
Ses03M_impro06_M014,430.6640625,63.9404296875,8497.18987942
Ses03M_impro06_M015,344.53125,48.7330386513,5800.48096147
Ses03M_impro06_M016,3359.1796875,60.930440512,42166.9460855
Ses03M_impro06_M017,344.53125,40.2046191248,3361.56042455
Ses03M_impro06_M018,3186.9140625,48.4409820705,19308.851097
Ses03M_impro06_M019,344.53125,58.2201656879,5167.35406294
Ses03M_impro06_M020,3531.4453125,56.5570877259,32599.5366275
Ses03M_impro06_M021,516.796875,67.6066537921,7992.58075719
Ses03M_impro06_M022,3703.7109375,69.5862458882,71591.550011
Ses03M_impro06_M023,344.53125,31.4003164557,2845.53335025
Ses03M_impro06_M024,172.265625,36.1115828804,2589.70381407
Ses03M_impro06_M025,2670.1171875,66.8703835227,31179.3529922
Ses03M_impro06_M026,1378.125,79.3615939349,8501.8328252
Ses03M_impro06_M027,344.53125,42.2064012097,3631.76740791
Ses03M_impro06_M028,516.796875,60.3621517319,8050.80057904
Ses03M_impro06_M029,172.265625,33.017578125,2402.88677216
Ses03M_impro06_M030,172.265625,30.9691011236,2264.09051021
Ses03M_impro06_M031,2239.453125,96.7631279668,82879.6388319
Ses03M_impro06_M032,344.53125,65.1398689516,6632.47599686
Ses03M_impro07_F000,775.1953125,193.526255934,22978.4402128
Ses03M_impro07_F001,2842.3828125,147.908395236,77821.6578281
Ses03M_impro07_F002,430.6640625,91.9070792598,7924.3192217
Ses03M_impro07_F003,4220.5078125,302.601160538,131458.387872
Ses03M_impro07_F004,2411.71875,138.900991587,43216.5361862
Ses03M_impro07_F005,3789.84375,248.253689482,100198.745768
Ses03M_impro07_F006,1981.0546875,310.613111413,87958.8403366
Ses03M_impro07_F007,1636.5234375,226.098632812,38881.9108825
Ses03M_impro07_F008,689.0625,164.899002878,24057.0323933
Ses03M_impro07_F009,4048.2421875,241.434413467,112673.736217
Ses03M_impro07_F010,516.796875,116.767678802,17379.2091183
Ses03M_impro07_F011,602.9296875,172.604730561,20328.7335383
Ses03M_impro07_F012,3100.78125,167.937342965,83117.2503858
Ses03M_impro07_F013,4306.640625,149.549278846,47287.8197254
Ses03M_impro07_F014,1464.2578125,160.316564306,31205.1255871
Ses03M_impro07_F015,689.0625,187.125599042,27748.0515843
Ses03M_impro07_F016,3703.7109375,126.988417608,48739.4690934
Ses03M_impro07_F017,1894.921875,141.549144072,27559.1086511
Ses03M_impro07_F018,947.4609375,231.989792158,31392.6584222
Ses03M_impro07_F019,430.6640625,105.011237158,9145.84535487
Ses03M_impro07_F020,775.1953125,139.734777361,25878.8973219
Ses03M_impro07_F021,2670.1171875,174.318628115,36294.3529284
Ses03M_impro07_F022,430.6640625,79.6496975806,6260.01276657
Ses03M_impro07_F023,775.1953125,92.6294479927,10264.7763385
Ses03M_impro07_M000,344.53125,92.353515625,11790.2651787
Ses03M_impro07_M001,516.796875,76.0705680491,7768.29112137
Ses03M_impro07_M002,4565.0390625,128.44630955,86081.5713093
Ses03M_impro07_M003,689.0625,238.205475233,17646.8592323
Ses03M_impro07_M004,689.0625,255.879934211,26588.7567409
Ses03M_impro07_M005,516.796875,236.500264831,16935.9327863
Ses03M_impro07_M006,516.796875,80.2601207386,10545.8194953
Ses03M_impro07_M007,516.796875,120.349957192,14784.8204077
Ses03M_impro07_M008,2928.515625,238.494536043,70894.6929229
Ses03M_impro07_M009,344.53125,50.6663602941,4653.41604592
Ses03M_impro07_M010,3014.6484375,273.646830144,211719.741807
Ses03M_impro07_M011,3617.578125,204.819758858,149303.60802
Ses03M_impro07_M012,2153.3203125,106.328719106,30781.4323625
Ses03M_impro07_M013,3531.4453125,197.247505188,49489.4449482
Ses03M_impro07_M014,3962.109375,160.146435302,136952.938099
Ses03M_impro07_M015,3617.578125,162.152865638,65796.4441945
Ses03M_impro07_M016,430.6640625,49.107395362,5242.31166976
Ses03M_impro07_M017,3273.046875,107.337622549,59079.0412079
Ses03M_impro07_M018,2583.984375,135.13160489,27516.3984994
Ses03M_impro07_M019,861.328125,72.6473721591,19189.6143038
Ses03M_impro07_M020,3359.1796875,155.780264744,93652.779238
Ses03M_impro07_M021,602.9296875,269.098165761,26058.890157
Ses03M_impro07_M022,602.9296875,138.608685662,15294.6892247
Ses03M_impro07_M023,3703.7109375,198.305777616,271151.292173
Ses03M_impro07_M024,3531.4453125,178.358621383,173006.028183
Ses03M_impro07_M025,3531.4453125,130.434240576,66063.0579287
Ses03M_impro07_M026,516.796875,68.6057867006,8017.45597191
Ses03M_impro08a_F000,4220.5078125,257.761091107,88077.0063283
Ses03M_impro08a_F001,3617.578125,224.87543061,72163.5429018
Ses03M_impro08a_F002,1464.2578125,220.942795445,55139.7702192
Ses03M_impro08a_F003,1981.0546875,140.944602273,21763.9666971
Ses03M_impro08a_F004,3531.4453125,83.4056522098,108006.486463
Ses03M_impro08a_F005,430.6640625,45.1171875,5713.0279541
Ses03M_impro08a_F006,3703.7109375,236.122710129,100259.604319
Ses03M_impro08a_F007,3531.4453125,251.660775634,72841.3880044
Ses03M_impro08a_F008,1550.390625,199.819446631,34690.6107302
Ses03M_impro08a_F009,4048.2421875,292.238562092,160512.751546
Ses03M_impro08a_F010,1894.921875,170.632775474,30165.0260863
Ses03M_impro08a_F011,2670.1171875,194.15416151,87200.5706314
Ses03M_impro08a_F012,947.4609375,138.411684783,31032.4156093
Ses03M_impro08a_F013,3789.84375,242.565199908,184309.071486
Ses03M_impro08a_F014,3617.578125,214.221436246,95131.315094
Ses03M_impro08a_F015,2756.25,238.148211051,135996.626141
Ses03M_impro08a_F016,430.6640625,55.494966443,9666.80880436
Ses03M_impro08a_F017,3962.109375,133.746603261,58051.4956152
Ses03M_impro08a_F018,1894.921875,311.520743534,63151.0677923
Ses03M_impro08a_F019,602.9296875,120.169165827,14417.1469343
Ses03M_impro08a_F020,3617.578125,158.566256284,54131.4129706
Ses03M_impro08a_F021,2670.1171875,213.285487151,43022.1420692
Ses03M_impro08a_F022,516.796875,103.487931437,13097.042057
Ses03M_impro08a_F023,3531.4453125,214.255371094,194589.392656
Ses03M_impro08a_F024,775.1953125,165.845788043,26470.0791876
Ses03M_impro08a_F025,775.1953125,176.921452703,31171.9142058
Ses03M_impro08a_F026,3875.9765625,304.803005383,107496.677473
Ses03M_impro08a_F027,4392.7734375,210.295625746,118069.982472
Ses03M_impro08a_F028,2411.71875,122.525185033,52549.1106015
Ses03M_impro08a_F029,1033.59375,146.352787341,41452.5683253
Ses03M_impro08a_F030,689.0625,79.8469859467,21661.0237694
Ses03M_impro08a_F031,1464.2578125,167.640535596,43701.563654
Ses03M_impro08a_F032,3789.84375,244.986028741,273686.202173
Ses03M_impro08a_F033,4048.2421875,93.2122217466,89687.6163021
Ses03M_impro08a_F034,3617.578125,237.675552321,98391.0772148
Ses03M_impro08a_F035,3186.9140625,212.818107057,70641.4738683
Ses03M_impro08a_M000,3531.4453125,82.1661698191,44765.8797232
Ses03M_impro08a_M001,689.0625,85.6977982955,17385.4253312
Ses03M_impro08a_M002,3186.9140625,121.11328125,63335.6014252
Ses03M_impro08a_M003,344.53125,55.9143794749,6541.11992087
Ses03M_impro08a_M004,3789.84375,179.590702896,137793.574207
Ses03M_impro08a_M005,947.4609375,223.399225504,34501.0418493
Ses03M_impro08a_M006,3531.4453125,125.874523115,36806.8774492
Ses03M_impro08a_M007,947.4609375,233.972714552,35656.1485183
Ses03M_impro08a_M008,2411.71875,116.60361482,32021.1492653
Ses03M_impro08a_M009,861.328125,135.066236413,26893.8945518
Ses03M_impro08a_M010,947.4609375,97.4628712871,12117.4731076
Ses03M_impro08a_M011,2928.515625,194.778882884,33210.8652547
Ses03M_impro08a_M012,3531.4453125,128.746754119,51030.1534509
Ses03M_impro08a_M013,3014.6484375,140.076816205,28601.0845914
Ses03M_impro08a_M014,1119.7265625,349.645385742,53180.992141
Ses03M_impro08a_M015,3531.4453125,174.755012645,45257.4341414
Ses03M_impro08a_M016,947.4609375,136.624461207,19707.1775783
Ses03M_impro08a_M017,689.0625,208.816449493,35101.3232399
Ses03M_impro08a_M018,516.796875,71.0963442837,7572.8594805
Ses03M_impro08a_M019,1033.59375,154.435360636,24411.6196366
Ses03M_impro08a_M020,1378.125,254.310300736,43148.6754168
Ses03M_impro08a_M021,861.328125,140.319209861,19344.7692571
Ses03M_impro08a_M022,2928.515625,96.4558462079,32875.4142595
Ses03M_impro08a_M023,2670.1171875,79.8938160211,19874.0751103
Ses03M_impro08a_M024,775.1953125,87.1988126547,20070.1891346
Ses03M_impro08a_M025,4134.375,82.5596172216,93694.9028788
Ses03M_impro08a_M026,3962.109375,111.298122176,119208.133785
Ses03M_impro08a_M027,3359.1796875,158.228459326,37086.4376662
Ses03M_impro08b_F000,3445.3125,182.475897606,101076.391832
Ses03M_impro08b_F001,3703.7109375,269.297960069,164813.479995
Ses03M_impro08b_F002,1722.65625,261.356763953,40074.6605657
Ses03M_impro08b_F003,1981.0546875,180.693493151,63548.2481564
Ses03M_impro08b_F004,1894.921875,291.996343085,45041.7542792
Ses03M_impro08b_F005,2928.515625,251.66015625,40859.2700958
Ses03M_impro08b_F006,2842.3828125,177.326059517,40038.0596267
Ses03M_impro08b_F007,3962.109375,232.258628731,40286.5419496
Ses03M_impro08b_F008,3100.78125,282.143646816,72326.0893538
Ses03M_impro08b_F009,1981.0546875,160.139525127,24952.1825177
Ses03M_impro08b_F010,775.1953125,169.299181273,22329.9119959
Ses03M_impro08b_F011,3531.4453125,192.091422488,30007.7069414
Ses03M_impro08b_F012,1981.0546875,272.986311099,43986.2386335
Ses03M_impro08b_F013,3962.109375,313.362566877,129046.224075
Ses03M_impro08b_F014,1205.859375,217.028831496,48703.4073905
Ses03M_impro08b_F015,1033.59375,290.447856105,46706.5940927
Ses03M_impro08b_F016,602.9296875,235.929008152,15049.645725
Ses03M_impro08b_F017,2067.1875,252.26397847,50719.0262013
Ses03M_impro08b_F018,1550.390625,227.809214369,49262.9503231
Ses03M_impro08b_F019,1894.921875,199.162116636,49222.8909153
Ses03M_impro08b_F020,430.6640625,104.202633304,8804.38790122
Ses03M_impro08b_F021,1464.2578125,155.701622596,33060.8855847
Ses03M_impro08b_F022,775.1953125,125.961143092,19638.3413648
Ses03M_impro08b_F023,344.53125,101.422660873,7843.56074742
Ses03M_impro08b_F024,430.6640625,110.779249812,8174.51856742
Ses03M_impro08b_M000,947.4609375,134.52850648,17061.0327451
Ses03M_impro08b_M001,3359.1796875,264.772088579,183883.091299
Ses03M_impro08b_M002,3100.78125,270.51345737,99414.6320267
Ses03M_impro08b_M003,3445.3125,240.699914384,76348.3299675
Ses03M_impro08b_M004,3445.3125,250.55362744,124445.707064
Ses03M_impro08b_M005,3617.578125,294.824648954,141320.078299
Ses03M_impro08b_M006,2067.1875,255.655354299,60477.4600686
Ses03M_impro08b_M007,2756.25,205.748572716,39937.3984443
Ses03M_impro08b_M008,2067.1875,147.168935644,25666.7143746
Ses03M_impro08b_M009,3617.578125,158.987894144,49668.9447502
Ses03M_impro08b_M010,4134.375,261.334783381,180774.244084
Ses03M_impro08b_M011,3186.9140625,352.396384326,161748.628713
Ses03M_impro08b_M012,3531.4453125,290.907709144,121541.99675
Ses03M_impro08b_M013,2928.515625,228.16534792,62695.5762271
Ses03M_impro08b_M014,3703.7109375,272.232750619,106333.34099
Ses03M_impro08b_M015,1464.2578125,244.988538548,41179.2162467
Ses03M_impro08b_M016,947.4609375,199.754820479,23640.6471871
Ses03M_impro08b_M017,1550.390625,217.975944321,37373.2414092
Ses03M_impro08b_M018,602.9296875,142.131004649,16770.4586552
Ses03M_impro08b_M019,3445.3125,188.976035815,63667.4573053
Ses03M_impro08b_M020,602.9296875,154.789402174,19263.1725463
Ses03M_impro08b_M021,3875.9765625,233.852817358,254675.535772
Ses03M_impro08b_M022,516.796875,140.023395722,16257.890874
Ses03M_script01_1_F000,4134.375,112.840661337,102506.632061
Ses03M_script01_1_F001,4220.5078125,139.580700816,115510.506736
Ses03M_script01_1_F002,258.3984375,49.3079144022,6277.8277298
Ses03M_script01_1_F003,516.796875,131.969572368,17509.0811986
Ses03M_script01_1_F004,947.4609375,65.0451239224,8330.03165419
Ses03M_script01_1_F005,947.4609375,57.7720083841,9057.32200232
Ses03M_script01_1_F006,4048.2421875,121.831231175,113923.557342
Ses03M_script01_1_F007,4134.375,138.398659026,79128.1941952
Ses03M_script01_1_F008,4134.375,95.3314623786,34684.2234451
Ses03M_script01_1_F009,258.3984375,33.154296875,3522.86100388
Ses03M_script01_1_F010,4134.375,128.463040865,94431.4180747
Ses03M_script01_1_F011,947.4609375,87.5525841346,14468.8402548
Ses03M_script01_1_F012,4220.5078125,77.091246547,98084.951892
Ses03M_script01_1_F013,2153.3203125,134.752193768,32222.0797771
Ses03M_script01_1_F014,3531.4453125,168.528106509,111781.101987
Ses03M_script01_1_F015,4134.375,239.910551968,128985.992415
Ses03M_script01_1_F016,3962.109375,206.187258961,168042.448369
Ses03M_script01_1_F017,2928.515625,72.9557777519,43315.2883014
Ses03M_script01_1_F018,4134.375,114.497238685,199901.242185
Ses03M_script01_1_F019,4134.375,174.343896615,390569.892849
Ses03M_script01_1_F020,3617.578125,192.513263759,84851.5744628
Ses03M_script01_1_F021,2842.3828125,165.707289023,103256.159754
Ses03M_script01_1_F022,2670.1171875,288.609200093,71172.0675003
Ses03M_script01_1_F023,2756.25,97.2153639955,55627.4920964
Ses03M_script01_1_F024,2670.1171875,237.718973706,283825.870492
Ses03M_script01_1_F025,4134.375,242.765521751,276351.681147
Ses03M_script01_1_F026,3359.1796875,192.878605769,45810.8864733
Ses03M_script01_1_F027,3359.1796875,101.277043269,32450.9113921
Ses03M_script01_1_F028,947.4609375,72.58125,14832.1306055
Ses03M_script01_1_F029,4134.375,177.708456754,248625.293801
Ses03M_script01_1_F030,1033.59375,91.9438718141,14703.8497915
Ses03M_script01_1_F031,3359.1796875,150.600316334,50734.4123317
Ses03M_script01_1_F032,3875.9765625,116.747658322,112989.154387
Ses03M_script01_1_F033,3617.578125,124.513236723,51035.5682054
Ses03M_script01_1_F034,3962.109375,214.106448544,80941.90903
Ses03M_script01_1_F035,2756.25,55.9139476103,27406.2973983
Ses03M_script01_1_F036,344.53125,50.783507948,4839.89670966
Ses03M_script01_1_F037,1205.859375,99.1189903846,24735.9061857
Ses03M_script01_1_F038,4134.375,221.606606995,242043.972611
Ses03M_script01_1_F039,2928.515625,101.571712854,40238.7614571
Ses03M_script01_1_F040,430.6640625,51.6191371924,5849.55340507
Ses03M_script01_1_F041,2239.453125,62.3392178867,32675.282461
Ses03M_script01_1_F042,2928.515625,161.672678301,81121.3302152
Ses03M_script01_1_F043,3359.1796875,235.710773601,144351.940902
Ses03M_script01_1_F044,689.0625,94.921875,16047.4205017
Ses03M_script01_1_F045,3962.109375,78.7800114329,68760.3993969
Ses03M_script01_1_F046,3445.3125,34.5689987388,28929.5537786
Ses03M_script01_1_M000,2842.3828125,49.708488806,23070.6187839
Ses03M_script01_1_M001,516.796875,55.4268551737,6453.59209532
Ses03M_script01_1_M002,1291.9921875,91.6465046497,19505.078497
Ses03M_script01_1_M003,2842.3828125,78.2604586694,29673.3011291
Ses03M_script01_1_M004,1119.7265625,53.615814121,7751.2064658
Ses03M_script01_1_M005,344.53125,48.269059354,5163.64582229
Ses03M_script01_1_M006,344.53125,38.28125,3569.56894333
Ses03M_script01_1_M007,2497.8515625,59.0936511076,12322.3234106
Ses03M_script01_1_M008,3100.78125,105.999561362,23719.4262435
Ses03M_script01_1_M009,3014.6484375,101.037397541,31196.5286267
Ses03M_script01_1_M010,3875.9765625,140.954059103,56085.682686
Ses03M_script01_1_M011,3100.78125,153.119357127,54771.8330506
Ses03M_script01_1_M012,602.9296875,113.881785599,12557.1759049
Ses03M_script01_1_M013,2583.984375,70.1948511319,35350.6744323
Ses03M_script01_1_M014,3962.109375,186.821589124,139036.836491
Ses03M_script01_1_M015,3531.4453125,90.3125676993,121332.986823
Ses03M_script01_1_M016,3531.4453125,198.337216228,78415.9804391
Ses03M_script01_1_M017,430.6640625,67.4003031716,9836.18634505
Ses03M_script01_1_M018,172.265625,28.823972687,2119.19828478
Ses03M_script01_1_M019,2756.25,45.0476694915,21790.1026357
Ses03M_script01_1_M020,3703.7109375,154.461635824,184657.198862
Ses03M_script01_1_M021,3014.6484375,138.533809267,70803.1924131
Ses03M_script01_1_M022,3703.7109375,205.31391001,168976.281767
Ses03M_script01_1_M023,1894.921875,99.8288427562,37588.3172067
Ses03M_script01_1_M024,4134.375,150.285144659,203568.568324
Ses03M_script01_1_M025,3531.4453125,93.2540292815,97007.8567604
Ses03M_script01_1_M026,1119.7265625,97.6537619427,20493.5925416
Ses03M_script01_1_M027,1119.7265625,65.1082677165,17433.3353283
Ses03M_script01_1_M028,3617.578125,76.4372341296,72676.8691244
Ses03M_script01_1_M029,430.6640625,55.6085526316,5810.32254121
Ses03M_script01_1_M030,2842.3828125,71.77734375,43878.6067585
Ses03M_script01_1_M031,2411.71875,102.550073406,39204.7910566
Ses03M_script01_1_M032,2497.8515625,102.083333333,28321.9358656
Ses03M_script01_1_M033,430.6640625,57.421875,6759.40704346
Ses03M_script01_1_M034,3703.7109375,120.911815068,146301.389019
Ses03M_script01_1_M035,2842.3828125,55.2230067013,30310.9450335
Ses03M_script01_1_M036,516.796875,68.9688920455,7733.95674159
Ses03M_script01_1_M037,516.796875,80.563023239,13675.880707
Ses03M_script01_1_M038,3014.6484375,68.6079545455,40469.8534248
Ses03M_script01_1_M039,3789.84375,88.2624699519,100088.948851
Ses03M_script01_1_M040,3445.3125,150.689269163,46560.229554
Ses03M_script01_1_M041,3875.9765625,198.038772988,220247.935445
Ses03M_script01_1_M042,516.796875,72.4260191552,7347.58813486
Ses03M_script01_1_M043,3359.1796875,46.703125,28450.4724731
Ses03M_script01_1_M044,3014.6484375,49.3828125,26623.4908447
Ses03M_script01_1_M045,3789.84375,156.307983398,187551.842546
Ses03M_script01_1_M046,516.796875,36.4936289863,4042.24220002
Ses03M_script01_1_M047,430.6640625,35.1144738346,3066.38700038
Ses03M_script01_2_F000,516.796875,75.0189012097,14618.4765104
Ses03M_script01_2_F001,3531.4453125,267.5859375,273259.416138
Ses03M_script01_2_F002,3962.109375,227.018392745,262086.626422
Ses03M_script01_2_F003,430.6640625,43.4900102459,4043.70812014
Ses03M_script01_2_F004,689.0625,50.0126008065,8124.46381473
Ses03M_script01_2_F005,1894.921875,54.865421661,16807.2919565
Ses03M_script01_2_F006,2756.25,242.11624232,190521.639342
Ses03M_script01_2_F007,3962.109375,174.42448084,167591.995312
Ses03M_script01_2_F008,3789.84375,97.0539585825,89350.7770437
Ses03M_script01_2_F009,3875.9765625,127.24165483,119083.345567
Ses03M_script01_2_F010,516.796875,68.5056322674,6544.54048285
Ses03M_script01_2_F011,3359.1796875,100.347885468,106246.802268
Ses03M_script01_2_F012,4048.2421875,209.943953804,116801.578399
Ses03M_script01_2_F013,3875.9765625,233.065257353,66276.1950333
Ses03M_script01_2_F014,3359.1796875,134.326171875,43986.4039421
Ses03M_script01_2_F015,2583.984375,248.522399102,107562.711942
Ses03M_script01_2_F016,775.1953125,126.665900735,21835.5830367
Ses03M_script01_2_F017,4048.2421875,268.570064109,77589.5951337
Ses03M_script01_2_F018,3962.109375,140.486343034,202848.306606
Ses03M_script01_2_F019,516.796875,75.214568662,13429.7923289
Ses03M_script01_2_M000,516.796875,108.845917166,16887.9506695
Ses03M_script01_2_M001,3617.578125,211.437728557,234113.05048
Ses03M_script01_2_M002,3875.9765625,209.90721401,181232.045286
Ses03M_script01_2_M003,516.796875,144.761029412,19318.0633334
Ses03M_script01_2_M004,861.328125,113.303463653,20706.4044095
Ses03M_script01_2_M005,516.796875,74.0439967105,15993.1379408
Ses03M_script01_2_M006,516.796875,92.9762414384,11233.9019214
Ses03M_script01_2_M007,430.6640625,54.3263561321,4807.45624503
Ses03M_script01_2_M008,2325.5859375,84.287109375,34070.363903
Ses03M_script01_2_M009,3703.7109375,63.8364912365,26617.7264697
Ses03M_script01_2_M010,775.1953125,185.613692434,23618.5862417
Ses03M_script01_2_M011,1464.2578125,45.2197265625,12854.7229528
Ses03M_script01_2_M012,3531.4453125,254.612379808,150226.343821
Ses03M_script01_2_M013,1033.59375,43.06640625,6616.07414929
Ses03M_script01_2_M014,1722.65625,239.60285223,39457.9973378
Ses03M_script01_2_M015,602.9296875,159.905759529,26628.3252873
Ses03M_script01_2_M016,2411.71875,176.322605299,163279.13127
Ses03M_script01_2_M017,1550.390625,129.19921875,30796.2093761
Ses03M_script01_3_F000,3789.84375,101.885716261,80527.7085228
Ses03M_script01_3_F001,430.6640625,82.4533525485,10214.4064022
Ses03M_script01_3_F002,947.4609375,46.3975094959,10246.1969149
Ses03M_script01_3_F003,3359.1796875,44.3229857427,58094.7964354
Ses03M_script01_3_F004,947.4609375,44.7979997568,8568.14397354
Ses03M_script01_3_F005,3703.7109375,166.445840372,226441.912244
Ses03M_script01_3_F006,1205.859375,43.9975717905,12280.3561763
Ses03M_script01_3_F007,4220.5078125,119.005189325,150561.243078
Ses03M_script01_3_F008,3617.578125,78.2317405523,39897.8225859
Ses03M_script01_3_F009,3703.7109375,149.974524457,189459.750314
Ses03M_script01_3_F010,1033.59375,80.6795987216,9761.71426044
Ses03M_script01_3_F011,172.265625,30.66328125,2828.54476868
Ses03M_script01_3_F012,1033.59375,44.7319578729,6811.51160601
Ses03M_script01_3_F013,1033.59375,125.539981618,19653.0579036
Ses03M_script01_3_F014,4306.640625,145.5078125,99026.4892578
Ses03M_script01_3_F015,430.6640625,44.1460654596,5077.34460448
Ses03M_script01_3_F016,516.796875,60.7826870819,6751.420285
Ses03M_script01_3_F017,3703.7109375,129.924242424,64119.3361169
Ses03M_script01_3_F018,430.6640625,59.1809696389,6497.65356722
Ses03M_script01_3_F019,775.1953125,128.163257088,31070.1890447
Ses03M_script01_3_F020,1722.65625,184.630703604,33445.8991715
Ses03M_script01_3_F021,1119.7265625,75.0189012097,31855.3633348
Ses03M_script01_3_F022,1894.921875,128.043073616,37926.9697928
Ses03M_script01_3_F023,430.6640625,52.8542258523,6817.22851824
Ses03M_script01_3_F024,430.6640625,71.1638621795,6814.33748525
Ses03M_script01_3_F025,4134.375,137.94708252,195963.023098
Ses03M_script01_3_F026,775.1953125,60.5463005515,11586.4516984
Ses03M_script01_3_F027,516.796875,65.234375,7722.32055664
Ses03M_script01_3_F028,3014.6484375,122.549258961,214666.354709
Ses03M_script01_3_F029,258.3984375,50.1136363636,4880.50716179
Ses03M_script01_3_F030,3186.9140625,63.4033203125,95104.2503119
Ses03M_script01_3_F031,3359.1796875,63.8396139706,52185.6572346
Ses03M_script01_3_F032,3875.9765625,132.652656987,52742.4772745
Ses03M_script01_3_F033,3962.109375,213.020101826,124857.982202
Ses03M_script01_3_F034,3014.6484375,84.7351198022,86285.5742552
Ses03M_script01_3_M000,3789.84375,103.359375,146918.760149
Ses03M_script01_3_M001,3531.4453125,60.7267311151,60751.3911102
Ses03M_script01_3_M002,430.6640625,35.0108194694,4725.34356246
Ses03M_script01_3_M003,516.796875,57.2401602057,9777.00371903
Ses03M_script01_3_M004,430.6640625,39.2619534011,6296.80133089
Ses03M_script01_3_M005,3789.84375,113.651516155,111927.680846
Ses03M_script01_3_M006,172.265625,46.3551136364,3408.60506219
Ses03M_script01_3_M007,775.1953125,56.3721149452,6641.66481338
Ses03M_script01_3_M008,1291.9921875,67.7940955529,13003.3749201
Ses03M_script01_3_M009,947.4609375,50.4439490766,4771.00900736
Ses03M_script01_3_M010,947.4609375,69.7128448997,15486.1605239
Ses03M_script01_3_M011,1894.921875,128.3203125,45848.0072021
Ses03M_script01_3_M012,3875.9765625,93.7426700547,77071.5661365
Ses03M_script01_3_M013,3014.6484375,73.1166844612,30061.7094093
Ses03M_script01_3_M014,258.3984375,50.4552504596,2963.86329154
Ses03M_script01_3_M015,172.265625,35.3657905629,2286.73118912
Ses03M_script01_3_M016,430.6640625,68.3472759956,5636.27144007
Ses03M_script01_3_M017,430.6640625,48.1907634494,3781.7767776
Ses03M_script01_3_M018,344.53125,39.4071691176,2966.2768618
Ses03M_script01_3_M019,1033.59375,51.5117145179,8197.53229816
Ses03M_script01_3_M020,1119.7265625,77.779414736,19612.5879226
Ses03M_script01_3_M021,2411.71875,49.5121067881,12071.8322525
Ses03M_script01_3_M022,3531.4453125,58.096292995,74921.1934547
Ses03M_script01_3_M023,3531.4453125,83.1351508121,79636.1918612
Ses03M_script01_3_M024,430.6640625,40.2797564338,3679.84509683
Ses03M_script01_3_M025,3359.1796875,59.0971610915,32347.9404309
Ses03M_script01_3_M026,3014.6484375,59.0129093199,31574.8668763
Ses03M_script01_3_M027,3273.046875,58.5053066038,44449.7818368
Ses03M_script01_3_M028,3789.84375,61.4863751883,49916.7868655
Ses03M_script01_3_M029,258.3984375,37.4251198083,2486.55934606
Ses03M_script01_3_M030,3186.9140625,64.0443118732,24075.1191578
Ses03M_script01_3_M031,3617.578125,73.8776740772,74606.0430566
Ses03M_script01_3_M032,3789.84375,79.8586883907,68310.493739
Ses03M_script01_3_M033,3789.84375,90.7470703125,86396.2149162
Ses03M_script01_3_M034,2928.515625,64.3337673611,56234.8223321
Ses03M_script01_3_M035,3273.046875,114.016162001,104797.357835
Ses03M_script01_3_M036,2842.3828125,67.753462358,11671.0129996
Ses03M_script01_3_M037,3789.84375,123.138020833,72629.3855301
Ses03M_script01_3_M038,3789.84375,115.6518393,172133.035445
