session,max(f0(f0)),mean(f0(f0)),var(f0(f0))
Ses03F_script03_2_M017,371.447753906,90.4614586417,8215.80630042
Ses03F_script03_2_M018,355.297851562,64.6979535853,6705.28767702
Ses03F_script03_2_M019,462.963867188,93.5105215112,13766.4692242
Ses03F_script03_2_M020,129.19921875,40.5871644489,1429.27721865
Ses03F_script03_2_M021,436.047363281,66.7864338303,3172.94108211
Ses03F_script03_2_M022,3536.82861328,296.172804658,480495.843351
Ses03F_script03_2_M023,602.9296875,107.380425452,13542.0778976
Ses03F_script03_2_M024,662.145996094,137.625254755,36335.959283
Ses03F_script03_2_M025,355.297851562,97.5812988281,17598.7177321
Ses03F_script03_2_M026,344.53125,73.0519409685,3967.58997912
Ses03F_script03_2_M027,301.46484375,82.7926993519,3807.18927534
Ses03F_script03_2_M028,532.946777344,105.050551632,13530.6338543
Ses03F_script03_2_M029,570.629882812,160.028890193,19877.4657563
Ses03F_script03_2_M030,516.796875,191.403253811,18932.3038229
Ses03F_script03_2_M031,839.794921875,178.586320222,35091.6952306
Ses03F_script03_2_M032,441.430664062,111.547363463,18744.3992028
Ses03F_script03_2_M033,360.681152344,106.902794337,8555.25362011
Ses03F_script03_2_M034,403.747558594,73.8727573874,9610.1825
Ses03F_script03_2_M035,172.265625,57.7461753493,2138.64349475
Ses03F_script03_2_M036,436.047363281,100.416147691,9922.63391581
Ses03F_script03_2_M037,387.59765625,69.6345402644,6135.23830324
Ses03F_script03_2_M038,468.347167969,93.6836805145,8094.15403885
Ses03F_script03_2_M039,403.747558594,146.279318587,5998.49931009
Ses03F_script03_2_M040,764.163736816,152.567104402,22533.6979861
Ses03F_script03_2_M041,791.345214844,230.636038756,19671.5515182
Ses03F_script03_2_M042,3687.56103516,265.05764268,174741.685018
Ses03F_script03_2_M043,1232.77587891,353.952026367,48607.9918128
Ses03F_script03_2_M044,678.295898438,216.031868507,20003.2168024
Ses03M_impro01_F000,516.796875,78.9655861839,14165.858672
Ses03M_impro01_F001,403.747558594,109.982080525,12957.6877796
Ses03M_impro01_F002,522.180175781,136.626102346,21702.4000533
Ses03M_impro01_F003,576.013183594,274.278493374,19137.3920205
Ses03M_impro01_F004,829.028320312,275.05347944,35115.3100165
Ses03M_impro01_F005,1200.47607422,228.580377423,36927.7039751
Ses03M_impro01_F006,209.948730469,74.717819791,5553.09286665
Ses03M_impro01_F007,344.53125,93.7608628639,7438.55691149
Ses03M_impro01_F008,802.111816406,243.553595608,44781.9220321
Ses03M_impro01_F009,489.880371094,168.911738341,10825.7698502
Ses03M_impro01_F010,1022.82714844,281.893195248,46299.5465643
Ses03M_impro01_F011,829.028320312,221.975974714,26257.1697011
Ses03M_impro01_F012,807.495117188,201.266599088,34343.6146961
Ses03M_impro01_F013,791.345214844,202.089761597,26883.9943666
Ses03M_impro01_F014,473.73046875,231.352180372,18778.6753184
Ses03M_impro01_F015,602.9296875,215.519317845,21324.1767889
Ses03M_impro01_F016,742.895507812,187.393806853,29096.1480044
Ses03M_impro01_F017,409.130859375,137.890964121,10511.0913196
Ses03M_impro01_F018,403.747558594,145.947246696,10545.4784369
Ses03M_impro01_F019,500.646972656,275.183396149,16662.476316
Ses03M_impro01_F020,285.314941406,44.1596414,4364.79332553
Ses03M_impro01_F021,3063.09814453,238.900085572,103238.91053
Ses03M_impro01_F022,629.846191406,304.034466127,23759.9621919
Ses03M_impro01_F023,1588.07373047,379.122974451,72808.966567
Ses03M_impro01_F024,850.561523438,322.44526887,50304.8972559
Ses03M_impro01_F025,1324.29199219,363.403940446,51463.8074064
Ses03M_impro01_M000,506.030273438,77.4080739404,5584.19573017
Ses03M_impro01_M001,414.514160156,103.647431624,8598.29024557
Ses03M_impro01_M002,296.081542969,61.3384493167,6181.3070347
Ses03M_impro01_M003,511.413574219,234.60944124,27521.1369582
Ses03M_impro01_M004,532.946777344,250.192972889,21777.7694779
Ses03M_impro01_M005,829.028320312,313.615400083,36365.9312277
Ses03M_impro01_M006,1539.62402344,227.616893403,46904.6533264
Ses03M_impro01_M007,446.813964844,147.577566517,11961.057676
Ses03M_impro01_M008,322.998046875,72.9369106325,6300.83914757
Ses03M_impro01_M009,726.745605469,171.635392064,26484.5365812
Ses03M_impro01_M010,586.779785156,182.739292733,11117.9994638
Ses03M_impro01_M011,845.178222656,266.584849492,37047.0774817
Ses03M_impro01_M012,753.662109375,179.999809948,24989.684247
Ses03M_impro01_M013,705.212402344,165.159828853,25098.1616698
Ses03M_impro01_M014,446.813964844,156.534504987,14506.8741378
Ses03M_impro01_M015,624.462890625,273.712834017,23024.5363155
Ses03M_impro01_M016,635.229492188,211.422363661,44546.6298929
Ses03M_impro01_M017,452.197265625,162.706110618,15428.6652
Ses03M_impro01_M018,769.812011719,92.0736781292,14662.1576731
Ses03M_impro01_M019,495.263671875,207.777214078,17619.8503949
Ses03M_impro01_M020,597.546386719,104.929475411,15319.8843981
Ses03M_impro01_M021,425.280761719,86.8636132826,6194.47989157
Ses03M_impro01_M022,479.113769531,214.572184803,19703.6072991
Ses03M_impro01_M023,892.295719844,222.134863412,28616.6125815
Ses03M_impro01_M024,796.728515625,205.283960924,26644.4999143
Ses03M_impro01_M025,899.011230469,333.24795602,58896.7323182
Ses03M_impro01_M026,748.278808594,256.546702665,32686.1269896
Ses03M_impro01_M027,732.12890625,319.128173393,34748.239023
Ses03M_impro01_M028,721.362304688,302.672438077,33709.864471
Ses03M_impro01_M029,904.39453125,264.345369378,76250.856544
Ses03M_impro02_F000,317.614746094,77.9145316021,10906.8233684
Ses03M_impro02_F001,398.364257812,126.118117311,14363.8827044
Ses03M_impro02_F002,258.3984375,78.8055419922,8277.23520808
Ses03M_impro02_F003,236.865234375,84.9273238545,8404.85941983
Ses03M_impro02_F004,371.447753906,106.340763526,10939.2746233
Ses03M_impro02_F005,1055.12695312,135.178207882,72359.0904292
Ses03M_impro02_F006,296.081542969,93.2926959133,12259.8573831
Ses03M_impro02_F007,301.46484375,65.3040575045,6118.11243262
Ses03M_impro02_F008,737.512207031,187.731010303,31566.8270519
Ses03M_impro02_F009,317.614746094,75.8784111792,8878.89062814
Ses03M_impro02_F010,683.679199219,136.193758167,19948.3939432
Ses03M_impro02_F011,301.46484375,106.035578801,8981.97511336
Ses03M_impro02_F012,339.147949219,103.192110151,8089.38721985
Ses03M_impro02_F013,344.53125,82.0432430448,9503.21238905
Ses03M_impro02_F014,689.0625,148.404704937,24289.3628912
Ses03M_impro02_F015,349.914550781,118.797586732,10742.0873071
Ses03M_impro02_F016,209.948730469,53.8365378458,4525.91023377
Ses03M_impro02_F017,247.631835938,88.2826073445,6995.51607393
Ses03M_impro02_F018,263.781738281,64.8516494677,7171.93773432
Ses03M_impro02_F019,452.197265625,166.362713478,12700.8721346
Ses03M_impro02_F020,238.931888545,28.1210420771,1597.79465431
Ses03M_impro02_F021,360.681152344,116.022151249,8229.53114065
Ses03M_impro02_F022,705.212402344,137.922498915,16981.9034475
Ses03M_impro02_F023,398.364257812,114.543984454,12597.9409541
Ses03M_impro02_F024,678.295898438,226.496663363,28470.0716891
Ses03M_impro02_F025,242.248535156,60.3347104504,5638.33507265
Ses03M_impro02_F026,732.12890625,150.939985039,17444.6504203
Ses03M_impro02_F027,344.53125,86.6468353938,7870.25002735
Ses03M_impro02_F028,796.728515625,128.758322303,12908.6309805
Ses03M_impro02_F029,301.46484375,101.744393941,8132.72845151
Ses03M_impro02_F030,226.098632812,63.0536583044,5653.92066927
Ses03M_impro02_F031,355.297851562,55.6324136668,7016.88304232
Ses03M_impro02_F032,269.165039062,119.120338034,8212.64080657
Ses03M_impro02_F033,317.614746094,109.05860066,10463.8583097
Ses03M_impro02_F034,258.3984375,70.7973499422,7218.05857245
Ses03M_impro02_F035,441.430664062,194.42497681,13442.8592589
Ses03M_impro02_F036,500.646972656,123.990908704,16237.4491847
Ses03M_impro02_F037,565.246582031,128.210849905,14634.657747
Ses03M_impro02_M000,91.5161132812,31.4720288608,645.90929976
Ses03M_impro02_M001,177.648925781,40.3863520055,1260.06917632
Ses03M_impro02_M002,506.030273438,47.4161922401,5454.72849472
Ses03M_impro02_M003,129.19921875,32.3397796933,693.910133471
Ses03M_impro02_M004,405.330882353,55.0684463514,6259.08567288
Ses03M_impro02_M005,301.46484375,43.2348808875,4547.0980287
Ses03M_impro02_M006,123.815917969,41.650444029,1137.52556613
Ses03M_impro02_M007,462.963867188,38.9210444352,4426.12244639
Ses03M_impro02_M008,366.064453125,138.711641464,11936.8591881
Ses03M_impro02_M009,199.182128906,51.2942083951,2158.62749598
Ses03M_impro02_M010,322.998046875,85.7990781156,5523.84531087
Ses03M_impro02_M011,344.53125,57.1868920286,8192.44871973
Ses03M_impro02_M012,333.764648438,95.6087974605,6212.55304782
Ses03M_impro02_M013,264.6,85.2348578052,4419.32461633
Ses03M_impro02_M014,96.8994140625,23.1831796082,581.001969371
Ses03M_impro02_M015,387.59765625,86.0559013232,5109.25044228
Ses03M_impro02_M016,183.032226562,61.1274953269,3747.90891591
Ses03M_impro02_M017,554.479980469,111.653513617,11382.5463353
Ses03M_impro02_M018,134.582519531,45.9510579427,2152.82920299
Ses03M_impro02_M019,139.965820312,30.0805970748,1007.47794063
Ses03M_impro02_M020,468.347167969,146.494284965,11402.6366476
Ses03M_impro02_M021,231.481933594,94.2452247856,3621.43813502
Ses03M_impro02_M022,495.263671875,113.51920964,11468.7586571
Ses03M_impro02_M023,183.032226562,52.358247387,1442.89555413
Ses03M_impro02_M024,371.447753906,111.805203109,6614.76156547
Ses03M_impro02_M025,457.580566406,81.6977179054,5292.88995998
Ses03M_impro02_M026,667.529296875,176.067968616,19034.1423094
Ses03M_impro02_M027,335.035335689,76.6651414153,4429.1549441
Ses03M_impro02_M028,129.19921875,31.9250697813,1068.37516269
Ses03M_impro02_M029,172.265625,31.5167850404,953.918759919
Ses03M_impro02_M030,392.980957031,71.3563276453,7135.48892269
Ses03M_impro02_M031,96.8994140625,23.5474038039,490.785308404
Ses03M_impro02_M032,263.781738281,38.5868887226,4836.86909934
Ses03M_impro02_M033,269.165039062,65.5184203468,6099.71023259
Ses03M_impro02_M034,322.998046875,94.6975793892,5628.95596859
Ses03M_impro02_M035,468.347167969,147.805551382,8112.74400477
Ses03M_impro02_M036,231.896033654,93.496891902,2684.45063003
Ses03M_impro02_M037,441.430664062,39.0229177935,4502.57614461
Ses03M_impro03_F000,349.914550781,55.885727086,8679.48471874
Ses03M_impro03_F001,457.580566406,109.242814124,19257.0064921
Ses03M_impro03_F002,823.645019531,310.700089964,42033.5433437
Ses03M_impro03_F003,2653.96728516,319.344222815,123549.790156
Ses03M_impro03_F004,1878.77197266,245.782577829,64202.771946
Ses03M_impro03_F005,710.595703125,246.602535431,29222.7394256
Ses03M_impro03_F006,570.629882812,133.165429135,14727.6898527
Ses03M_impro03_F007,484.497070312,164.553690957,18487.2313039
Ses03M_impro03_F008,452.197265625,117.9906723,19759.1946787
Ses03M_impro03_F009,990.52734375,193.553529158,29860.3581427
Ses03M_impro03_F010,565.246582031,270.422542375,15716.9110754
Ses03M_impro03_F011,392.980957031,102.877798507,11990.1842516
Ses03M_impro03_F012,753.662109375,179.133860674,25553.4158899
Ses03M_impro03_F013,348.157894737,154.75573088,12069.401119
Ses03M_impro03_F014,489.880371094,182.247440223,18425.1640823
Ses03M_impro03_F015,279.931640625,90.7209521299,4712.19570902
Ses03M_impro03_F016,888.244628906,193.452337449,34132.9341466
Ses03M_impro03_F017,543.713378906,123.270838435,19195.8675952
Ses03M_impro03_F018,726.745605469,108.636702666,27009.7482701
Ses03M_impro03_F019,489.880371094,172.166452619,21470.086707
Ses03M_impro03_F020,581.396484375,247.108154297,37829.1373327
Ses03M_impro03_F021,608.312988281,184.656070423,23403.1165246
Ses03M_impro03_F022,333.764648438,78.460392728,7068.48455993
Ses03M_impro03_F023,748.278808594,237.591100361,19919.7058254
Ses03M_impro03_F024,592.163085938,234.092269405,17376.0250701
Ses03M_impro03_F025,1884.15527344,209.431108192,190169.384043
Ses03M_impro03_F026,3116.93115234,284.666849094,244369.157853
Ses03M_impro03_F027,366.064453125,120.94691693,14579.0139308
Ses03M_impro03_F028,452.197265625,55.0052410623,8030.99901497
Ses03M_impro03_F029,592.163085938,228.123860141,35025.1714819
Ses03M_impro03_F030,1135.87646484,249.325440204,40543.2050682
Ses03M_impro03_F031,629.846191406,200.597587719,15473.1170612
Ses03M_impro03_F032,624.462890625,246.776056955,42061.7097881
Ses03M_impro03_F033,737.512207031,163.004353841,44918.2829724
Ses03M_impro03_F034,769.812011719,222.237696477,35708.8023846
Ses03M_impro03_F035,694.445800781,233.369302214,13354.999333
Ses03M_impro03_F036,780.578613281,186.78675135,23844.6421985
Ses03M_impro03_F037,312.231445312,90.0578081962,6201.57865965
Ses03M_impro03_F038,581.396484375,272.433718822,33890.7260131
Ses03M_impro03_F039,694.445800781,235.108161815,28684.7678161
Ses03M_impro03_F040,635.229492188,157.344519574,19729.7255607
Ses03M_impro03_F041,484.497070312,143.706135991,14655.446402
Ses03M_impro03_F042,554.479980469,115.113971289,17168.5739187
Ses03M_impro03_M000,355.297851562,54.0210324842,5098.45265025
Ses03M_impro03_M001,500.646972656,83.0174228486,9516.11668778
Ses03M_impro03_M002,2465.55175781,221.511936815,176441.632993
Ses03M_impro03_M003,769.812011719,285.817515014,43239.6667083
Ses03M_impro03_M004,619.079589844,275.966275567,28777.9320821
Ses03M_impro03_M005,785.961914062,225.895023968,34154.5058725
Ses03M_impro03_M006,705.212402344,245.388528584,30592.7386427
Ses03M_impro03_M007,3515.29541016,213.468665894,289441.118172
Ses03M_impro03_M008,376.831054688,115.782463316,13400.7156981
Ses03M_impro03_M009,322.998046875,61.8881890878,4381.01296942
Ses03M_impro03_M010,586.779785156,242.938324972,19176.1309562
Ses03M_impro03_M011,543.713378906,120.695564426,17854.5201887
Ses03M_impro03_M012,516.796875,148.466880019,31785.5365834
Ses03M_impro03_M013,489.880371094,128.539819853,19728.5545449
Ses03M_impro03_M014,506.030273438,148.426230499,11144.7490991
Ses03M_impro03_M015,586.779785156,139.121665049,21089.4764312
Ses03M_impro03_M016,441.430664062,112.321713643,15667.8261605
Ses03M_impro03_M017,495.263671875,115.251397613,11888.8949129
Ses03M_impro03_M018,489.880371094,169.85413226,22042.1026663
Ses03M_impro03_M019,656.762695312,137.243373007,27643.2881156
Ses03M_impro03_M020,473.73046875,130.290148473,14399.1987009
Ses03M_impro03_M021,742.895507812,194.893843862,31252.9686693
Ses03M_impro03_M022,409.130859375,118.683969452,9663.86107438
Ses03M_impro03_M023,166.882324219,56.6232987316,2131.34826137
Ses03M_impro03_M024,495.263671875,169.891156037,15514.7740593
Ses03M_impro03_M025,452.197265625,104.118716296,12486.9350336
Ses03M_impro03_M026,398.364257812,195.486924913,14297.9030143
Ses03M_impro03_M027,322.998046875,136.429156448,9969.60366137
Ses03M_impro03_M028,484.497070312,71.6161690882,14068.6783531
Ses03M_impro03_M029,602.9296875,135.045397479,29139.5347801
Ses03M_impro03_M030,656.762695312,221.32813465,17859.5535938
Ses03M_impro03_M031,2503.23486328,208.462191331,62042.2804897
Ses03M_impro03_M032,829.028320312,264.499244864,35492.3932715
Ses03M_impro03_M033,306.848144531,118.106017386,7812.13902691
Ses03M_impro03_M034,500.646972656,127.742503944,10137.5755987
Ses03M_impro03_M035,489.880371094,194.066032837,23449.343078
Ses03M_impro03_M036,468.347167969,144.680119727,9412.6577308
Ses03M_impro03_M037,791.345214844,102.320168235,29614.2394055
Ses03M_impro03_M038,489.880371094,94.068897068,8568.99992186
Ses03M_impro03_M039,333.764648438,91.3778243106,6367.47059154
Ses03M_impro03_M040,559.86328125,113.295301795,15750.4927643
Ses03M_impro04_F000,236.865234375,112.315229936,8717.96024256
Ses03M_impro04_F001,317.614746094,124.216768754,5894.14434881
Ses03M_impro04_F002,495.263671875,135.695363001,11199.4741363
Ses03M_impro04_F003,333.764648438,151.585811709,8709.47296953
Ses03M_impro04_F004,419.897460938,131.612830529,11321.6466066
Ses03M_impro04_F005,398.364257812,132.782084487,11295.6048824
Ses03M_impro04_F006,732.12890625,154.760513675,17234.4001824
Ses03M_impro04_F007,156.115722656,44.8991153881,2940.49636139
Ses03M_impro04_F008,156.115722656,87.9773591694,2985.19561
Ses03M_impro04_F009,484.497070312,129.933966559,10446.1668486
Ses03M_impro04_F010,231.481933594,110.029446936,6313.05654501
Ses03M_impro04_F011,532.946777344,170.422368638,10809.1563019
Ses03M_impro04_F012,188.415527344,68.809892261,4186.25054897
Ses03M_impro04_F013,694.445800781,140.596771306,15205.883997
Ses03M_impro04_F014,662.145996094,140.43961342,40082.357391
Ses03M_impro04_F015,473.73046875,100.637671194,11639.8241719
Ses03M_impro04_F016,457.580566406,159.468022423,9859.87124647
Ses03M_impro04_F017,737.512207031,141.788614207,14933.9725164
Ses03M_impro04_F018,683.679199219,160.087682998,12971.2576121
Ses03M_impro04_F019,301.46484375,119.770746089,9543.69717129
Ses03M_impro04_F020,339.147949219,120.15505234,16999.5421512
Ses03M_impro04_F021,220.715332031,106.127929688,5031.86166286
Ses03M_impro04_F022,328.381347656,113.590181791,7026.15094608
Ses03M_impro04_F023,495.263671875,166.410678866,7521.91351875
Ses03M_impro04_F024,699.829101562,199.688439822,36773.3241779
Ses03M_impro04_F025,662.145996094,132.067918648,13908.3208571
Ses03M_impro04_F026,586.779785156,143.471254711,31936.2477644
Ses03M_impro04_F027,629.846191406,149.441726868,20321.3007101
Ses03M_impro04_F028,2557.06787109,195.732045298,74221.1943176
Ses03M_impro04_F029,694.445800781,159.402338031,18550.2486199
Ses03M_impro04_F030,452.197265625,148.12817412,18809.9595175
Ses03M_impro04_F031,317.614746094,56.269195267,6293.90312653
Ses03M_impro04_F032,376.831054688,68.3648336725,8303.80950128
Ses03M_impro04_M000,263.781738281,46.9018606743,2796.87233836
Ses03M_impro04_M001,236.865234375,107.367040761,6409.28565968
Ses03M_impro04_M002,409.130859375,97.2570995827,4073.13319269
Ses03M_impro04_M003,479.113769531,139.790188811,10956.6524748
Ses03M_impro04_M004,419.897460938,135.715846012,15320.1090844
Ses03M_impro04_M005,1534.24072266,106.080879116,19809.1012022
Ses03M_impro04_M006,506.030273438,80.8436876662,7175.85114322
Ses03M_impro04_M007,958.227539062,97.5591683161,11579.3617247
Ses03M_impro04_M008,403.747558594,130.885787248,12173.7993798
Ses03M_impro04_M009,398.364257812,97.8528844065,6213.02389755
Ses03M_impro04_M010,473.73046875,81.2888091465,13325.1156414
Ses03M_impro04_M011,511.413574219,121.551242318,12206.569298
Ses03M_impro04_M012,543.713378906,147.128695455,11806.0116136
Ses03M_impro04_M013,339.147949219,72.5750871086,9046.91662505
Ses03M_impro04_M014,139.965820312,70.3541722791,1604.75055223
Ses03M_impro04_M015,172.265625,49.3606783309,2032.62007004
Ses03M_impro04_M016,479.113769531,109.183224496,14588.7457486
Ses03M_impro04_M017,452.197265625,109.457401435,10544.3709037
Ses03M_impro04_M018,452.197265625,116.359238466,14010.7201672
Ses03M_impro04_M019,462.963867188,100.309979025,7299.44703434
Ses03M_impro04_M020,322.998046875,91.6498948387,6959.57667743
Ses03M_impro04_M021,236.865234375,96.705262231,4798.8672371
Ses03M_impro04_M022,301.46484375,88.5523291195,6338.35121488
Ses03M_impro04_M023,339.147949219,92.4124461207,5792.88690274
Ses03M_impro04_M024,172.265625,31.5043051975,1246.65442868
Ses03M_impro04_M025,602.9296875,147.604964566,10010.6728243
Ses03M_impro04_M026,86.1328125,20.1960358006,286.668605843
Ses03M_impro04_M027,436.047363281,91.3547132828,6964.010929
Ses03M_impro04_M028,506.030273438,153.554014009,9205.69407258
Ses03M_impro04_M029,333.764648438,190.997090851,3293.49105015
Ses03M_impro04_M030,172.265625,86.9683884482,2931.43530431
Ses03M_impro04_M031,150.732421875,43.7262947329,1808.17858994
Ses03M_impro04_M032,1033.59375,73.0364845601,39599.680858
Ses03M_impro04_M033,543.713378906,85.1348758821,9905.30665818
Ses03M_impro04_M034,586.779785156,132.685129838,22647.3450419
Ses03M_impro04_M035,791.345214844,154.551518278,20596.9886383
Ses03M_impro04_M036,484.497070312,163.557753452,13032.185982
Ses03M_impro04_M037,322.998046875,63.9811197917,4869.8597153
Ses03M_impro04_M038,312.231445312,55.7537163628,6960.5109985
Ses03M_impro04_M039,177.648925781,61.5499562231,2700.94718062
Ses03M_impro04_M040,333.764648438,82.358522053,5159.30710743
Ses03M_impro04_M041,1668.82324219,151.195636128,44456.1935471
Ses03M_impro05a_F000,312.231445312,126.272583008,13979.2458247
Ses03M_impro05a_F001,489.880371094,158.38741308,8072.81718486
Ses03M_impro05a_F002,602.9296875,166.674699073,18630.5604912
Ses03M_impro05a_F003,484.497070312,169.856208045,12558.5037435
Ses03M_impro05a_F004,619.079589844,173.105984064,14981.6696494
Ses03M_impro05a_F005,522.180175781,205.904564246,23799.0573893
Ses03M_impro05a_F006,516.796875,172.22738111,17545.6751449
Ses03M_impro05a_F007,581.396484375,186.108398438,13433.0834448
Ses03M_impro05a_F008,215.33203125,126.70369552,4108.30643701
Ses03M_impro05a_F009,613.696289062,152.753981642,30723.7547799
Ses03M_impro05a_F010,484.497070312,134.525092881,14456.9042968
Ses03M_impro05a_F011,360.681152344,141.177933304,9934.00150775
Ses03M_impro05a_F012,1033.59375,189.252935524,29385.5707269
Ses03M_impro05a_F013,2643.20068359,208.059423711,113582.069279
Ses03M_impro05a_F014,457.580566406,233.770214922,27656.8060362
Ses03M_impro05a_F015,651.379394531,248.3664602,20596.807603
Ses03M_impro05a_F016,559.86328125,191.985628367,14738.3758731
Ses03M_impro05a_F017,209.948730469,82.6150611139,5323.17769711
Ses03M_impro05a_F018,748.278808594,253.97644043,31156.0561638
Ses03M_impro05a_F019,495.263671875,130.410461426,7765.87790614
Ses03M_impro05a_F020,995.910644531,220.990210736,32984.3045201
Ses03M_impro05a_F021,166.882324219,82.040827979,4093.54427761
Ses03M_impro05a_F022,554.479980469,222.971144924,22666.3551671
Ses03M_impro05a_F023,635.229492188,201.455155756,26207.5832303
Ses03M_impro05a_F024,436.047363281,208.478939779,10529.5171737
Ses03M_impro05a_F025,188.415527344,84.3521420838,3832.85085576
Ses03M_impro05a_F026,581.396484375,231.447425255,22489.5989306
Ses03M_impro05a_F027,3488.37890625,316.302903083,784552.795235
Ses03M_impro05a_F028,366.064453125,185.993041992,17754.4800114
Ses03M_impro05a_M000,1728.03955078,240.567472216,112662.466885
Ses03M_impro05a_M001,651.379394531,176.883667141,19776.4261004
Ses03M_impro05a_M002,785.961914062,247.832997101,39366.6377782
Ses03M_impro05a_M003,506.030273438,155.814278389,29749.9386301
Ses03M_impro05a_M004,387.59765625,169.451512092,10648.0102714
Ses03M_impro05a_M005,3547.59521484,577.75522343,1095150.17313
Ses03M_impro05a_M006,732.12890625,355.0440483,53839.9916774
Ses03M_impro05a_M007,613.696289062,217.956395192,28430.95893
Ses03M_impro05a_M008,1905.68847656,202.483716226,65525.9493525
Ses03M_impro05a_M009,457.580566406,158.699461722,9933.03711545
Ses03M_impro05a_M010,775.1953125,258.071274382,32739.9614625
Ses03M_impro05a_M011,1308.14208984,211.945016737,60854.6911582
Ses03M_impro05a_M012,3369.94628906,268.999680271,212329.317307
Ses03M_impro05a_M013,624.462890625,206.148017207,12516.1762065
Ses03M_impro05a_M014,538.330078125,162.95884095,30518.4983971
Ses03M_impro05a_M015,785.961914062,276.128449987,38773.043798
Ses03M_impro05a_M016,909.777832031,225.293370107,25548.8065454
Ses03M_impro05a_M017,1049.74365234,323.044530517,47434.2687312
Ses03M_impro05a_M018,829.028320312,339.320707912,32215.178593
Ses03M_impro05a_M019,1114.34326172,246.228100175,59797.5106242
Ses03M_impro05a_M020,506.030273438,208.691881214,20809.8660239
Ses03M_impro05a_M021,457.580566406,248.912214284,20670.7449084
Ses03M_impro05a_M022,333.764648438,120.067961493,4141.26924214
Ses03M_impro05a_M023,979.760742188,254.887838161,80117.9480472
Ses03M_impro05a_M024,495.263671875,220.873104674,25103.4948786
Ses03M_impro05a_M025,489.880371094,178.240354977,11596.8226948
Ses03M_impro05a_M026,581.396484375,181.379763436,18037.2082437
Ses03M_impro05a_M027,672.912597656,211.025764758,40075.2304595
Ses03M_impro05a_M028,2707.80029297,180.014225294,139544.942715
Ses03M_impro05a_M029,597.546386719,154.173058059,28085.8479499
Ses03M_impro05a_M030,366.064453125,134.298927424,16591.4636202
Ses03M_impro05b_F000,274.548339844,65.4023828823,7313.57840886
Ses03M_impro05b_F001,317.614746094,129.335034755,6883.30543067
Ses03M_impro05b_F002,446.813964844,146.581348271,14747.1960637
Ses03M_impro05b_F003,177.648925781,41.5989891258,2433.4990459
Ses03M_impro05b_F004,317.614746094,133.256600014,4470.94207828
Ses03M_impro05b_F005,699.829101562,179.264718828,28147.3246433
Ses03M_impro05b_F006,403.747558594,67.830010743,9900.94231699
Ses03M_impro05b_F007,457.580566406,168.046405499,14929.2463595
Ses03M_impro05b_F008,430.6640625,134.010178972,11999.2196629
Ses03M_impro05b_F009,2099.48730469,285.924246269,205409.174345
Ses03M_impro05b_F010,748.278808594,192.571752212,24921.0688145
Ses03M_impro05b_F011,495.263671875,133.599031889,8563.99453536
Ses03M_impro05b_F012,479.113769531,119.259762723,9226.64924156
Ses03M_impro05b_F013,656.762695312,186.574090097,26402.4742361
Ses03M_impro05b_F014,710.595703125,163.410145308,26253.3979688
Ses03M_impro05b_F015,506.030273438,135.903833527,10796.1548767
Ses03M_impro05b_F016,543.713378906,147.639425135,5753.29602222
Ses03M_impro05b_F017,317.614746094,82.7004577761,7573.24974035
Ses03M_impro05b_F018,333.764648438,98.5700936153,9273.7834898
Ses03M_impro05b_F019,613.696289062,110.528243215,14086.3056303
Ses03M_impro05b_F020,597.546386719,142.307740652,13400.6617655
Ses03M_impro05b_F021,570.629882812,162.777754708,12556.5020345
Ses03M_impro05b_F022,457.580566406,212.201616532,9550.68040001
Ses03M_impro05b_F023,689.0625,219.441505715,21878.9314073
Ses03M_impro05b_F024,161.499023438,99.3560791016,3778.08141522
Ses03M_impro05b_F025,592.163085938,201.489461415,26816.6909911
Ses03M_impro05b_F026,592.163085938,174.687090787,43252.0327343
Ses03M_impro05b_F027,409.130859375,184.869384766,13121.0563704
Ses03M_impro05b_F028,500.646972656,134.540297564,9989.86783923
Ses03M_impro05b_F029,145.349121094,43.5557972301,2373.47999634
Ses03M_impro05b_F030,452.197265625,112.747833775,10024.0455298
Ses03M_impro05b_F031,430.6640625,161.978506778,10363.1519273
Ses03M_impro05b_M000,1055.12695312,173.765714743,104019.615973
Ses03M_impro05b_M001,436.047363281,73.4679869072,5737.00631786
Ses03M_impro05b_M002,150.732421875,69.823818235,2201.81486944
Ses03M_impro05b_M003,3429.16259766,249.057539319,526350.58139
Ses03M_impro05b_M004,473.73046875,143.997757523,14687.2866796
Ses03M_impro05b_M005,349.914550781,139.077512051,3011.74643317
Ses03M_impro05b_M006,452.197265625,106.985386829,10517.5411962
Ses03M_impro05b_M007,753.662109375,154.315791815,22231.726888
Ses03M_impro05b_M008,430.6640625,93.1111653646,9144.37952969
Ses03M_impro05b_M009,576.013183594,143.346449313,13378.4218611
Ses03M_impro05b_M010,511.413574219,172.72202333,12048.6411723
Ses03M_impro05b_M011,597.546386719,128.934833802,9212.06040365
Ses03M_impro05b_M012,732.12890625,181.446968006,24273.7534268
Ses03M_impro05b_M013,732.12890625,219.16949187,33486.7899036
Ses03M_impro05b_M014,468.347167969,176.32393928,10925.3858469
Ses03M_impro05b_M015,312.231445312,117.177397629,4668.17190084
Ses03M_impro05b_M016,915.161132812,172.059368265,32596.0713969
Ses03M_impro05b_M017,796.728515625,80.4787021868,9521.96465847
