time,session,label
[162.9400 - 164.1200],Ses03F_script03_2_M024,ang
[170.7300 - 173.0700],Ses03F_script03_2_M025,xxx
[174.1875 - 178.8700],Ses03F_script03_2_M026,ang
[180.6400 - 185.3875],Ses03F_script03_2_M027,ang
[187.0375 - 194.7300],Ses03F_script03_2_M028,ang
[197.3075 - 199.6900],Ses03F_script03_2_M029,ang
[200.5200 - 207.5800],Ses03F_script03_2_M030,ang
[211.2300 - 222.0875],Ses03F_script03_2_M031,xxx
[232.4100 - 235.6300],Ses03F_script03_2_M032,xxx
[238.0575 - 241.3500],Ses03F_script03_2_M033,xxx
[244.7800 - 247.4375],Ses03F_script03_2_M034,ang
[248.9800 - 251.3625],Ses03F_script03_2_M035,neu
[252.0725 - 254.0900],Ses03F_script03_2_M036,xxx
[260.0300 - 261.8750],Ses03F_script03_2_M037,xxx
[271.2375 - 272.7375],Ses03F_script03_2_M038,ang
[276.0875 - 279.9900],Ses03F_script03_2_M039,ang
[284.8575 - 287.3500],Ses03F_script03_2_M040,ang
[291.3775 - 298.7125],Ses03F_script03_2_M041,ang
[302.3250 - 307.6675],Ses03F_script03_2_M042,ang
[312.0055 - 316.6300],Ses03F_script03_2_M043,ang
[316.6300 - 327.6700],Ses03F_script03_2_M044,ang
[12.2267 - 15.5586],Ses03M_impro01_F000,neu
[18.8906 - 21.8775],Ses03M_impro01_F001,xxx
[24.6250 - 28.4002],Ses03M_impro01_F002,fru
[28.4002 - 32.2750],Ses03M_impro01_F003,neu
[33.9075 - 39.6278],Ses03M_impro01_F004,fru
[39.7900 - 45.7464],Ses03M_impro01_F005,fru
[46.5472 - 48.9639],Ses03M_impro01_F006,fru
[50.4511 - 52.7678],Ses03M_impro01_F007,fru
[52.7678 - 56.5573],Ses03M_impro01_F008,fru
[60.6186 - 65.9400],Ses03M_impro01_F009,fru
[66.3100 - 70.2712],Ses03M_impro01_F010,xxx
[70.2712 - 77.7788],Ses03M_impro01_F011,xxx
[78.8942 - 84.0150],Ses03M_impro01_F012,fru
[84.5650 - 88.5000],Ses03M_impro01_F013,xxx
[88.6470 - 91.2353],Ses03M_impro01_F014,xxx
[92.3364 - 95.1100],Ses03M_impro01_F015,xxx
[95.7675 - 98.1525],Ses03M_impro01_F016,fru
[98.6125 - 100.3016],Ses03M_impro01_F017,fru
[105.1696 - 109.3251],Ses03M_impro01_F018,fru
[109.3251 - 112.4568],Ses03M_impro01_F019,fru
[115.8460 - 117.4762],Ses03M_impro01_F020,fru
[117.9052 - 125.3650],Ses03M_impro01_F021,fru
[126.4424 - 131.1615],Ses03M_impro01_F022,ang
[132.2800 - 142.8425],Ses03M_impro01_F023,xxx
[143.1775 - 148.6800],Ses03M_impro01_F024,fru
[149.9150 - 156.6200],Ses03M_impro01_F025,ang
[4.4045 - 13.1562],Ses03M_impro01_M000,fru
[14.6863 - 19.6199],Ses03M_impro01_M001,fru
[21.2930 - 24.8252],Ses03M_impro01_M002,xxx
[27.5675 - 28.7200],Ses03M_impro01_M003,xxx
[31.2030 - 34.5207],Ses03M_impro01_M004,ang
[34.7209 - 36.3225],Ses03M_impro01_M005,fru
[37.3092 - 41.1989],Ses03M_impro01_M006,fru
[43.9731 - 47.1621],Ses03M_impro01_M007,fru
[48.0630 - 51.1804],Ses03M_impro01_M008,fru
[56.9434 - 61.2907],Ses03M_impro01_M009,fru
[64.8085 - 68.2120],Ses03M_impro01_M010,fru
[68.4122 - 72.1731],Ses03M_impro01_M011,ang
[74.6757 - 80.2670],Ses03M_impro01_M012,ang
[81.4550 - 83.2275],Ses03M_impro01_M013,fru
[87.4744 - 89.6480],Ses03M_impro01_M014,ang
[89.8482 - 94.3650],Ses03M_impro01_M015,ang
[94.6675 - 96.2600],Ses03M_impro01_M016,fru
[97.5846 - 100.3874],Ses03M_impro01_M017,ang
[100.3874 - 104.6775],Ses03M_impro01_M018,fru
[110.0973 - 113.3720],Ses03M_impro01_M019,ang
[113.3720 - 116.4375],Ses03M_impro01_M020,fru
[116.7183 - 119.1207],Ses03M_impro01_M021,fru
[120.0788 - 122.7387],Ses03M_impro01_M022,fru
[124.8265 - 133.0348],Ses03M_impro01_M023,ang
[133.6300 - 136.5950],Ses03M_impro01_M024,xxx
[138.8979 - 141.1001],Ses03M_impro01_M025,xxx
[141.3003 - 146.7630],Ses03M_impro01_M026,fru
[147.6496 - 151.6680],Ses03M_impro01_M027,xxx
[152.8549 - 155.7721],Ses03M_impro01_M028,ang
[155.8293 - 158.2325],Ses03M_impro01_M029,ang
[5.8897 - 8.6953],Ses03M_impro02_F000,hap
[8.7550 - 16.5375],Ses03M_impro02_F001,xxx
[17.0722 - 19.3803],Ses03M_impro02_F002,xxx
[20.0369 - 22.7032],Ses03M_impro02_F003,hap
[30.0852 - 34.4229],Ses03M_impro02_F004,sur
[37.3677 - 39.1784],Ses03M_impro02_F005,sur
[39.2580 - 41.5661],Ses03M_impro02_F006,xxx
[44.1130 - 46.6997],Ses03M_impro02_F007,xxx
[48.1522 - 56.8077],Ses03M_impro02_F008,xxx
[58.7975 - 61.1454],Ses03M_impro02_F009,fru
[61.6826 - 67.3137],Ses03M_impro02_F010,fru
[71.8503 - 75.1931],Ses03M_impro02_F011,fru
[75.9492 - 81.3415],Ses03M_impro02_F012,xxx
[81.4410 - 84.0675],Ses03M_impro02_F013,sad
[84.1073 - 87.5694],Ses03M_impro02_F014,sad
[93.6780 - 97.4785],Ses03M_impro02_F015,sad
[101.0401 - 103.8875],Ses03M_impro02_F016,sad
[110.0339 - 113.5100],Ses03M_impro02_F017,sad
[119.5648 - 123.0071],Ses03M_impro02_F018,fru
[123.9423 - 131.3840],Ses03M_impro02_F019,fru
[132.4585 - 134.6074],Ses03M_impro02_F020,fru
[139.9201 - 144.4325],Ses03M_impro02_F021,xxx
[144.5548 - 150.8439],Ses03M_impro02_F022,sad
[152.0377 - 154.8035],Ses03M_impro02_F023,sad
[157.7550 - 163.9600],Ses03M_impro02_F024,sad
[166.0059 - 168.7915],Ses03M_impro02_F025,sad
[168.9905 - 175.8950],Ses03M_impro02_F026,sad
[180.4714 - 185.2270],Ses03M_impro02_F027,sad
[190.7187 - 203.0600],Ses03M_impro02_F028,sad
[203.1600 - 206.5572],Ses03M_impro02_F029,sad
[207.3730 - 213.0040],Ses03M_impro02_F030,sad
[218.0779 - 221.1621],Ses03M_impro02_F031,sad
[221.7988 - 225.5594],Ses03M_impro02_F032,sad
[228.0069 - 232.6828],Ses03M_impro02_F033,sad
[236.4832 - 238.2342],Ses03M_impro02_F034,sad
[238.2740 - 241.0900],Ses03M_impro02_F035,fru
[243.5270 - 248.2228],Ses03M_impro02_F036,fru
[249.3769 - 254.1550],Ses03M_impro02_F037,fru
[5.7703 - 9.1927],Ses03M_impro02_M000,sad
[18.5048 - 20.6139],Ses03M_impro02_M001,sad
[21.6685 - 24.6731],Ses03M_impro02_M002,sad
[24.7924 - 29.4375],Ses03M_impro02_M003,sad
[33.8658 - 38.4223],Ses03M_impro02_M004,sad
[42.6008 - 44.6702],Ses03M_impro02_M005,sad
[46.0650 - 48.8288],Ses03M_impro02_M006,sad
[56.1100 - 59.2949],Ses03M_impro02_M007,xxx
[59.8123 - 62.9760],Ses03M_impro02_M008,fru
[66.6570 - 69.7412],Ses03M_impro02_M009,fru
[69.7412 - 75.3921],Ses03M_impro02_M010,fru
[80.6650 - 82.9532],Ses03M_impro02_M011,sad
[83.7292 - 86.9924],Ses03M_impro02_M012,sad
[87.4501 - 94.3200],Ses03M_impro02_M013,neu
[97.2198 - 100.0452],Ses03M_impro02_M014,xxx
[103.4425 - 109.3425],Ses03M_impro02_M015,neu
[110.0538 - 113.2175],Ses03M_impro02_M016,sad
[113.2175 - 116.5975],Ses03M_impro02_M017,fru
[117.3164 - 120.5199],Ses03M_impro02_M018,fru
[122.3903 - 124.7875],Ses03M_impro02_M019,sad
[126.6750 - 129.7524],Ses03M_impro02_M020,fru
[130.1702 - 133.8115],Ses03M_impro02_M021,fru
[133.8115 - 137.2725],Ses03M_impro02_M022,fru
[137.3650 - 140.0196],Ses03M_impro02_M023,fru
[149.8888 - 153.1918],Ses03M_impro02_M024,sad
[153.7887 - 157.1713],Ses03M_impro02_M025,sad
[157.1713 - 161.2304],Ses03M_impro02_M026,sad
[163.3396 - 167.1400],Ses03M_impro02_M027,sad
[176.9098 - 180.9092],Ses03M_impro02_M028,sad
[184.8887 - 190.9177],Ses03M_impro02_M029,sad
[204.0501 - 207.6516],Ses03M_impro02_M030,sad
[212.3872 - 215.6703],Ses03M_impro02_M031,sad
[220.1672 - 222.5325],Ses03M_impro02_M032,sur
[223.6294 - 227.8477],Ses03M_impro02_M033,sur
[231.9864 - 237.0400],Ses03M_impro02_M034,fru
[237.1797 - 239.7067],Ses03M_impro02_M035,fru
[240.4230 - 244.3030],Ses03M_impro02_M036,fru
[253.3962 - 259.2859],Ses03M_impro02_M037,fru
[2.3299 - 4.6150],Ses03M_impro03_F000,xxx
[6.2964 - 7.8946],Ses03M_impro03_F001,exc
[14.2850 - 25.0825],Ses03M_impro03_F002,sur
[25.1665 - 28.9250],Ses03M_impro03_F003,exc
[29.9675 - 34.1700],Ses03M_impro03_F004,exc
[35.5900 - 41.3575],Ses03M_impro03_F005,exc
[41.3825 - 47.1559],Ses03M_impro03_F006,exc
[47.2875 - 49.4858],Ses03M_impro03_F007,xxx
[56.2058 - 58.8630],Ses03M_impro03_F008,xxx
[59.5725 - 64.0950],Ses03M_impro03_F009,xxx
[64.9400 - 70.2428],Ses03M_impro03_F010,exc
[70.8012 - 72.2069],Ses03M_impro03_F011,xxx
[81.5456 - 86.9756],Ses03M_impro03_F012,hap
[87.0333 - 88.9203],Ses03M_impro03_F013,xxx
[89.1050 - 92.6173],Ses03M_impro03_F014,xxx
[92.8676 - 95.6211],Ses03M_impro03_F015,neu
[96.5950 - 106.0767],Ses03M_impro03_F016,hap
[112.7967 - 115.3962],Ses03M_impro03_F017,hap
[115.4540 - 119.5553],Ses03M_impro03_F018,neu
[121.1750 - 124.6300],Ses03M_impro03_F019,xxx
[129.1150 - 132.7400],Ses03M_impro03_F020,xxx
[134.5551 - 138.1400],Ses03M_impro03_F021,hap
[140.4664 - 142.8155],Ses03M_impro03_F022,hap
[145.4342 - 153.7332],Ses03M_impro03_F023,exc
[153.7525 - 157.7825],Ses03M_impro03_F024,exc
[164.6702 - 166.7882],Ses03M_impro03_F025,hap
[166.8267 - 170.5430],Ses03M_impro03_F026,hap
[172.3145 - 174.6251],Ses03M_impro03_F027,hap
[177.9947 - 180.0650],Ses03M_impro03_F028,sur
[181.2000 - 183.3925],Ses03M_impro03_F029,sur
[184.3138 - 191.7622],Ses03M_impro03_F030,sur
[191.7622 - 197.5580],Ses03M_impro03_F031,xxx
[197.8275 - 201.3512],Ses03M_impro03_F032,xxx
[202.1985 - 204.8025],Ses03M_impro03_F033,hap
[205.3756 - 208.6489],Ses03M_impro03_F034,xxx
[208.6489 - 212.7700],Ses03M_impro03_F035,xxx
[213.7950 - 217.9375],Ses03M_impro03_F036,neu
[218.0262 - 220.4331],Ses03M_impro03_F037,xxx
[221.8425 - 224.2503],Ses03M_impro03_F038,xxx
[226.0364 - 231.7551],Ses03M_impro03_F039,xxx
[238.0125 - 243.9437],Ses03M_impro03_F040,xxx
[246.6175 - 250.5650],Ses03M_impro03_F041,xxx
[254.3029 - 260.5801],Ses03M_impro03_F042,xxx
[0.4621 - 3.0025],Ses03M_impro03_M000,exc
[4.0436 - 7.3747],Ses03M_impro03_M001,exc
[7.5288 - 14.0755],Ses03M_impro03_M002,exc
[14.1525 - 21.7776],Ses03M_impro03_M003,exc
[23.4975 - 27.2268],Ses03M_impro03_M004,exc
[28.4206 - 35.8916],Ses03M_impro03_M005,xxx
[37.5283 - 40.8402],Ses03M_impro03_M006,xxx
[45.7500 - 52.7925],Ses03M_impro03_M007,xxx
[52.9100 - 58.3046],Ses03M_impro03_M008,xxx
[58.3600 - 60.1425],Ses03M_impro03_M009,xxx
[63.6550 - 71.4500],Ses03M_impro03_M010,xxx
[71.6292 - 79.4853],Ses03M_impro03_M011,exc
[79.5700 - 82.0655],Ses03M_impro03_M012,hap
[86.2875 - 89.7868],Ses03M_impro03_M013,exc
[90.0757 - 94.3118],Ses03M_impro03_M014,hap
[94.5043 - 100.2616],Ses03M_impro03_M015,hap
[103.4965 - 106.2307],Ses03M_impro03_M016,hap
[106.2307 - 109.6004],Ses03M_impro03_M017,hap
[109.6004 - 115.3577],Ses03M_impro03_M018,hap
[115.4050 - 117.8650],Ses03M_impro03_M019,hap
[119.4205 - 127.3325],Ses03M_impro03_M020,hap
[127.4150 - 136.4228],Ses03M_impro03_M021,hap
[136.6731 - 141.3521],Ses03M_impro03_M022,xxx
[141.5832 - 146.2430],Ses03M_impro03_M023,xxx
[153.1425 - 160.3450],Ses03M_impro03_M024,xxx
[160.7036 - 165.7300],Ses03M_impro03_M025,xxx
[166.0758 - 168.0398],Ses03M_impro03_M026,xxx
[169.7728 - 174.2015],Ses03M_impro03_M027,xxx
[174.3362 - 178.6301],Ses03M_impro03_M028,neu
[179.4389 - 184.8303],Ses03M_impro03_M029,hap
[190.3950 - 193.3989],Ses03M_impro03_M030,hap
[194.5349 - 204.9520],Ses03M_impro03_M031,hap
[206.3191 - 208.5912],Ses03M_impro03_M032,hap
[212.3150 - 214.4833],Ses03M_impro03_M033,neu
[216.0044 - 223.1096],Ses03M_impro03_M034,xxx
[223.2829 - 226.7082],Ses03M_impro03_M035,exc
[230.0029 - 237.0888],Ses03M_impro03_M036,xxx
[237.1650 - 240.0150],Ses03M_impro03_M037,xxx
[243.1157 - 248.5775],Ses03M_impro03_M038,neu
[249.9128 - 255.0346],Ses03M_impro03_M039,hap
[255.2849 - 261.6584],Ses03M_impro03_M040,xxx
[6.3200 - 8.5200],Ses03M_impro04_F000,xxx
[13.8500 - 17.3375],Ses03M_impro04_F001,neu
[19.8900 - 24.6600],Ses03M_impro04_F002,fru
[29.6500 - 31.3600],Ses03M_impro04_F003,neu
[33.4400 - 35.7200],Ses03M_impro04_F004,neu
[38.6500 - 43.0800],Ses03M_impro04_F005,sur
[57.0200 - 67.5900],Ses03M_impro04_F006,xxx
[74.0600 - 75.6500],Ses03M_impro04_F007,sad
[81.5400 - 82.7900],Ses03M_impro04_F008,sad
[84.5500 - 88.4000],Ses03M_impro04_F009,xxx
[91.2600 - 93.4500],Ses03M_impro04_F010,exc
[96.3300 - 100.2200],Ses03M_impro04_F011,xxx
[117.7900 - 119.7500],Ses03M_impro04_F012,xxx
[120.0400 - 128.4900],Ses03M_impro04_F013,xxx
[129.0200 - 131.8000],Ses03M_impro04_F014,neu
[133.6000 - 136.9575],Ses03M_impro04_F015,neu
[148.4000 - 153.2400],Ses03M_impro04_F016,xxx
[157.6100 - 162.2700],Ses03M_impro04_F017,xxx
[165.0300 - 172.1300],Ses03M_impro04_F018,xxx
[177.7100 - 180.5200],Ses03M_impro04_F019,xxx
[181.4900 - 183.6100],Ses03M_impro04_F020,xxx
[190.1400 - 193.7400],Ses03M_impro04_F021,xxx
[196.5700 - 199.9075],Ses03M_impro04_F022,xxx
[205.5900 - 212.1100],Ses03M_impro04_F023,neu
[212.5500 - 215.0300],Ses03M_impro04_F024,fru
[215.3400 - 221.3000],Ses03M_impro04_F025,neu
[221.5400 - 227.5000],Ses03M_impro04_F026,sur
[231.2600 - 241.9400],Ses03M_impro04_F027,xxx
[248.8300 - 256.3000],Ses03M_impro04_F028,fru
[265.8400 - 268.8800],Ses03M_impro04_F029,neu
[270.7300 - 273.8100],Ses03M_impro04_F030,neu
[277.5000 - 279.9900],Ses03M_impro04_F031,neu
[285.4700 - 287.8400],Ses03M_impro04_F032,neu
[8.1300 - 11.2900],Ses03M_impro04_M000,sad
[16.9100 - 20.4300],Ses03M_impro04_M001,fru
[24.0100 - 30.0745],Ses03M_impro04_M002,fru
[30.4600 - 33.7800],Ses03M_impro04_M003,xxx
[34.5700 - 36.3100],Ses03M_impro04_M004,ang
[43.2300 - 57.0300],Ses03M_impro04_M005,fru
[65.9500 - 74.6200],Ses03M_impro04_M006,fru
[75.6800 - 82.0700],Ses03M_impro04_M007,xxx
[82.1100 - 85.0500],Ses03M_impro04_M008,ang
[88.3600 - 92.1400],Ses03M_impro04_M009,fru
[93.6800 - 96.4100],Ses03M_impro04_M010,fru
[99.3000 - 105.3400],Ses03M_impro04_M011,fru
[105.3575 - 116.2900],Ses03M_impro04_M012,fru
[117.7700 - 119.9900],Ses03M_impro04_M013,fru
[127.5700 - 129.4900],Ses03M_impro04_M014,neu
[131.9100 - 134.0000],Ses03M_impro04_M015,dis
[136.6475 - 142.7300],Ses03M_impro04_M016,fru
[142.7650 - 146.0300],Ses03M_impro04_M017,fru
[146.0525 - 148.7425],Ses03M_impro04_M018,fru
[152.7400 - 157.4800],Ses03M_impro04_M019,xxx
[161.3800 - 165.0700],Ses03M_impro04_M020,fru
[170.6000 - 174.5200],Ses03M_impro04_M021,fru
[177.7400 - 181.8400],Ses03M_impro04_M022,fru
[183.1200 - 190.5500],Ses03M_impro04_M023,fru
[193.5200 - 196.4800],Ses03M_impro04_M024,neu
[196.6600 - 198.7700],Ses03M_impro04_M025,fru
[199.7500 - 201.2700],Ses03M_impro04_M026,sad
[201.5200 - 205.9000],Ses03M_impro04_M027,fru
[206.4975 - 209.7700],Ses03M_impro04_M028,fru
[211.2400 - 214.0800],Ses03M_impro04_M029,fru
[220.3800 - 221.9175],Ses03M_impro04_M030,sad
[225.4000 - 227.0600],Ses03M_impro04_M031,sad
[227.6800 - 230.3700],Ses03M_impro04_M032,xxx
[241.6200 - 246.4800],Ses03M_impro04_M033,fru
[246.5050 - 249.7000],Ses03M_impro04_M034,fru
[255.7700 - 262.5700],Ses03M_impro04_M035,fru
[263.3000 - 271.5700],Ses03M_impro04_M036,fru
[274.6000 - 277.7800],Ses03M_impro04_M037,fru
[279.8800 - 282.2100],Ses03M_impro04_M038,neu
[282.8400 - 285.5800],Ses03M_impro04_M039,xxx
[287.8100 - 292.9000],Ses03M_impro04_M040,fru
[292.9900 - 298.5500],Ses03M_impro04_M041,hap
[5.7300 - 7.5300],Ses03M_impro05a_F000,neu
[11.2200 - 14.5900],Ses03M_impro05a_F001,neu
[17.3200 - 22.2000],Ses03M_impro05a_F002,neu
[24.0900 - 27.7600],Ses03M_impro05a_F003,fru
[28.1100 - 33.9325],Ses03M_impro05a_F004,fru
[34.1600 - 35.8500],Ses03M_impro05a_F005,neu
[38.1750 - 42.2700],Ses03M_impro05a_F006,fru
[49.4000 - 53.8900],Ses03M_impro05a_F007,neu
[54.4900 - 57.0200],Ses03M_impro05a_F008,neu
[59.0100 - 61.8200],Ses03M_impro05a_F009,neu
[65.7700 - 67.7200],Ses03M_impro05a_F010,fru
[71.5400 - 73.3300],Ses03M_impro05a_F011,neu
[74.2500 - 80.8900],Ses03M_impro05a_F012,neu
[82.7700 - 87.6800],Ses03M_impro05a_F013,xxx
[90.9925 - 92.2100],Ses03M_impro05a_F014,neu
[93.1800 - 96.7100],Ses03M_impro05a_F015,fru
[101.6900 - 107.7600],Ses03M_impro05a_F016,neu
[111.2100 - 113.5100],Ses03M_impro05a_F017,xxx
[115.8800 - 119.7400],Ses03M_impro05a_F018,ang
[120.3400 - 122.9400],Ses03M_impro05a_F019,fru
[122.9800 - 129.5500],Ses03M_impro05a_F020,fru
[130.1300 - 131.3900],Ses03M_impro05a_F021,neu
[131.4100 - 134.2950],Ses03M_impro05a_F022,xxx
[134.6200 - 139.0600],Ses03M_impro05a_F023,neu
[140.4900 - 141.8700],Ses03M_impro05a_F024,neu
[143.2900 - 145.7700],Ses03M_impro05a_F025,neu
[149.5100 - 152.8700],Ses03M_impro05a_F026,xxx
[153.8900 - 155.7100],Ses03M_impro05a_F027,fru
[156.6900 - 157.9800],Ses03M_impro05a_F028,ang
[7.1700 - 11.7200],Ses03M_impro05a_M000,ang
[13.8300 - 17.7800],Ses03M_impro05a_M001,ang
[21.7600 - 25.0200],Ses03M_impro05a_M002,ang
[26.9500 - 28.6507],Ses03M_impro05a_M003,ang
[29.4400 - 30.5000],Ses03M_impro05a_M004,ang
[33.5300 - 34.5900],Ses03M_impro05a_M005,ang
[34.9400 - 37.0500],Ses03M_impro05a_M006,ang
[37.0975 - 38.9800],Ses03M_impro05a_M007,ang
[41.1900 - 45.3650],Ses03M_impro05a_M008,xxx
[45.4125 - 50.2400],Ses03M_impro05a_M009,xxx
[53.1100 - 55.0700],Ses03M_impro05a_M010,ang
[56.5500 - 59.7400],Ses03M_impro05a_M011,ang
[60.9500 - 66.4300],Ses03M_impro05a_M012,ang
[67.1000 - 72.1900],Ses03M_impro05a_M013,ang
[72.6400 - 74.1625],Ses03M_impro05a_M014,ang
[79.4200 - 83.5100],Ses03M_impro05a_M015,xxx
[87.1900 - 91.3275],Ses03M_impro05a_M016,ang
[91.3600 - 94.4700],Ses03M_impro05a_M017,ang
[96.2400 - 102.3200],Ses03M_impro05a_M018,ang
[107.2000 - 111.2100],Ses03M_impro05a_M019,xxx
[113.5900 - 116.3000],Ses03M_impro05a_M020,ang
[119.0100 - 120.8800],Ses03M_impro05a_M021,ang
[126.7900 - 130.5800],Ses03M_impro05a_M022,ang
[133.9000 - 135.2100],Ses03M_impro05a_M023,ang
[138.5675 - 140.9900],Ses03M_impro05a_M024,ang
[141.2000 - 143.7100],Ses03M_impro05a_M025,ang
[145.0500 - 151.1900],Ses03M_impro05a_M026,ang
[152.2900 - 154.6100],Ses03M_impro05a_M027,ang
[156.0450 - 159.4850],Ses03M_impro05a_M028,ang
[160.0500 - 162.5300],Ses03M_impro05a_M029,ang
[162.7600 - 167.4425],Ses03M_impro05a_M030,exc
[5.2466 - 7.9300],Ses03M_impro05b_F000,neu
[15.9350 - 20.6125],Ses03M_impro05b_F001,neu
[20.9400 - 23.4500],Ses03M_impro05b_F002,neu
[23.9000 - 26.1500],Ses03M_impro05b_F003,neu
[28.9100 - 30.6700],Ses03M_impro05b_F004,neu
[31.6400 - 38.2150],Ses03M_impro05b_F005,neu
[39.7300 - 40.7700],Ses03M_impro05b_F006,neu
[50.0900 - 55.8900],Ses03M_impro05b_F007,neu
[55.9100 - 58.6350],Ses03M_impro05b_F008,neu
[59.7475 - 62.1500],Ses03M_impro05b_F009,neu
[64.0600 - 68.1600],Ses03M_impro05b_F010,neu
[71.0900 - 77.8100],Ses03M_impro05b_F011,neu
[81.5200 - 85.5000],Ses03M_impro05b_F012,neu
[92.3700 - 96.1700],Ses03M_impro05b_F013,neu
[101.7600 - 103.8700],Ses03M_impro05b_F014,neu
[105.7400 - 108.7700],Ses03M_impro05b_F015,neu
[110.0400 - 118.6800],Ses03M_impro05b_F016,neu
[120.5400 - 124.2900],Ses03M_impro05b_F017,fru
[142.4700 - 144.3800],Ses03M_impro05b_F018,neu
[145.8000 - 153.1300],Ses03M_impro05b_F019,neu
[153.1450 - 159.6100],Ses03M_impro05b_F020,neu
[161.4800 - 168.5800],Ses03M_impro05b_F021,neu
[168.5800 - 170.0400],Ses03M_impro05b_F022,neu
[170.6100 - 177.5300],Ses03M_impro05b_F023,neu
[186.0600 - 187.8600],Ses03M_impro05b_F024,fru
[191.1700 - 196.9500],Ses03M_impro05b_F025,fru
[202.9500 - 205.0000],Ses03M_impro05b_F026,fru
[207.7300 - 209.5300],Ses03M_impro05b_F027,neu
[212.4800 - 215.7600],Ses03M_impro05b_F028,neu
[218.8900 - 221.7100],Ses03M_impro05b_F029,neu
[221.8475 - 225.0400],Ses03M_impro05b_F030,neu
[233.0700 - 235.3100],Ses03M_impro05b_F031,fru
[7.2600 - 10.2500],Ses03M_impro05b_M000,xxx
[10.5900 - 16.9100],Ses03M_impro05b_M001,fru
[20.2800 - 21.7200],Ses03M_impro05b_M002,fru
[23.0900 - 24.4700],Ses03M_impro05b_M003,fru
[25.8500 - 29.3500],Ses03M_impro05b_M004,fru
[30.0900 - 33.0000],Ses03M_impro05b_M005,fru
[37.8600 - 40.1200],Ses03M_impro05b_M006,fru
[40.3100 - 51.4700],Ses03M_impro05b_M007,fru
[58.3200 - 60.0600],Ses03M_impro05b_M008,ang
[61.3900 - 64.8700],Ses03M_impro05b_M009,xxx
[66.7200 - 72.4400],Ses03M_impro05b_M010,fru
[76.2000 - 83.2200],Ses03M_impro05b_M011,ang
[84.8900 - 92.7700],Ses03M_impro05b_M012,xxx
[95.2200 - 102.0400],Ses03M_impro05b_M013,ang
[102.0600 - 106.5400],Ses03M_impro05b_M014,ang
[108.2100 - 110.9500],Ses03M_impro05b_M015,ang
[117.0800 - 120.8000],Ses03M_impro05b_M016,ang
[123.9700 - 134.6925],Ses03M_impro05b_M017,fru
[134.7200 - 142.8700],Ses03M_impro05b_M018,fru
[144.2500 - 146.2150],Ses03M_impro05b_M019,neu
[157.9700 - 161.9400],Ses03M_impro05b_M020,ang
[167.0800 - 168.8100],Ses03M_impro05b_M021,ang
[169.0200 - 171.5000],Ses03M_impro05b_M022,ang
[174.2400 - 178.5400],Ses03M_impro05b_M023,ang
[178.5400 - 183.5225],Ses03M_impro05b_M024,ang
[183.5400 - 186.4500],Ses03M_impro05b_M025,ang
[187.4300 - 192.3300],Ses03M_impro05b_M026,ang
[194.7100 - 197.0700],Ses03M_impro05b_M027,ang
[197.2300 - 203.4700],Ses03M_impro05b_M028,fru
[204.1400 - 213.0700],Ses03M_impro05b_M029,ang
[215.1700 - 219.1500],Ses03M_impro05b_M030,fru
[224.3200 - 229.9900],Ses03M_impro05b_M031,ang
[230.0700 - 238.2200],Ses03M_impro05b_M032,ang
[238.4300 - 241.6100],Ses03M_impro05b_M033,ang
[9.6133 - 14.6512],Ses03M_impro06_F000,sad
[19.2023 - 22.2932],Ses03M_impro06_F001,sad
[27.9882 - 31.5658],Ses03M_impro06_F002,sad
[34.1943 - 36.7984],Ses03M_impro06_F003,sad
[36.8471 - 40.2300],Ses03M_impro06_F004,sad
[53.4939 - 57.3393],Ses03M_impro06_F005,sad
[67.4394 - 69.5811],Ses03M_impro06_F006,xxx
[76.5173 - 82.7477],Ses03M_impro06_F007,sad
[96.6931 - 98.8348],Ses03M_impro06_F008,sad
[100.1004 - 103.1912],Ses03M_impro06_F009,sad
[123.8051 - 132.2016],Ses03M_impro06_F010,sad
[132.9074 - 136.8014],Ses03M_impro06_F011,sad
[164.0351 - 166.3472],Ses03M_impro06_F012,sad
[167.9048 - 175.1087],Ses03M_impro06_F013,sad
[177.1044 - 179.2704],Ses03M_impro06_F014,sad
[180.8037 - 182.9697],Ses03M_impro06_F015,sad
[212.9536 - 219.8655],Ses03M_impro06_F016,sad
[220.2792 - 223.6378],Ses03M_impro06_F017,sad
[228.6513 - 230.6713],Ses03M_impro06_F018,sad
[231.9856 - 234.9547],Ses03M_impro06_F019,sad
[240.3577 - 244.3490],Ses03M_impro06_F020,sad
[13.5804 - 16.6469],Ses03M_impro06_M000,sad
[17.2553 - 20.0055],Ses03M_impro06_M001,sad
[21.3927 - 24.4349],Ses03M_impro06_M002,sad
[30.8844 - 35.1434],Ses03M_impro06_M003,sad
[40.1813 - 44.4160],Ses03M_impro06_M004,sad
[44.4890 - 48.8941],Ses03M_impro06_M005,sad
[48.9915 - 53.5183],Ses03M_impro06_M006,sad
[57.8747 - 60.7465],Ses03M_impro06_M007,sad
[60.8439 - 68.7049],Ses03M_impro06_M008,sad
[68.9240 - 74.4242],Ses03M_impro06_M009,sad
[82.6990 - 88.6860],Ses03M_impro06_M010,sad
[88.9294 - 94.2593],Ses03M_impro06_M011,sad
[94.3324 - 97.4719],Ses03M_impro06_M012,sad
[97.5449 - 100.9765],Ses03M_impro06_M013,sad
[103.0452 - 106.1847],Ses03M_impro06_M014,sad
