session,max(max(amplitude)),max(mean(amplitude)),max(var(amplitude)),mean(max(amplitude)),mean(mean(amplitude)),mean(var(amplitude)),var(max(amplitude)),var(mean(amplitude)),var(var(amplitude))
Neutral_403,10896.0,8.9139375,5275792.16686,5490.47272727,-2.09484545455,1943616.81227,8368330.1038,21.1661964676,2.43198034655e+12
Neutral_404,10534.0,12.495125,5543594.11437,4714.83636364,-1.860775,1773486.0765,7984945.40959,31.853119409,2.43932613165e+12
Neutral_405,7512.0,8.396625,3898396.21484,3953.43636364,-1.79579090909,1074417.07834,2982450.7914,12.2238969509,8.90899101184e+11
Neutral_406,9996.0,6.732375,6225599.11792,5753.2,-1.94908295455,1518869.1564,6830621.50545,18.0893695972,1.80326907505e+12
Neutral_407,12521.0,4.6351875,4451552.91626,6078.12727273,-2.00290568182,1295365.07611,6963458.22017,10.8889408981,9.51451258406e+11
Neutral_408,14092.0,9.0481875,5769333.93177,6533.92727273,-2.13638977273,1701321.31596,8552464.43107,14.9280195497,1.64381484886e+12
Neutral_409,12418.0,8.373125,10907771.8572,6961.6,-2.33171022727,3289798.65778,11707276.9673,25.3141538083,8.92332575273e+12
Neutral_410,12474.0,12.0563125,16387326.3359,7503.25454545,-2.93801590909,4032475.13586,13193592.6625,47.8536975962,1.53871537451e+13
Neutral_411,12112.0,7.3620625,14954847.1466,5882.67272727,-2.20758977273,2674337.99242,12546893.6383,16.955819186,1.15740739892e+13
Neutral_412,12413.0,6.353,7160463.12512,7032.65454545,-2.62221818182,2880606.99763,10705058.9534,16.7286239275,4.5205820779e+12
Neutral_413,12669.0,11.1329375,9982153.07161,6386.36363636,-2.46681022727,2468546.56012,16337811.3587,36.7795189163,6.93911401883e+12
Neutral_414,11103.0,8.0784375,12390923.4369,6084.61818182,-1.72192613636,2691760.44624,5247748.19967,23.7693572083,7.23367907616e+12
Neutral_415,11194.0,10.4520625,9741430.22364,5574.89090909,-1.98310454545,1922223.09776,8576523.40628,21.8850600244,3.8874522148e+12
Neutral_416,11382.0,12.4041875,8786244.68931,5898.54545455,-2.20045795455,2246432.87962,11082031.4116,21.0457654415,5.11126491448e+12
Neutral_417,10623.0,10.3065625,8446107.17391,6708.09090909,-1.89580227273,2696910.64527,6874885.24628,36.8904901001,3.43126913955e+12
Neutral_418,10511.0,11.516125,7006185.88142,6969.74545455,-1.92597727273,2800985.87035,4742293.17157,27.8743488066,2.94616410911e+12
Neutral_419,11119.0,12.5018125,7281981.25786,6428.10909091,-1.7675875,2178485.10294,7337499.87901,23.2612688409,3.43304877834e+12
Neutral_420,12082.0,10.3449375,8023632.63215,6645.63636364,-1.89986022727,2178770.72566,10689274.1223,16.1273561497,3.74319910279e+12
Neutral_421,11109.0,5.7865,5195112.90272,4690.76363636,-2.00377386364,1413006.42196,7955476.36231,17.6015932521,1.78132511115e+12
Neutral_422,10362.0,6.6988125,4831632.6484,5681.32727273,-1.91136477273,1932383.82232,3817217.23835,16.6640067011,1.47605602635e+12
Neutral_423,11671.0,7.1400625,8896740.2935,4967.52727273,-1.94316363636,1468494.35723,9106712.35835,15.8090144117,3.25616620184e+12
Neutral_424,15298.0,8.81775,9436782.31575,7056.09090909,0.0888522727273,2749835.3658,6000704.88264,11.9296027804,3.44198466538e+12
Neutral_425,13803.0,8.3225,7346820.57452,7310.24038462,-0.48515625,2630469.77472,6521738.49029,7.95072936148,2.34063055057e+12
Neutral_426,12765.0,13.645875,4383715.6456,6328.29090909,-0.614776136364,1573026.67698,5219201.29719,25.0415767501,1.0686319753e+12
Neutral_427,9182.0,7.04,3884919.22506,5452.8,-0.843309090909,1067118.24273,4179373.03273,16.8940815708,6.06490948973e+11
Neutral_428,20265.0,49.284625,25633094.408,10636.5272727,0.179927272727,8417441.85191,18487305.4129,176.643905073,4.60512406467e+13
Neutral_429,20639.0,39.190875,31840885.4806,10459.6909091,-0.342753409091,8053542.49432,33181906.7226,229.060615234,6.40758509368e+13
Neutral_430,21079.0,65.829,43969943.6687,12736.3636364,0.676593181818,10681555.047,24367201.1405,379.055847433,8.05924468943e+13
Neutral_431,20813.0,58.142375,25650520.8354,11357.9272727,0.149878409091,8384762.54759,22485913.122,395.992732537,4.62546642998e+13
Neutral_432,23086.0,17.1649375,14758901.6989,7820.52112676,0.0527165492958,3495636.17844,24936194.9538,25.795880658,1.01634287335e+13
Neutral_433,24545.0,12.6118125,11972445.2298,11806.4833333,-1.274278125,4352831.39958,25489532.3831,43.8591274524,8.07542066757e+12
Neutral_434,12252.0,10.333,12217016.9034,7407.8,-1.8651875,3534377.31281,7303949.97818,25.0926695371,7.22669838519e+12
Neutral_435,11587.0,9.7993125,9161860.29566,6061.4,-1.99008636364,2597411.84161,12736710.0218,28.7226471685,6.27187616388e+12
Neutral_436,9545.0,5.9475,7781756.95757,6059.87272727,-2.2588,2366413.07547,4697975.23835,17.0988687806,2.7911534304e+12
Neutral_437,8786.0,8.8121875,5571869.38782,4478.05454545,-2.09909886364,1171389.9225,5291264.56066,18.0908462549,1.25304686147e+12
Neutral_438,10585.0,13.685375,4959674.06918,5550.38181818,-1.94796704545,1257793.91547,8197343.25421,17.4108576069,1.61032235942e+12
Neutral_439,10695.0,10.593,9333228.43541,5948.6,-1.5201625,2246637.11655,6120547.87636,19.9727012195,3.77039774591e+12
Neutral_440,10387.0,11.2951875,9564632.37968,5265.54545455,-1.98029659091,1787932.82649,6493772.75702,26.1371475174,3.13284002587e+12
Neutral_441,10076.0,14.471,7182033.19024,5059.67272727,-1.83962613636,1504514.12244,6135965.96562,30.5041565442,2.29614235617e+12
Neutral_442,11221.0,19.605625,10577573.4185,7383.67272727,-2.02941136364,3440270.08732,5255819.42017,38.1829020152,6.25328290157e+12
Neutral_443,11972.0,9.7770625,7187737.66724,4718.45454545,-1.82289204545,1447152.41169,9613110.46612,17.0626185344,2.6182808912e+12
Neutral_444,11028.0,8.07875,11583090.5636,6636.87272727,-1.90983636364,2627296.29813,11396013.7474,23.1822712156,6.43254636363e+12
Neutral_445,11374.0,16.5585625,10410430.7677,7387.21818182,-1.94945227273,3034667.30913,9156672.89785,23.8728205301,4.63453062107e+12
Neutral_446,11154.0,8.702,8587333.80134,5745.8,-1.70630340909,2187035.69701,7627386.59636,20.6890573145,4.43004018707e+12
Neutral_447,10995.0,9.2726875,5251187.76926,4859.65454545,-1.98967159091,933156.374638,7023442.80793,10.9363583766,1.10660505156e+12
Neutral_448,10912.0,9.4975,8716100.95154,5266.8030303,-2.05197064394,2088049.15121,12121082.1885,22.5965859966,5.34665107174e+12
Neutral_449,12276.0,4.841625,16579198.8883,7414.67605634,0.0892799295775,3421188.02986,6801925.03591,5.1171374662,8.53183977592e+12
Neutral_450,11731.0,9.210125,7313326.72851,7169.19512195,-1.06847256098,1928231.97327,8426077.66924,17.6353751285,2.91764092121e+12
Neutral_451,22078.0,19.3771875,14040265.1293,8375.61818182,0.247053409091,4161022.5721,33031951.5088,71.1180225207,1.95044450779e+13
Neutral_452,22647.0,21.4614375,23885677.8184,9715.8,-0.228659090909,6918086.3145,26494005.2509,77.4400416484,4.12992915043e+13
Neutral_453,23570.0,15.326875,17749565.4622,9182.49090909,0.213503409091,4753053.62441,46085528.6136,46.5201787623,2.40314751265e+13
Neutral_454,18202.0,13.89725,46527751.8697,10602.1090909,-0.222389772727,7991279.84516,21022769.4063,58.907492317,8.18883201139e+13
Neutral_455,16374.0,20.4355625,23962608.6895,8794.05454545,0.0559863636364,5192207.82961,26756624.5243,82.6212546325,2.93674794886e+13
Neutral_456,24442.0,31.024125,24815601.263,9511.76363636,-0.237175,6101037.79675,34886191.4169,110.83405446,4.27332102805e+13
Neutral_457,18930.0,13.4731875,21273952.9558,6880.07272727,-0.142209090909,3596916.81219,28349086.2493,24.5684774872,1.81748062835e+13
Neutral_458,18369.0,18.00725,15590545.4545,8026.30909091,0.174243181818,3605921.34832,21613860.6499,31.4098652667,1.08102157046e+13
Neutral_459,24249.0,12.309875,21113048.3923,10527.6,0.636956818182,5914313.86649,36623099.8764,38.0351514071,2.79056343882e+13
Neutral_460,24567.0,25.3895,22460059.7166,10402.6493506,0.225188311688,6245975.20447,34507715.0329,66.8092762915,2.18416506373e+13
Neutral_461,30604.0,51.134375,32204053.2946,15319.0333333,-0.967360416667,9051190.67381,38783004.6656,194.278120025,4.69108138365e+13
Neutral_462,10090.0,9.00075,8896051.8777,4464.89090909,-2.02093522727,1564560.57503,6985866.75174,18.6785280464,3.32638826059e+12
Neutral_463,9012.0,7.7969375,4172172.25555,3859.4,-1.88739431818,1085539.84626,4977413.62182,17.6848824642,1.25279575823e+12
Neutral_464,9433.0,8.5864375,5442027.03976,5025.0,-1.65991818182,1744293.95198,5795164.76364,21.4348344052,1.92782617104e+12
Neutral_465,10268.0,6.5895,8092104.66851,5435.52727273,-1.55470227273,1726979.30551,3875242.68562,17.9388678801,2.26347204439e+12
Neutral_466,12955.0,7.7106875,11436672.8306,7567.34545455,-2.21487159091,3327632.30937,10012434.4079,25.0256459674,8.46757267094e+12
Neutral_467,11516.0,13.937625,9759509.88299,7384.89090909,-2.27010340909,3582973.4166,7598982.71537,35.0487494175,7.53097654895e+12
Neutral_468,10800.0,9.152625,5697754.89241,4857.54545455,-2.02245113636,1587502.53008,8041939.19339,19.0082059311,2.41897566101e+12
Neutral_469,10346.0,7.856375,4887872.03161,4578.87272727,-2.27763636364,1303619.96828,8891694.54744,24.763901326,1.95166677863e+12
Neutral_470,9410.0,11.265875,4064565.52216,4201.65454545,-1.79847954545,1078804.8434,3876715.2443,26.0615698146,8.69141829641e+11
Neutral_471,6584.0,8.066375,2668261.79779,3654.57317073,-1.90625381098,799331.101237,1778213.65928,17.5959189104,2.89878531171e+11
Neutral_472,19038.0,55.40125,35678583.8694,8445.52727273,-0.129782954545,6880378.92152,35612822.1038,168.951016047,7.89713074565e+13
Neutral_473,20434.0,43.269625,32926061.2927,8634.41935484,-0.283280241935,6360322.52658,30088799.2973,171.629461714,4.64444536529e+13
Neutral_474,11627.0,6.9505625,8514731.91217,5709.56363636,-2.11148977273,2319055.10415,9307976.42777,16.5447519836,5.07055222422e+12
Neutral_475,10983.0,7.942375,8156847.15226,6470.16363636,-2.20160227273,2309979.74016,9226792.86413,12.3508343454,3.63419173763e+12
Neutral_476,10669.0,5.9231875,7913434.87413,5467.2,-2.06004204545,2221580.61919,9608761.86909,16.7257460225,4.96988575541e+12
Neutral_477,11594.0,9.228875,8373394.21484,6448.56363636,-1.75458636364,2398824.39858,6562126.7914,30.2188133748,3.32522782428e+12
Neutral_478,11020.0,10.07225,9932142.15415,4792.50909091,-1.76952954545,1530048.45011,8461979.95901,14.1260557991,3.456877208e+12
Neutral_479,11270.0,10.0866875,5025533.61298,5181.78181818,-1.9638625,1594409.02017,5136017.07967,19.5429546731,1.41908180023e+12
Neutral_480,10388.0,11.759625,6530793.54743,5258.63636364,-2.12648409091,1783983.85638,8096444.44959,17.104018461,2.80275171322e+12
Neutral_481,10826.0,8.0261875,5239894.96013,5085.4,-1.82345,1311801.75938,5917249.36727,13.1173240459,1.63935183856e+12
Neutral_482,11828.0,6.92475,8403936.12112,7099.89090909,-1.85223295455,2348084.02861,12345282.4608,20.3726114052,3.9277805732e+12
Neutral_483,11451.0,8.6894375,9729378.80222,5328.89090909,-2.10978863636,1708598.5089,11235322.0245,21.4299004921,4.48696885005e+12
Neutral_484,9571.0,11.36175,2602162.84902,3687.8,-1.880825,770429.464209,3809655.68727,21.4551953498,3.87734606754e+11
Neutral_485,7070.0,10.9783125,3252215.04982,3677.18181818,-1.94472727273,840854.362898,3753928.14876,32.6586631628,7.07274400102e+11
Neutral_486,8040.0,5.9678125,2495175.51659,2942.01818182,-1.99945454545,643050.691585,3350184.38149,11.9952351197,4.95557303984e+11
Neutral_487,8883.0,5.88825,6925464.8778,3751.47272727,-1.86039659091,1340577.09696,6300295.34017,13.9226626077,2.64160259865e+12
Neutral_488,9469.0,10.266625,4270501.588,3276.63636364,-1.87691477273,878023.100707,6358008.6314,22.4633096455,1.14606988454e+12
Neutral_489,9191.0,8.937,3888694.86575,3055.6,-1.68034318182,550652.994079,5475179.33091,12.6401246456,5.30876554799e+11
Neutral_490,7738.0,8.3178125,4386029.71393,2915.92727273,-1.6977125,717414.537687,3494504.35835,19.8009002686,7.93229898129e+11
Neutral_491,7129.0,4.523375,2638549.00603,3361.09090909,-1.93500795455,786944.995051,3081741.53719,16.5070377658,4.08529989068e+11
Neutral_492,8548.0,8.3723125,5573432.49293,4240.27272727,-1.54606931818,1441394.51596,4252319.03471,24.8002835491,1.86850969223e+12
Neutral_493,8199.0,9.2248125,2857326.39608,3055.54545455,-1.78509545455,614214.445432,3563083.66612,20.6037933102,3.80761938653e+11
Neutral_494,4859.0,8.531625,1130434.74675,2987.43636364,-1.81999090909,476649.650285,1717213.84595,21.8081410918,1.1752486194e+11
Neutral_495,6159.0,5.804125,1414453.83222,2408.47272727,-1.88683863636,401974.739984,1976998.5038,15.0445919887,1.37741619461e+11
Neutral_496,7210.0,12.0228125,3159570.74297,3241.63636364,-1.67365227273,707753.967552,4665394.77686,18.3407135521,5.07566290378e+11
Neutral_497,8289.0,6.0735625,2975509.14947,3154.52272727,-1.86951988636,583095.305062,3490176.79494,12.7529089907,3.53771876159e+11
Neutral_498,13022.0,18.9418125,14764652.8193,6990.81818182,-0.156175,3877204.69582,12004877.8942,43.4915682964,9.59669789141e+12
Neutral_499,16378.0,17.1050625,23090388.9013,9104.2,-0.0578,5533488.37522,13099678.5236,61.8007916243,2.34118668271e+13
Neutral_500,15385.0,24.8134375,22072349.1236,9066.46753247,-0.302840909091,5083629.87992,16137030.8204,81.8006821479,2.3407737252e+13
Neutral_501,11440.0,7.8596875,6985627.17067,6333.6,-2.08975454545,1760393.62906,8711502.24,26.2438860612,2.79932218353e+12
Neutral_502,10862.0,9.163125,8447202.17446,5949.44318182,-2.27115625,1538147.05475,9649322.04223,32.4450459704,2.64890707641e+12
Neutral_503,16508.0,16.2105625,8133474.36354,5795.47272727,0.166669318182,2448674.13042,13676360.6856,20.2785817612,5.10237850652e+12
Neutral_504,18421.0,20.483375,14388215.7515,6102.89090909,0.024675,2521123.10599,25469113.479,61.6330748752,1.31802622856e+13
Neutral_505,22080.0,19.4484375,20313007.2806,7304.09090909,-0.104756818182,4422672.0443,43657008.7008,41.0411546913,2.92782871372e+13
Neutral_506,24235.0,17.2035625,15458393.4226,9237.8,0.342836363636,5120160.47693,34942291.5055,31.717701857,1.99390912089e+13
Neutral_507,26784.0,35.799875,24307692.2709,7517.81818182,0.154853409091,5133101.14235,47343007.8942,129.699556648,4.32113717419e+13
Neutral_508,19052.0,13.312625,11676912.5137,7943.69090909,0.378911363636,3836062.7307,24753524.5045,22.7826798005,1.15440921877e+13
Neutral_509,25692.0,13.4494375,15276658.4604,8333.78333333,0.0829010416667,4802168.69998,39738736.0031,23.3435286829,2.10313985862e+13
Neutral_510,19293.0,49.319875,43900447.1507,9735.06493506,-0.00739285714286,7075690.54544,26245050.3984,201.481410856,7.35121202313e+13
Neutral_511,10747.0,10.15225,9090409.06532,6902.0,-2.29286818182,2158827.14768,10998392.0,24.6055726071,4.51580598859e+12
Neutral_512,10550.0,8.800625,6337602.86576,6117.65454545,-2.22197954545,1650197.64251,9139149.75339,29.2076560807,2.51166342017e+12
Neutral_513,10860.0,16.98875,5759805.62888,6777.56363636,-2.6355125,1938092.93278,8652350.02777,44.1759628569,1.98286102221e+12
Neutral_514,10999.0,19.899375,5973497.70176,7756.21818182,-1.19199204545,2464061.0242,7467036.27967,58.6171354001,2.28512562593e+12
Neutral_515,10723.0,16.5708125,7370318.26806,6952.43636364,-2.48080795455,1999146.86633,7725576.1005,47.3833786442,1.96850973585e+12
Neutral_516,10324.0,19.7994375,4265756.5287,5254.09090909,-1.93577272727,1456394.25734,7642424.95537,67.2112915012,1.2281023648e+12
Neutral_517,10354.0,11.5904375,6697588.45244,7073.94545455,-1.76780340909,1854047.21442,6590169.86975,45.1491379631,2.38552184402e+12
Neutral_518,10547.0,15.0910625,6634488.9041,6521.14545455,-2.08203522727,1629831.59675,8385312.05157,38.5309578318,1.85468581638e+12
Neutral_519,11077.0,6.9615,3776620.27882,5705.70909091,-1.84001022727,1107181.07846,7902733.9881,22.1436056326,8.19325638793e+11
Neutral_520,10542.0,7.813375,4848636.33304,7315.90909091,-2.48063977273,1940302.21342,7699176.84628,24.2437265706,2.12650590364e+12
Neutral_521,11293.0,11.597,7627135.15463,7108.39423077,-2.48706069712,1820030.11172,8423691.31574,29.5048650131,2.64540054092e+12
Neutral_522,17482.0,16.222875,15656940.2846,7331.63636364,0.609498863636,4790065.91349,25735064.195,36.7718938315,1.92986361102e+13
Neutral_523,18705.0,25.479375,18163550.1165,8351.36585366,-0.0072050304878,3663089.08064,25005227.7442,111.123060789,1.63565446142e+13
Sad_524,4488.0,1.3991875,597557.197837,1675.83636364,-0.0727443181818,144167.623711,1355925.62777,0.394951071488,23087835620.2
Sad_525,2532.0,0.687375,218580.900354,1018.90909091,-0.0926625,48447.8485273,454214.300826,0.0891783686932,2541746169.81
Sad_526,5582.0,1.6611875,1121834.67406,1986.81818182,-0.0196568181818,200165.355815,1748782.22149,0.312102946715,52742703074.7
Sad_527,8013.0,0.9765625,989246.468234,1578.14545455,-0.0445215909091,128672.055811,2867767.76066,0.165662201167,45512204738.5
Sad_528,3949.0,1.5325625,765154.820839,1474.58181818,-0.0391181818182,120494.42894,1492695.22512,0.183709534329,28813611700.4
Sad_529,4199.0,1.4275,1132989.18431,1274.72727273,-0.0112590909091,111202.093025,1062895.76198,0.227016117247,43478479821.1
Sad_530,2710.0,1.344875,402504.647216,1320.25454545,-0.0130693181818,80814.2334219,386166.626116,0.152328860323,7145933058.29
Sad_531,4772.0,2.0881875,580467.178986,1382.01818182,0.00773522727273,122649.948817,1937429.69058,0.215267460648,31805714266.1
Sad_532,6574.0,2.2796875,2963868.9449,2351.41818182,0.00441704545455,410580.877641,3935965.00694,0.397776750434,4.32746555476e+11
Sad_533,3213.0,0.7685625,740178.508787,1311.74545455,-0.0753659090909,125251.209672,1085501.78975,0.147488389122,22836193628.6
Sad_534,3877.0,2.0793125,1265147.8599,1601.85454545,-0.0385897727273,167655.806503,921803.942479,0.447529027807,63098181491.4
Sad_535,7898.0,0.9950625,2639970.6408,1450.72727273,-0.0133943181818,160689.578472,2900228.78017,0.114206373135,1.78684658691e+11
Sad_536,6885.0,0.754375,1504244.2968,1789.54545455,-0.0632068181818,213201.172032,2647277.73884,0.21039837413,1.25844164017e+11
Sad_537,2619.0,0.6405,282838.228069,1318.23636364,0.00265909090909,64255.9267413,452995.089587,0.0556811388946,2506677795.02
Sad_538,5770.0,2.3385,813063.945491,1808.89090909,0.00170454545455,171554.515637,1802027.87901,0.472800738275,40077451930.5
Sad_539,4788.0,1.094125,547177.241664,1424.49090909,-0.0240806818182,106682.273315,974177.559008,0.173079025664,15823356532.6
Sad_540,2993.0,0.8775625,211090.440431,1605.49090909,0.0388386363636,88606.9893904,552257.668099,0.104967079928,3232354494.7
Sad_541,3789.0,0.6770625,448098.250787,1186.89090909,-0.0340488636364,80056.3099733,1162097.47901,0.076823065155,11386594324.5
Sad_542,5779.0,2.21075,1462336.13268,1618.32727273,-0.00848863636364,191849.390946,2728889.23835,0.358354548308,1.00426561229e+11
Sad_543,5340.0,1.418,1326842.30735,2481.43636364,-0.0364965909091,343652.106814,2385338.53686,0.282993430457,1.32126661428e+11
Sad_544,4179.0,2.160625,1216180.15046,1153.56363636,-0.00322954545455,138881.520758,1603599.44595,0.6120566939,53787187733.1
Sad_545,5298.0,3.8883125,1027905.05125,1828.67272727,0.0448386363636,208492.687986,2395896.32926,0.782137088024,70911925837.5
Sad_546,4987.0,2.0534375,1711217.19469,2016.83636364,-0.0366147727273,246684.352148,1273152.42777,0.398226586756,1.02159493738e+11
Sad_547,9535.0,1.4651875,814054.961983,2162.98181818,-0.106097727273,132034.928133,3804039.54512,0.187773520847,22931499510.5
Sad_548,4469.0,1.1039375,722768.74255,2005.90909091,-0.00521818181818,154545.968187,1235457.8281,0.174819703817,25387931676.4
Sad_549,8344.0,1.9183125,3081784.11789,2279.49090909,-0.00538409090909,492153.151792,4821510.79537,0.628835971508,6.34439034077e+11
Sad_550,8581.0,1.7488125,3194957.51231,3001.89090909,0.0272522727273,570926.529044,4247760.86083,0.444456282807,3.43282794762e+11
Sad_551,6637.0,1.462875,2096511.4331,2475.76666667,-0.0666635416667,362779.455357,2497191.11222,0.314908564595,2.25619129448e+11
Sad_552,24455.0,18.5803125,31346460.79,11297.4204545,6.09556463068,7820577.17202,39155630.6073,22.162634375,6.15124626267e+13
Sad_553,12855.0,35.4760625,7654527.7295,3599.14545455,8.75869886364,1137826.08757,11535318.8152,138.298283365,2.12878280458e+12
Sad_554,7850.0,31.024125,2539297.95688,2082.27272727,11.1547534091,569591.478473,2567749.90744,165.118609041,1.3839585269e+11
Sad_555,6966.0,39.371,3315975.69714,2509.5,10.2671114583,956185.679091,1961367.18333,298.792124277,3.85718859402e+11
Sad_556,22094.0,18.9323125,17633367.0884,7214.34545455,4.84910113636,4741309.09612,16361993.0625,39.6148609634,1.63588986318e+13
Sad_557,8134.0,18.622125,5735507.91354,3497.14545455,5.10047272727,1521067.16675,4313846.45157,34.3865413545,1.77477364582e+12
Sad_558,19023.0,17.3893125,15662869.6845,6009.83636364,4.99971022727,3313031.33986,21504445.0096,45.4473324682,1.4012142115e+13
Sad_559,13389.0,19.0524375,12249049.3494,5270.27272727,5.03631818182,2488805.07151,9173340.34986,37.2186318202,6.10083675342e+12
Sad_560,31952.0,18.99025,137737402.072,9220.34545455,0.0533045454545,15539966.3311,143666619.572,29.5546073541,1.07789786481e+15
Sad_561,31311.0,9.448,81967062.1548,13070.8727273,-0.122688636364,17686485.1388,118676461.457,15.0765091208,4.72059473868e+14
Sad_562,31951.0,19.747,92170181.0829,18766.6727273,-0.117838636364,25136798.828,118976472.984,49.079781226,5.74220052125e+14
Sad_563,31953.0,14.6568125,115731159.161,11368.9454545,-0.100156818182,15767728.6678,152312850.706,30.3214025452,7.10274832898e+14
Sad_564,31956.0,13.5743125,107829735.917,18630.8363636,0.216293181818,30628938.201,111574221.81,15.3425750869,9.18331341913e+14
Sad_565,31953.0,12.159625,128817755.311,10929.1818182,-0.134347727273,14858788.1651,157354710.294,16.8900331734,7.5037454535e+14
Sad_566,31959.0,20.0423125,229351768.598,18702.8181818,0.614744318182,45458530.9184,162698703.676,66.8376870432,2.9586298408e+15
Sad_567,31568.0,12.482625,66014700.5175,8903.45454545,0.103771590909,7988640.73489,82142282.5025,10.6695334652,2.14887468207e+14
Sad_568,25441.0,7.768125,26027699.8363,6812.79807692,-0.009640625,3890406.01579,54247572.1035,3.95448802282,4.18185664594e+13
Sad_569,15528.0,8.94275,11501043.6592,6778.83673469,-0.673575255102,3833117.77604,22813260.0958,14.8949062691,1.35989237397e+13
Sad_570,19630.0,27.8134375,27841351.4317,7639.67676768,7.50821338384,6985123.65682,19824945.0672,34.5256346908,3.93398841994e+13
Sad_571,8952.0,3.1375625,1732382.84414,2872.96363636,-0.0306738636364,461138.806679,4503801.19868,0.669315022399,2.56164741966e+11
Sad_572,3344.0,1.0903125,373928.21069,1194.43636364,-0.0342318181818,92858.4244842,647098.427769,0.186366691999,9090448856.81
Sad_573,5727.0,1.4649375,1541114.0133,1994.2,-0.026725,253868.337479,1812715.17818,0.548988438153,96298646801.0
Sad_574,5822.0,2.7229375,1687256.00636,2061.41818182,-0.0114215909091,251982.455559,1890146.46149,0.716123121764,1.26623835038e+11
Sad_575,6534.0,2.5758125,2434435.727,3283.74545455,0.0530636363636,639018.44172,3265589.86248,0.969850877342,4.3617311696e+11
Sad_576,5091.0,1.7885625,940750.222238,2166.56363636,-0.00605340909091,235771.557039,1684744.06413,0.318345479037,51027100093.5
Sad_577,2960.0,2.810125,564331.066197,1177.92727273,-0.0938954545455,122377.268735,748074.867438,0.571079998729,20709932845.1
Sad_578,7522.0,1.162,1400305.72233,2255.87272727,0.0128443181818,271636.960803,2960057.71107,0.265219511346,1.08437039727e+11
Sad_579,4354.0,1.718375,1510266.85694,1721.25454545,-0.00567954545455,199913.194655,1556736.55339,0.280707928985,1.06125673732e+11
Sad_580,9132.0,1.8273125,4011356.90721,3001.78181818,0.0212806818182,584610.872767,5288360.97058,0.625788390181,6.95997561516e+11
Sad_581,7901.0,2.089125,1575075.22836,2426.14545455,0.0046375,327243.450353,3896573.94248,0.358283741392,1.62576696942e+11
Sad_582,5856.0,1.4131875,888866.519776,1482.32727273,-0.0882181818182,107622.206492,1749698.87471,0.343902827397,25863722906.5
Sad_583,11387.0,2.6501875,6729463.79673,2997.05454545,-0.0453715909091,825134.860654,9069257.28793,0.499447440826,1.87152160761e+12
Sad_584,6008.0,1.279,1596317.57062,1634.65454545,-0.00251477272727,179327.154236,2672047.13521,0.242187894739,1.04687319913e+11
Sad_585,5139.0,2.2813125,1375104.84906,2146.94545455,0.0503693181818,273449.269475,2151709.76066,0.314950103022,97416157962.9
Sad_586,4523.0,0.6528125,346966.96095,1409.56363636,-0.0732534090909,89140.3497179,1359860.35504,0.0994580578719,10267848352.7
Sad_587,8149.0,2.451,4285231.27865,2928.34545455,-0.00155681818182,521312.169836,4513461.28066,0.488950683561,7.86138250055e+11
Sad_588,4116.0,2.4655625,959985.202475,1719.12727273,-0.0556818181818,182132.607179,2015368.69289,0.455604913675,48931026505.2
Sad_589,6854.0,0.7475,1301675.1541,1755.16363636,-0.0474215909091,142364.29219,2534976.5005,0.109917162105,50019884336.3
Sad_590,17550.0,1.4559375,11705014.6744,3186.43636364,0.0364590909091,842007.913356,14545030.8641,0.33841683327,4.43020787025e+12
Sad_591,5884.0,1.5780625,1338132.70234,1689.87272727,-0.0454761363636,237672.612431,2695484.32926,0.318356115553,1.20994862113e+11
Sad_592,3624.0,0.7013125,279393.315339,908.436363636,0.00294886363636,48138.7147248,1028300.97322,0.0498789944731,5362983833.38
Sad_593,5616.0,1.7555625,1894098.87348,1420.70909091,-0.00100113636364,161168.583354,1969764.89719,0.228152625354,1.16519172758e+11
Sad_594,2270.0,0.87525,196832.139941,687.6,0.0179375,36298.4426556,377249.112727,0.0553646880682,2576843705.42
Sad_595,4803.0,2.068,1010215.11534,2094.69090909,0.00485909090909,212798.752655,1884772.72264,0.377891445343,50893279229.0
Sad_596,5718.0,1.7545625,933598.819057,1787.55844156,-0.0122654220779,138173.305439,1755404.79204,0.181758633944,38619714024.2
Sad_597,21389.0,31.0536875,54986552.9958,10461.7019231,6.04720612981,11739940.4214,51436486.1708,43.708986387,1.9547998891e+14
Sad_598,23213.0,38.883,21618282.0241,4516.14545455,9.74894318182,2534919.61835,25154706.3788,312.911320502,1.99445521328e+13
Sad_599,14412.0,39.312875,14404693.8083,3564.92727273,11.1301443182,1749291.68423,10141067.5947,294.479555963,8.76424131912e+12
Sad_600,10574.0,43.027875,8148369.00183,6529.01818182,11.0632193182,2913966.15794,7674078.92694,289.555845121,4.19304385647e+12
Sad_601,15178.0,35.6474375,15207696.5626,6837.56363636,11.2497897727,3511701.72967,13202593.2641,280.538157504,9.43004165365e+12
Sad_602,11577.0,36.195625,7707566.03043,4411.87272727,11.2032034091,1448738.99404,7620368.51107,271.927480427,1.89661088485e+12
Sad_603,11487.0,32.552875,6579063.28419,4494.52727273,11.6980761364,1825392.3209,7077217.74017,214.90001688,2.45566946349e+12
Sad_604,18235.0,35.784375,23519777.1928,8253.52727273,10.4953090909,4881577.92717,25588381.3402,269.659316607,2.65807579107e+13
Sad_605,17646.0,34.9986875,29518315.702,7697.67272727,11.0208431818,4278257.48227,20713844.0747,227.736839523,2.92662332651e+13
